"","go","cluster","parent","score","size","term","parentTerm","termUniqueness","termUniquenessWithinCluster","termDispensability"
"GO:0097553","GO:0097553",11,"GO:1904062",1.82036223408496,201,"calcium ion transmembrane import into cytosol","regulation of monoatomic cation transmembrane transport",0.91585,0.330285714285714,0.771
"GO:0048588","GO:0048588",18,"GO:0048843",1.81510755735829,291,"developmental cell growth","negative regulation of axon extension involved in axon guidance",0.8585,0.299666666666667,0.821
"GO:0002027","GO:0002027",14,"GO:0060047",1.79559566867262,112,"regulation of heart rate","heart contraction",0.7389625,0.2826,0.89
"GO:0050905","GO:0050905",23,"GO:0050905",1.77954782928574,204,"neuromuscular process","neuromuscular process",0.8239875,0.5605,0
"GO:0060560","GO:0060560",18,"GO:0048843",1.76954728421282,292,"developmental growth involved in morphogenesis","negative regulation of axon extension involved in axon guidance",0.883625,0.303,0.816
"GO:0001964","GO:0001964",23,"GO:0050905",1.75611641861286,38,"startle response","neuromuscular process",0.8098875,0.5605,0.879
"GO:1902284","GO:1902284",18,"GO:0048843",1.75611641861286,37,"neuron projection extension involved in neuron projection guidance","negative regulation of axon extension involved in axon guidance",0.730375,0.224166666666667,0.962
"GO:0048846","GO:0048846",18,"GO:0048843",1.75611641861286,37,"axon extension involved in axon guidance","negative regulation of axon extension involved in axon guidance",0.728075,0.224166666666667,0.962
"GO:1903169","GO:1903169",11,"GO:1904062",1.66030165350807,203,"regulation of calcium ion transmembrane transport","regulation of monoatomic cation transmembrane transport",0.8708125,0.257428571428571,0.937
"GO:1901888","GO:1901888",2,"GO:0099173",1.64690315579262,246,"regulation of cell junction assembly","postsynapse organization",0.833725,0.40225,0.753
"GO:0098900","GO:0098900",12,"GO:0042391",1.63425841929527,71,"regulation of action potential","regulation of membrane potential",0.9173,0.5955,0.809
"GO:0035235","GO:0035235",22,"GO:1990806",1.56180445786131,19,"ionotropic glutamate receptor signaling pathway","ligand-gated ion channel signaling pathway",0.911425,0.5165,0.967
"GO:2000463","GO:2000463",15,"GO:0048167",1.52462878729597,41,"positive regulation of excitatory postsynaptic potential","regulation of synaptic plasticity",0.727025,0.66,0.68
"GO:0010959","GO:0010959",11,"GO:1904062",1.52273933126827,461,"regulation of metal ion transport","regulation of monoatomic cation transmembrane transport",0.8863125,0.305714285714286,0.917
"GO:0098742","GO:0098742",24,"GO:0098742",1.43515074950104,211,"cell-cell adhesion via plasma-membrane adhesion molecules","cell-cell adhesion via plasma-membrane adhesion molecules",0.9880375,1,0
"GO:0009416","GO:0009416",10,"GO:0008542",1.37152448534525,329,"response to light stimulus","visual learning",0.9532125,0.419333333333333,0.869
"GO:0050920","GO:0050920",21,"GO:0050922",1.31130845255673,243,"regulation of chemotaxis","negative regulation of chemotaxis",0.897425,0.325,0.88
