gene,frequency,go_terms
Robo1,16,"axonogenesis (GO:0007409, p=1.13e-14); neuron projection extension (GO:1990138, p=2.20e-10); developmental cell growth (GO:0048588, p=1.75e-09); developmental growth involved in morphogenesis (GO:0060560, p=2.22e-09); axon guidance (GO:0007411, p=1.27e-07); neuron projection guidance (GO:0097485, p=1.27e-07); regulation of axonogenesis (GO:0050770, p=1.56e-05); cell growth (GO:0016049, p=2.02e-05); regulation of synapse organization (GO:0050807, p=1.23e-04); regulation of synapse structure or activity (GO:0050803, p=1.87e-04); dendrite development (GO:0016358, p=3.26e-04); negative chemotaxis (GO:0050919, p=5.03e-03); synapse assembly (GO:0007416, p=5.46e-03); positive regulation of cell projection organization (GO:0031346, p=1.16e-02); forebrain development (GO:0030900, p=2.05e-02); cell junction assembly (GO:0034329, p=3.16e-02)"
Rufy3,16,"axonogenesis (GO:0007409, p=1.13e-14); neuron projection extension (GO:1990138, p=2.20e-10); axon extension (GO:0048675, p=1.59e-09); developmental cell growth (GO:0048588, p=1.75e-09); developmental growth involved in morphogenesis (GO:0060560, p=2.22e-09); regulation of axon extension (GO:0030516, p=1.32e-05); regulation of axonogenesis (GO:0050770, p=1.56e-05); regulation of cell size (GO:0008361, p=1.96e-05); cell growth (GO:0016049, p=2.02e-05); negative regulation of neuron projection development (GO:0010977, p=2.14e-05); negative regulation of cell projection organization (GO:0031345, p=2.42e-05); regulation of developmental growth (GO:0048638, p=2.53e-05); regulation of extent of cell growth (GO:0061387, p=6.33e-05); negative regulation of axonogenesis (GO:0050771, p=1.15e-04); regulation of cellular component size (GO:0032535, p=4.39e-03); positive regulation of cell projection organization (GO:0031346, p=1.16e-02)"
L1cam,15,"axonogenesis (GO:0007409, p=1.13e-14); neuron projection extension (GO:1990138, p=2.20e-10); axon extension (GO:0048675, p=1.59e-09); developmental cell growth (GO:0048588, p=1.75e-09); developmental growth involved in morphogenesis (GO:0060560, p=2.22e-09); axon guidance (GO:0007411, p=1.27e-07); neuron projection guidance (GO:0097485, p=1.27e-07); regulation of axon extension (GO:0030516, p=1.32e-05); regulation of axonogenesis (GO:0050770, p=1.56e-05); regulation of cell size (GO:0008361, p=1.96e-05); cell growth (GO:0016049, p=2.02e-05); regulation of developmental growth (GO:0048638, p=2.53e-05); regulation of extent of cell growth (GO:0061387, p=6.33e-05); regulation of cellular component size (GO:0032535, p=4.39e-03); positive regulation of cell projection organization (GO:0031346, p=1.16e-02)"
Epha4,14,"axonogenesis (GO:0007409, p=1.13e-14); axon guidance (GO:0007411, p=1.27e-07); neuron projection guidance (GO:0097485, p=1.27e-07); locomotory behavior (GO:0007626, p=7.05e-06); regulation of axonogenesis (GO:0050770, p=1.56e-05); negative regulation of neuron projection development (GO:0010977, p=2.14e-05); negative regulation of cell projection organization (GO:0031345, p=2.42e-05); adult locomotory behavior (GO:0008344, p=6.18e-05); regulation of synapse organization (GO:0050807, p=1.23e-04); regulation of synapse structure or activity (GO:0050803, p=1.87e-04); dendrite development (GO:0016358, p=3.26e-04); adult behavior (GO:0030534, p=7.16e-04); positive regulation of cell projection organization (GO:0031346, p=1.16e-02); postsynapse organization (GO:0099173, p=3.18e-02)"
Shtn1,14,"axonogenesis (GO:0007409, p=1.13e-14); neuron projection extension (GO:1990138, p=2.20e-10); axon extension (GO:0048675, p=1.59e-09); developmental cell growth (GO:0048588, p=1.75e-09); developmental growth involved in morphogenesis (GO:0060560, p=2.22e-09); regulation of axon extension (GO:0030516, p=1.32e-05); regulation of axonogenesis (GO:0050770, p=1.56e-05); regulation of cell size (GO:0008361, p=1.96e-05); cell growth (GO:0016049, p=2.02e-05); regulation of developmental growth (GO:0048638, p=2.53e-05); regulation of extent of cell growth (GO:0061387, p=6.33e-05); neuron migration (GO:0001764, p=1.39e-03); regulation of cellular component size (GO:0032535, p=4.39e-03); positive regulation of cell projection organization (GO:0031346, p=1.16e-02)"
Dnm2,13,"axonogenesis (GO:0007409, p=1.13e-14); neuron projection extension (GO:1990138, p=2.20e-10); axon extension (GO:0048675, p=1.59e-09); developmental cell growth (GO:0048588, p=1.75e-09); developmental growth involved in morphogenesis (GO:0060560, p=2.22e-09); regulation of axon extension (GO:0030516, p=1.32e-05); regulation of cell size (GO:0008361, p=1.96e-05); cell growth (GO:0016049, p=2.02e-05); negative regulation of cell projection organization (GO:0031345, p=2.42e-05); regulation of developmental growth (GO:0048638, p=2.53e-05); regulation of extent of cell growth (GO:0061387, p=6.33e-05); regulation of cellular component size (GO:0032535, p=4.39e-03); positive regulation of cell projection organization (GO:0031346, p=1.16e-02)"
Slit3,11,"axonogenesis (GO:0007409, p=1.13e-14); neuron projection extension (GO:1990138, p=2.20e-10); axon extension (GO:0048675, p=1.59e-09); developmental cell growth (GO:0048588, p=1.75e-09); developmental growth involved in morphogenesis (GO:0060560, p=2.22e-09); axon guidance (GO:0007411, p=1.27e-07); neuron projection guidance (GO:0097485, p=1.27e-07); cell growth (GO:0016049, p=2.02e-05); negative chemotaxis (GO:0050919, p=5.03e-03); axon extension involved in axon guidance (GO:0048846, p=2.85e-02); neuron projection extension involved in neuron projection guidance (GO:1902284, p=2.85e-02)"
Dab1,11,"axonogenesis (GO:0007409, p=1.13e-14); locomotory behavior (GO:0007626, p=7.05e-06); regulation of axonogenesis (GO:0050770, p=1.56e-05); negative regulation of neuron projection development (GO:0010977, p=2.14e-05); negative regulation of cell projection organization (GO:0031345, p=2.42e-05); adult locomotory behavior (GO:0008344, p=6.18e-05); negative regulation of axonogenesis (GO:0050771, p=1.15e-04); dendrite development (GO:0016358, p=3.26e-04); adult behavior (GO:0030534, p=7.16e-04); neuron migration (GO:0001764, p=1.39e-03); forebrain development (GO:0030900, p=2.05e-02)"
Hsp90aa1,10,"axonogenesis (GO:0007409, p=1.13e-14); neuron projection extension (GO:1990138, p=2.20e-10); axon extension (GO:0048675, p=1.59e-09); developmental cell growth (GO:0048588, p=1.75e-09); developmental growth involved in morphogenesis (GO:0060560, p=2.22e-09); regulation of cell size (GO:0008361, p=1.96e-05); cell growth (GO:0016049, p=2.02e-05); neuron migration (GO:0001764, p=1.39e-03); regulation of cellular component size (GO:0032535, p=4.39e-03); positive regulation of cell projection organization (GO:0031346, p=1.16e-02)"
Dnm3,9,"negative regulation of neuron projection development (GO:0010977, p=2.14e-05); negative regulation of cell projection organization (GO:0031345, p=2.42e-05); regulation of synapse organization (GO:0050807, p=1.23e-04); regulation of synapse structure or activity (GO:0050803, p=1.87e-04); dendrite development (GO:0016358, p=3.26e-04); synapse assembly (GO:0007416, p=5.46e-03); positive regulation of cell projection organization (GO:0031346, p=1.16e-02); cell junction assembly (GO:0034329, p=3.16e-02); postsynapse organization (GO:0099173, p=3.18e-02)"
Hsp90ab1,8,"axonogenesis (GO:0007409, p=1.13e-14); neuron projection extension (GO:1990138, p=2.20e-10); axon extension (GO:0048675, p=1.59e-09); developmental cell growth (GO:0048588, p=1.75e-09); developmental growth involved in morphogenesis (GO:0060560, p=2.22e-09); regulation of cell size (GO:0008361, p=1.96e-05); cell growth (GO:0016049, p=2.02e-05); regulation of cellular component size (GO:0032535, p=4.39e-03)"
Mycbp2,8,"axonogenesis (GO:0007409, p=1.13e-14); axon guidance (GO:0007411, p=1.27e-07); neuron projection guidance (GO:0097485, p=1.27e-07); regulation of developmental growth (GO:0048638, p=2.53e-05); regulation of synapse organization (GO:0050807, p=1.23e-04); regulation of synapse structure or activity (GO:0050803, p=1.87e-04); synapse assembly (GO:0007416, p=5.46e-03); cell junction assembly (GO:0034329, p=3.16e-02)"
Auts2,8,"axonogenesis (GO:0007409, p=1.13e-14); neuron projection extension (GO:1990138, p=2.20e-10); axon extension (GO:0048675, p=1.59e-09); developmental cell growth (GO:0048588, p=1.75e-09); developmental growth involved in morphogenesis (GO:0060560, p=2.22e-09); cell growth (GO:0016049, p=2.02e-05); neuron migration (GO:0001764, p=1.39e-03); positive regulation of cell projection organization (GO:0031346, p=1.16e-02)"
Shank2,8,"locomotory behavior (GO:0007626, p=7.05e-06); adult locomotory behavior (GO:0008344, p=6.18e-05); regulation of synapse organization (GO:0050807, p=1.23e-04); regulation of synapse structure or activity (GO:0050803, p=1.87e-04); adult behavior (GO:0030534, p=7.16e-04); synapse assembly (GO:0007416, p=5.46e-03); cell junction assembly (GO:0034329, p=3.16e-02); postsynapse organization (GO:0099173, p=3.18e-02)"
Tuba1a,7,"locomotory behavior (GO:0007626, p=7.05e-06); adult locomotory behavior (GO:0008344, p=6.18e-05); regulation of synapse organization (GO:0050807, p=1.23e-04); regulation of synapse structure or activity (GO:0050803, p=1.87e-04); adult behavior (GO:0030534, p=7.16e-04); neuron migration (GO:0001764, p=1.39e-03); forebrain development (GO:0030900, p=2.05e-02)"
Il1rapl1,7,"regulation of synapse organization (GO:0050807, p=1.23e-04); regulation of synapse structure or activity (GO:0050803, p=1.87e-04); dendrite development (GO:0016358, p=3.26e-04); synapse assembly (GO:0007416, p=5.46e-03); positive regulation of cell projection organization (GO:0031346, p=1.16e-02); cell junction assembly (GO:0034329, p=3.16e-02); postsynapse organization (GO:0099173, p=3.18e-02)"
Ptpro,6,"axonogenesis (GO:0007409, p=1.13e-14); axon guidance (GO:0007411, p=1.27e-07); neuron projection guidance (GO:0097485, p=1.27e-07); regulation of synapse organization (GO:0050807, p=1.23e-04); regulation of synapse structure or activity (GO:0050803, p=1.87e-04); cell junction assembly (GO:0034329, p=3.16e-02)"
Tubb2b,6,"axonogenesis (GO:0007409, p=1.13e-14); axon guidance (GO:0007411, p=1.27e-07); neuron projection guidance (GO:0097485, p=1.27e-07); neuron migration (GO:0001764, p=1.39e-03); positive regulation of cell projection organization (GO:0031346, p=1.16e-02); forebrain development (GO:0030900, p=2.05e-02)"
Raph1,6,"axonogenesis (GO:0007409, p=1.13e-14); neuron projection extension (GO:1990138, p=2.20e-10); axon extension (GO:0048675, p=1.59e-09); developmental cell growth (GO:0048588, p=1.75e-09); developmental growth involved in morphogenesis (GO:0060560, p=2.22e-09); cell growth (GO:0016049, p=2.02e-05)"
Tmem108,6,"neuron projection extension (GO:1990138, p=2.20e-10); developmental cell growth (GO:0048588, p=1.75e-09); developmental growth involved in morphogenesis (GO:0060560, p=2.22e-09); cell growth (GO:0016049, p=2.02e-05); forebrain development (GO:0030900, p=2.05e-02); postsynapse organization (GO:0099173, p=3.18e-02)"
Gpm6a,6,"regulation of synapse organization (GO:0050807, p=1.23e-04); regulation of synapse structure or activity (GO:0050803, p=1.87e-04); neuron migration (GO:0001764, p=1.39e-03); synapse assembly (GO:0007416, p=5.46e-03); positive regulation of cell projection organization (GO:0031346, p=1.16e-02); cell junction assembly (GO:0034329, p=3.16e-02)"
Ctnna2,5,"axonogenesis (GO:0007409, p=1.13e-14); regulation of synapse organization (GO:0050807, p=1.23e-04); regulation of synapse structure or activity (GO:0050803, p=1.87e-04); dendrite development (GO:0016358, p=3.26e-04); neuron migration (GO:0001764, p=1.39e-03)"
Cntn5,5,"axonogenesis (GO:0007409, p=1.13e-14); axon guidance (GO:0007411, p=1.27e-07); neuron projection guidance (GO:0097485, p=1.27e-07); synapse assembly (GO:0007416, p=5.46e-03); cell junction assembly (GO:0034329, p=3.16e-02)"
Plxna2,5,"axonogenesis (GO:0007409, p=1.13e-14); axon guidance (GO:0007411, p=1.27e-07); neuron projection guidance (GO:0097485, p=1.27e-07); regulation of axonogenesis (GO:0050770, p=1.56e-05); positive regulation of cell projection organization (GO:0031346, p=1.16e-02)"
Rims2,5,"neuron projection extension (GO:1990138, p=2.20e-10); developmental cell growth (GO:0048588, p=1.75e-09); developmental growth involved in morphogenesis (GO:0060560, p=2.22e-09); cell growth (GO:0016049, p=2.02e-05); regulation of developmental growth (GO:0048638, p=2.53e-05)"
Syt1,5,"neuron projection extension (GO:1990138, p=2.20e-10); developmental cell growth (GO:0048588, p=1.75e-09); developmental growth involved in morphogenesis (GO:0060560, p=2.22e-09); cell growth (GO:0016049, p=2.02e-05); regulation of developmental growth (GO:0048638, p=2.53e-05)"
Eps8,5,"locomotory behavior (GO:0007626, p=7.05e-06); adult locomotory behavior (GO:0008344, p=6.18e-05); adult behavior (GO:0030534, p=7.16e-04); regulation of cellular component size (GO:0032535, p=4.39e-03); positive regulation of cell projection organization (GO:0031346, p=1.16e-02)"
Large1,5,"locomotory behavior (GO:0007626, p=7.05e-06); neuron migration (GO:0001764, p=1.39e-03); synapse assembly (GO:0007416, p=5.46e-03); forebrain development (GO:0030900, p=2.05e-02); cell junction assembly (GO:0034329, p=3.16e-02)"
C1ql3,5,"regulation of synapse organization (GO:0050807, p=1.23e-04); regulation of synapse structure or activity (GO:0050803, p=1.87e-04); synapse assembly (GO:0007416, p=5.46e-03); cell junction assembly (GO:0034329, p=3.16e-02); postsynapse organization (GO:0099173, p=3.18e-02)"
Nrg3,5,"neuron migration (GO:0001764, p=1.39e-03); negative chemotaxis (GO:0050919, p=5.03e-03); synapse assembly (GO:0007416, p=5.46e-03); forebrain development (GO:0030900, p=2.05e-02); cell junction assembly (GO:0034329, p=3.16e-02)"
Unc5d,4,"axonogenesis (GO:0007409, p=1.13e-14); axon guidance (GO:0007411, p=1.27e-07); neuron projection guidance (GO:0097485, p=1.27e-07); neuron migration (GO:0001764, p=1.39e-03)"
Klf7,4,"axonogenesis (GO:0007409, p=1.13e-14); axon guidance (GO:0007411, p=1.27e-07); neuron projection guidance (GO:0097485, p=1.27e-07); dendrite development (GO:0016358, p=3.26e-04)"
Lgi1,4,"axonogenesis (GO:0007409, p=1.13e-14); axon guidance (GO:0007411, p=1.27e-07); neuron projection guidance (GO:0097485, p=1.27e-07); cell growth (GO:0016049, p=2.02e-05)"
Apbb2,4,"axonogenesis (GO:0007409, p=1.13e-14); axon guidance (GO:0007411, p=1.27e-07); neuron projection guidance (GO:0097485, p=1.27e-07); neuron migration (GO:0001764, p=1.39e-03)"
Cacna1c,4,"locomotory behavior (GO:0007626, p=7.05e-06); regulation of developmental growth (GO:0048638, p=2.53e-05); adult locomotory behavior (GO:0008344, p=6.18e-05); adult behavior (GO:0030534, p=7.16e-04)"
Prex2,4,"locomotory behavior (GO:0007626, p=7.05e-06); adult locomotory behavior (GO:0008344, p=6.18e-05); dendrite development (GO:0016358, p=3.26e-04); adult behavior (GO:0030534, p=7.16e-04)"
Ccnd2,4,"locomotory behavior (GO:0007626, p=7.05e-06); regulation of developmental growth (GO:0048638, p=2.53e-05); adult locomotory behavior (GO:0008344, p=6.18e-05); adult behavior (GO:0030534, p=7.16e-04)"
Rap1gap2,4,"regulation of cell size (GO:0008361, p=1.96e-05); negative regulation of neuron projection development (GO:0010977, p=2.14e-05); negative regulation of cell projection organization (GO:0031345, p=2.42e-05); regulation of cellular component size (GO:0032535, p=4.39e-03)"
Lingo2,4,"regulation of synapse organization (GO:0050807, p=1.23e-04); regulation of synapse structure or activity (GO:0050803, p=1.87e-04); synapse assembly (GO:0007416, p=5.46e-03); cell junction assembly (GO:0034329, p=3.16e-02)"
Nrxn3,4,"adult behavior (GO:0030534, p=7.16e-04); synapse assembly (GO:0007416, p=5.46e-03); cell junction assembly (GO:0034329, p=3.16e-02); postsynapse organization (GO:0099173, p=3.18e-02)"
Actb,3,"axonogenesis (GO:0007409, p=1.13e-14); cell junction assembly (GO:0034329, p=3.16e-02); postsynapse organization (GO:0099173, p=3.18e-02)"
Ntf3,3,"axonogenesis (GO:0007409, p=1.13e-14); axon guidance (GO:0007411, p=1.27e-07); neuron projection guidance (GO:0097485, p=1.27e-07)"
Oxr1,3,"locomotory behavior (GO:0007626, p=7.05e-06); adult locomotory behavior (GO:0008344, p=6.18e-05); adult behavior (GO:0030534, p=7.16e-04)"
Atp1a3,3,"locomotory behavior (GO:0007626, p=7.05e-06); adult locomotory behavior (GO:0008344, p=6.18e-05); adult behavior (GO:0030534, p=7.16e-04)"
Pcdh15,3,"locomotory behavior (GO:0007626, p=7.05e-06); adult locomotory behavior (GO:0008344, p=6.18e-05); adult behavior (GO:0030534, p=7.16e-04)"
Uba6,3,"locomotory behavior (GO:0007626, p=7.05e-06); dendrite development (GO:0016358, p=3.26e-04); forebrain development (GO:0030900, p=2.05e-02)"
Tgfbr1,3,"cell growth (GO:0016049, p=2.02e-05); regulation of developmental growth (GO:0048638, p=2.53e-05); positive regulation of cell projection organization (GO:0031346, p=1.16e-02)"
Hspa8,3,"regulation of synapse organization (GO:0050807, p=1.23e-04); regulation of synapse structure or activity (GO:0050803, p=1.87e-04); postsynapse organization (GO:0099173, p=3.18e-02)"
Lrfn2,3,"regulation of synapse organization (GO:0050807, p=1.23e-04); regulation of synapse structure or activity (GO:0050803, p=1.87e-04); postsynapse organization (GO:0099173, p=3.18e-02)"
Actg1,2,"axonogenesis (GO:0007409, p=1.13e-14); cell junction assembly (GO:0034329, p=3.16e-02)"
Aplp1,2,"axonogenesis (GO:0007409, p=1.13e-14); forebrain development (GO:0030900, p=2.05e-02)"
Akap13,2,"developmental cell growth (GO:0048588, p=1.75e-09); cell growth (GO:0016049, p=2.02e-05)"
Grin2a,2,"locomotory behavior (GO:0007626, p=7.05e-06); postsynapse organization (GO:0099173, p=3.18e-02)"
Slc4a10,2,"locomotory behavior (GO:0007626, p=7.05e-06); forebrain development (GO:0030900, p=2.05e-02)"
