gene,frequency,go_terms
Scn1a,7,"adult behavior (GO:0030534, p=9.11e-04); adult walking behavior (GO:0007628, p=1.23e-03); regulation of membrane potential (GO:0042391, p=2.81e-03); walking behavior (GO:0090659, p=2.86e-03); adult locomotory behavior (GO:0008344, p=2.94e-03); locomotory behavior (GO:0007626, p=4.95e-03); membrane depolarization during action potential (GO:0086010, p=2.71e-02)"
Scn8a,7,"adult behavior (GO:0030534, p=9.11e-04); adult walking behavior (GO:0007628, p=1.23e-03); regulation of membrane potential (GO:0042391, p=2.81e-03); walking behavior (GO:0090659, p=2.86e-03); adult locomotory behavior (GO:0008344, p=2.94e-03); locomotory behavior (GO:0007626, p=4.95e-03); membrane depolarization during action potential (GO:0086010, p=2.71e-02)"
Camk2a,7,"protein localization to synapse (GO:0035418, p=2.10e-03); protein localization to cell junction (GO:1902414, p=2.77e-03); protein localization to cell periphery (GO:1990778, p=4.98e-03); neuron migration (GO:0001764, p=1.12e-02); protein localization to postsynaptic membrane (GO:1903539, p=1.29e-02); protein localization to postsynapse (GO:0062237, p=1.43e-02); regulation of synaptic plasticity (GO:0048167, p=2.59e-02)"
Tubb2b,6,"axonogenesis (GO:0007409, p=4.55e-10); neuron migration (GO:0001764, p=1.12e-02); forebrain development (GO:0030900, p=2.37e-02); positive regulation of cell projection organization (GO:0031346, p=3.29e-02); axon guidance (GO:0007411, p=4.90e-02); neuron projection guidance (GO:0097485, p=4.90e-02)"
Homer1,6,"postsynapse organization (GO:0099173, p=2.89e-09); regulation of synapse structure or activity (GO:0050803, p=4.65e-05); regulation of synapse organization (GO:0050807, p=2.00e-04); adult behavior (GO:0030534, p=9.11e-04); protein localization to synapse (GO:0035418, p=2.10e-03); protein localization to cell junction (GO:1902414, p=2.77e-03)"
Cadm1,6,"postsynapse organization (GO:0099173, p=2.89e-09); postsynaptic specialization organization (GO:0099084, p=1.34e-05); postsynaptic density organization (GO:0097106, p=4.25e-05); developmental growth involved in morphogenesis (GO:0060560, p=2.33e-03); cell junction assembly (GO:0034329, p=5.91e-03); synapse assembly (GO:0007416, p=3.33e-02)"
Cacnb4,6,"adult behavior (GO:0030534, p=9.11e-04); adult walking behavior (GO:0007628, p=1.23e-03); regulation of membrane potential (GO:0042391, p=2.81e-03); walking behavior (GO:0090659, p=2.86e-03); adult locomotory behavior (GO:0008344, p=2.94e-03); locomotory behavior (GO:0007626, p=4.95e-03)"
Mapk10,6,"protein localization to synapse (GO:0035418, p=2.10e-03); protein localization to cell junction (GO:1902414, p=2.77e-03); locomotory behavior (GO:0007626, p=4.95e-03); protein localization to cell periphery (GO:1990778, p=4.98e-03); protein localization to postsynaptic membrane (GO:1903539, p=1.29e-02); protein localization to postsynapse (GO:0062237, p=1.43e-02)"
Nfib,5,"axonogenesis (GO:0007409, p=4.55e-10); central nervous system neuron differentiation (GO:0021953, p=5.98e-03); forebrain development (GO:0030900, p=2.37e-02); axon guidance (GO:0007411, p=4.90e-02); neuron projection guidance (GO:0097485, p=4.90e-02)"
Ncam1,5,"axonogenesis (GO:0007409, p=4.55e-10); forebrain development (GO:0030900, p=2.37e-02); cognition (GO:0050890, p=3.27e-02); axon guidance (GO:0007411, p=4.90e-02); neuron projection guidance (GO:0097485, p=4.90e-02)"
Etv5,5,"postsynapse organization (GO:0099173, p=2.89e-09); regulation of synapse structure or activity (GO:0050803, p=4.65e-05); regulation of synapse organization (GO:0050807, p=2.00e-04); regulation of neurogenesis (GO:0050767, p=2.81e-03); locomotory behavior (GO:0007626, p=4.95e-03)"
Ngef,5,"postsynapse organization (GO:0099173, p=2.89e-09); regulation of synapse structure or activity (GO:0050803, p=4.65e-05); regulation of synapse organization (GO:0050807, p=2.00e-04); negative regulation of cell projection organization (GO:0031345, p=8.11e-04); negative regulation of neuron projection development (GO:0010977, p=2.09e-03)"
Oxr1,5,"adult behavior (GO:0030534, p=9.11e-04); adult walking behavior (GO:0007628, p=1.23e-03); walking behavior (GO:0090659, p=2.86e-03); adult locomotory behavior (GO:0008344, p=2.94e-03); locomotory behavior (GO:0007626, p=4.95e-03)"
Nbea,5,"protein localization to synapse (GO:0035418, p=2.10e-03); protein localization to cell junction (GO:1902414, p=2.77e-03); protein localization to cell periphery (GO:1990778, p=4.98e-03); protein localization to postsynaptic membrane (GO:1903539, p=1.29e-02); protein localization to postsynapse (GO:0062237, p=1.43e-02)"
Brinp1,5,"regulation of neurogenesis (GO:0050767, p=2.81e-03); central nervous system neuron differentiation (GO:0021953, p=5.98e-03); negative regulation of neurogenesis (GO:0050768, p=1.96e-02); negative regulation of nervous system development (GO:0051961, p=2.69e-02); cognition (GO:0050890, p=3.27e-02)"
Auts2,4,"axonogenesis (GO:0007409, p=4.55e-10); developmental growth involved in morphogenesis (GO:0060560, p=2.33e-03); neuron migration (GO:0001764, p=1.12e-02); positive regulation of cell projection organization (GO:0031346, p=3.29e-02)"
Chn1,4,"axonogenesis (GO:0007409, p=4.55e-10); regulation of axonogenesis (GO:0050770, p=1.40e-05); axon guidance (GO:0007411, p=4.90e-02); neuron projection guidance (GO:0097485, p=4.90e-02)"
Tiam2,4,"axonogenesis (GO:0007409, p=4.55e-10); regulation of axonogenesis (GO:0050770, p=1.40e-05); regulation of neurogenesis (GO:0050767, p=2.81e-03); positive regulation of cell projection organization (GO:0031346, p=3.29e-02)"
Ctnna2,4,"axonogenesis (GO:0007409, p=4.55e-10); regulation of synapse structure or activity (GO:0050803, p=4.65e-05); regulation of synapse organization (GO:0050807, p=2.00e-04); neuron migration (GO:0001764, p=1.12e-02)"
Ctnnd2,4,"postsynapse organization (GO:0099173, p=2.89e-09); cell junction assembly (GO:0034329, p=5.91e-03); regulation of synaptic plasticity (GO:0048167, p=2.59e-02); cognition (GO:0050890, p=3.27e-02)"
Rheb,4,"postsynapse organization (GO:0099173, p=2.89e-09); regulation of synapse structure or activity (GO:0050803, p=4.65e-05); regulation of synapse organization (GO:0050807, p=2.00e-04); regulation of neurogenesis (GO:0050767, p=2.81e-03)"
Tanc2,4,"postsynapse organization (GO:0099173, p=2.89e-09); regulation of synapse structure or activity (GO:0050803, p=4.65e-05); regulation of synapse organization (GO:0050807, p=2.00e-04); cytoskeleton-dependent intracellular transport (GO:0030705, p=2.81e-03)"
Gpr158,4,"regulation of synapse structure or activity (GO:0050803, p=4.65e-05); regulation of synapse organization (GO:0050807, p=2.00e-04); protein localization to cell periphery (GO:1990778, p=4.98e-03); cognition (GO:0050890, p=3.27e-02)"
Icam5,4,"regulation of synapse structure or activity (GO:0050803, p=4.65e-05); regulation of synapse organization (GO:0050807, p=2.00e-04); cell junction assembly (GO:0034329, p=5.91e-03); synapse assembly (GO:0007416, p=3.33e-02)"
Ubb,4,"cytoskeleton-dependent intracellular transport (GO:0030705, p=2.81e-03); regulation of membrane potential (GO:0042391, p=2.81e-03); central nervous system neuron differentiation (GO:0021953, p=5.98e-03); forebrain development (GO:0030900, p=2.37e-02)"
Sorl1,4,"regulation of neurogenesis (GO:0050767, p=2.81e-03); protein localization to cell periphery (GO:1990778, p=4.98e-03); negative regulation of neurogenesis (GO:0050768, p=1.96e-02); negative regulation of nervous system development (GO:0051961, p=2.69e-02)"
Tubb3,3,"axonogenesis (GO:0007409, p=4.55e-10); axon guidance (GO:0007411, p=4.90e-02); neuron projection guidance (GO:0097485, p=4.90e-02)"
Actg1,3,"axonogenesis (GO:0007409, p=4.55e-10); protein localization to cell junction (GO:1902414, p=2.77e-03); cell junction assembly (GO:0034329, p=5.91e-03)"
Asap1,3,"postsynapse organization (GO:0099173, p=2.89e-09); regulation of synapse structure or activity (GO:0050803, p=4.65e-05); regulation of synapse organization (GO:0050807, p=2.00e-04)"
Stmn2,3,"negative regulation of cell projection organization (GO:0031345, p=8.11e-04); negative regulation of neuron projection development (GO:0010977, p=2.09e-03); positive regulation of cell projection organization (GO:0031346, p=3.29e-02)"
Dpysl3,3,"negative regulation of cell projection organization (GO:0031345, p=8.11e-04); negative regulation of neuron projection development (GO:0010977, p=2.09e-03); positive regulation of cell projection organization (GO:0031346, p=3.29e-02)"
Kcnb1,3,"regulation of membrane potential (GO:0042391, p=2.81e-03); protein localization to cell periphery (GO:1990778, p=4.98e-03); regulation of synaptic plasticity (GO:0048167, p=2.59e-02)"
Tox,3,"central nervous system neuron differentiation (GO:0021953, p=5.98e-03); forebrain development (GO:0030900, p=2.37e-02); positive regulation of cell projection organization (GO:0031346, p=3.29e-02)"
Nos1ap,2,"postsynapse organization (GO:0099173, p=2.89e-09); regulation of membrane potential (GO:0042391, p=2.81e-03)"
Tubb5,2,"regulation of synapse structure or activity (GO:0050803, p=4.65e-05); regulation of synapse organization (GO:0050807, p=2.00e-04)"
Sybu,2,"regulation of synapse structure or activity (GO:0050803, p=4.65e-05); cytoskeleton-dependent intracellular transport (GO:0030705, p=2.81e-03)"
Ptprg,2,"negative regulation of cell projection organization (GO:0031345, p=8.11e-04); negative regulation of neuron projection development (GO:0010977, p=2.09e-03)"
Itm2c,2,"negative regulation of cell projection organization (GO:0031345, p=8.11e-04); negative regulation of neuron projection development (GO:0010977, p=2.09e-03)"
Slc1a2,2,"adult behavior (GO:0030534, p=9.11e-04); forebrain development (GO:0030900, p=2.37e-02)"
Fmn1,2,"developmental growth involved in morphogenesis (GO:0060560, p=2.33e-03); cell junction assembly (GO:0034329, p=5.91e-03)"
Agbl4,2,"cytoskeleton-dependent intracellular transport (GO:0030705, p=2.81e-03); central nervous system neuron differentiation (GO:0021953, p=5.98e-03)"
Fnbp1l,2,"cytoskeleton-dependent intracellular transport (GO:0030705, p=2.81e-03); positive regulation of cell projection organization (GO:0031346, p=3.29e-02)"
Cacna1d,2,"regulation of membrane potential (GO:0042391, p=2.81e-03); membrane depolarization during action potential (GO:0086010, p=2.71e-02)"
Rcan2,2,"locomotory behavior (GO:0007626, p=4.95e-03); cognition (GO:0050890, p=3.27e-02)"
Sdk2,2,"cell junction assembly (GO:0034329, p=5.91e-03); synapse assembly (GO:0007416, p=3.33e-02)"
Gdpd5,2,"central nervous system neuron differentiation (GO:0021953, p=5.98e-03); forebrain development (GO:0030900, p=2.37e-02)"
Slc24a2,2,"regulation of synaptic plasticity (GO:0048167, p=2.59e-02); cognition (GO:0050890, p=3.27e-02)"
Cpeb3,2,"regulation of synaptic plasticity (GO:0048167, p=2.59e-02); cognition (GO:0050890, p=3.27e-02)"
Cpeb1,2,"regulation of synaptic plasticity (GO:0048167, p=2.59e-02); positive regulation of cell projection organization (GO:0031346, p=3.29e-02)"
Zzef1,2,"regulation of synaptic plasticity (GO:0048167, p=2.59e-02); cognition (GO:0050890, p=3.27e-02)"
Stmn1,1,"axonogenesis (GO:0007409, p=4.55e-10)"
Cnksr2,1,"postsynapse organization (GO:0099173, p=2.89e-09)"
Rph3a,1,"postsynapse organization (GO:0099173, p=2.89e-09)"
Impact,1,"developmental growth involved in morphogenesis (GO:0060560, p=2.33e-03)"
Myrip,1,"cytoskeleton-dependent intracellular transport (GO:0030705, p=2.81e-03)"
Rgs7bp,1,"regulation of membrane potential (GO:0042391, p=2.81e-03)"
Igsf9b,1,"regulation of membrane potential (GO:0042391, p=2.81e-03)"
Pex5l,1,"regulation of membrane potential (GO:0042391, p=2.81e-03)"
Kcnk10,1,"regulation of membrane potential (GO:0042391, p=2.81e-03)"
Celf4,1,"regulation of membrane potential (GO:0042391, p=2.81e-03)"
Cacna1b,1,"locomotory behavior (GO:0007626, p=4.95e-03)"
Efr3a,1,"protein localization to cell periphery (GO:1990778, p=4.98e-03)"
Kcnb2,1,"protein localization to cell periphery (GO:1990778, p=4.98e-03)"
Map7,1,"protein localization to cell periphery (GO:1990778, p=4.98e-03)"
Cdh10,1,"cell junction assembly (GO:0034329, p=5.91e-03)"
Ptprk,1,"cell junction assembly (GO:0034329, p=5.91e-03)"
Rora,1,"central nervous system neuron differentiation (GO:0021953, p=5.98e-03)"
Sox5,1,"central nervous system neuron differentiation (GO:0021953, p=5.98e-03)"
Tubb2a,1,"forebrain development (GO:0030900, p=2.37e-02)"
Rasgrf1,1,"regulation of synaptic plasticity (GO:0048167, p=2.59e-02)"
Rasgrf2,1,"regulation of synaptic plasticity (GO:0048167, p=2.59e-02)"
Itpr1,1,"positive regulation of cell projection organization (GO:0031346, p=3.29e-02)"
Fut9,1,"positive regulation of cell projection organization (GO:0031346, p=3.29e-02)"
