gene,frequency,go_terms
Homer1,6,"postsynapse organization (GO:0099173, p=2.89e-09); regulation of synapse structure or activity (GO:0050803, p=4.65e-05); regulation of synapse organization (GO:0050807, p=2.00e-04); adult behavior (GO:0030534, p=9.11e-04); protein localization to synapse (GO:0035418, p=2.10e-03); protein localization to cell junction (GO:1902414, p=2.77e-03)"
Tmem108,6,"postsynapse organization (GO:0099173, p=2.89e-09); postsynaptic specialization organization (GO:0099084, p=1.34e-05); postsynaptic density organization (GO:0097106, p=4.25e-05); developmental growth involved in morphogenesis (GO:0060560, p=2.33e-03); cytoskeleton-dependent intracellular transport (GO:0030705, p=2.81e-03); regulation of membrane potential (GO:0042391, p=2.81e-03)"
Dlg2,6,"postsynapse organization (GO:0099173, p=2.89e-09); postsynaptic specialization organization (GO:0099084, p=1.34e-05); postsynaptic density organization (GO:0097106, p=4.25e-05); protein localization to synapse (GO:0035418, p=2.10e-03); protein localization to cell junction (GO:1902414, p=2.77e-03); cytoskeleton-dependent intracellular transport (GO:0030705, p=2.81e-03)"
Nrxn3,6,"postsynapse organization (GO:0099173, p=2.89e-09); postsynaptic specialization organization (GO:0099084, p=1.34e-05); postsynaptic density organization (GO:0097106, p=4.25e-05); adult behavior (GO:0030534, p=9.11e-04); protein localization to synapse (GO:0035418, p=2.10e-03); protein localization to cell junction (GO:1902414, p=2.77e-03)"
Tuba1a,6,"regulation of synapse structure or activity (GO:0050803, p=4.65e-05); regulation of synapse organization (GO:0050807, p=2.00e-04); adult behavior (GO:0030534, p=9.11e-04); cytoskeleton-dependent intracellular transport (GO:0030705, p=2.81e-03); adult locomotory behavior (GO:0008344, p=2.94e-03); locomotory behavior (GO:0007626, p=4.95e-03)"
Scn1a,6,"adult behavior (GO:0030534, p=9.11e-04); adult walking behavior (GO:0007628, p=1.23e-03); regulation of membrane potential (GO:0042391, p=2.81e-03); walking behavior (GO:0090659, p=2.86e-03); adult locomotory behavior (GO:0008344, p=2.94e-03); locomotory behavior (GO:0007626, p=4.95e-03)"
Cacna1c,6,"adult behavior (GO:0030534, p=9.11e-04); adult walking behavior (GO:0007628, p=1.23e-03); regulation of membrane potential (GO:0042391, p=2.81e-03); walking behavior (GO:0090659, p=2.86e-03); adult locomotory behavior (GO:0008344, p=2.94e-03); locomotory behavior (GO:0007626, p=4.95e-03)"
Scn8a,6,"adult behavior (GO:0030534, p=9.11e-04); adult walking behavior (GO:0007628, p=1.23e-03); regulation of membrane potential (GO:0042391, p=2.81e-03); walking behavior (GO:0090659, p=2.86e-03); adult locomotory behavior (GO:0008344, p=2.94e-03); locomotory behavior (GO:0007626, p=4.95e-03)"
Cacnb4,6,"adult behavior (GO:0030534, p=9.11e-04); adult walking behavior (GO:0007628, p=1.23e-03); regulation of membrane potential (GO:0042391, p=2.81e-03); walking behavior (GO:0090659, p=2.86e-03); adult locomotory behavior (GO:0008344, p=2.94e-03); locomotory behavior (GO:0007626, p=4.95e-03)"
Grin2b,5,"postsynapse organization (GO:0099173, p=2.89e-09); regulation of synapse structure or activity (GO:0050803, p=4.65e-05); regulation of synapse organization (GO:0050807, p=2.00e-04); negative regulation of cell projection organization (GO:0031345, p=8.11e-04); regulation of membrane potential (GO:0042391, p=2.81e-03)"
Etv5,5,"postsynapse organization (GO:0099173, p=2.89e-09); regulation of synapse structure or activity (GO:0050803, p=4.65e-05); regulation of synapse organization (GO:0050807, p=2.00e-04); regulation of neurogenesis (GO:0050767, p=2.81e-03); locomotory behavior (GO:0007626, p=4.95e-03)"
Ngef,5,"postsynapse organization (GO:0099173, p=2.89e-09); regulation of synapse structure or activity (GO:0050803, p=4.65e-05); regulation of synapse organization (GO:0050807, p=2.00e-04); negative regulation of cell projection organization (GO:0031345, p=8.11e-04); negative regulation of neuron projection development (GO:0010977, p=2.09e-03)"
Oxr1,5,"adult behavior (GO:0030534, p=9.11e-04); adult walking behavior (GO:0007628, p=1.23e-03); walking behavior (GO:0090659, p=2.86e-03); adult locomotory behavior (GO:0008344, p=2.94e-03); locomotory behavior (GO:0007626, p=4.95e-03)"
Zeb2,4,"axonogenesis (GO:0007409, p=4.55e-10); regulation of axonogenesis (GO:0050770, p=1.40e-05); developmental growth involved in morphogenesis (GO:0060560, p=2.33e-03); regulation of neurogenesis (GO:0050767, p=2.81e-03)"
Chl1,4,"axonogenesis (GO:0007409, p=4.55e-10); adult behavior (GO:0030534, p=9.11e-04); adult locomotory behavior (GO:0008344, p=2.94e-03); locomotory behavior (GO:0007626, p=4.95e-03)"
Macf1,4,"axonogenesis (GO:0007409, p=4.55e-10); regulation of axonogenesis (GO:0050770, p=1.40e-05); developmental growth involved in morphogenesis (GO:0060560, p=2.33e-03); regulation of neurogenesis (GO:0050767, p=2.81e-03)"
Nin,4,"axonogenesis (GO:0007409, p=4.55e-10); regulation of axonogenesis (GO:0050770, p=1.40e-05); developmental growth involved in morphogenesis (GO:0060560, p=2.33e-03); regulation of neurogenesis (GO:0050767, p=2.81e-03)"
Cadm1,4,"postsynapse organization (GO:0099173, p=2.89e-09); postsynaptic specialization organization (GO:0099084, p=1.34e-05); postsynaptic density organization (GO:0097106, p=4.25e-05); developmental growth involved in morphogenesis (GO:0060560, p=2.33e-03)"
Rheb,4,"postsynapse organization (GO:0099173, p=2.89e-09); regulation of synapse structure or activity (GO:0050803, p=4.65e-05); regulation of synapse organization (GO:0050807, p=2.00e-04); regulation of neurogenesis (GO:0050767, p=2.81e-03)"
Tanc2,4,"postsynapse organization (GO:0099173, p=2.89e-09); regulation of synapse structure or activity (GO:0050803, p=4.65e-05); regulation of synapse organization (GO:0050807, p=2.00e-04); cytoskeleton-dependent intracellular transport (GO:0030705, p=2.81e-03)"
Dpysl5,3,"axonogenesis (GO:0007409, p=4.55e-10); negative regulation of cell projection organization (GO:0031345, p=8.11e-04); regulation of neurogenesis (GO:0050767, p=2.81e-03)"
Ank3,3,"axonogenesis (GO:0007409, p=4.55e-10); cytoskeleton-dependent intracellular transport (GO:0030705, p=2.81e-03); regulation of membrane potential (GO:0042391, p=2.81e-03)"
Gap43,3,"axonogenesis (GO:0007409, p=4.55e-10); postsynapse organization (GO:0099173, p=2.89e-09); postsynaptic specialization organization (GO:0099084, p=1.34e-05)"
Tiam2,3,"axonogenesis (GO:0007409, p=4.55e-10); regulation of axonogenesis (GO:0050770, p=1.40e-05); regulation of neurogenesis (GO:0050767, p=2.81e-03)"
Ctnna2,3,"axonogenesis (GO:0007409, p=4.55e-10); regulation of synapse structure or activity (GO:0050803, p=4.65e-05); regulation of synapse organization (GO:0050807, p=2.00e-04)"
Asap1,3,"postsynapse organization (GO:0099173, p=2.89e-09); regulation of synapse structure or activity (GO:0050803, p=4.65e-05); regulation of synapse organization (GO:0050807, p=2.00e-04)"
Mapk10,3,"protein localization to synapse (GO:0035418, p=2.10e-03); protein localization to cell junction (GO:1902414, p=2.77e-03); locomotory behavior (GO:0007626, p=4.95e-03)"
Grip1,3,"protein localization to synapse (GO:0035418, p=2.10e-03); protein localization to cell junction (GO:1902414, p=2.77e-03); regulation of neurogenesis (GO:0050767, p=2.81e-03)"
Auts2,2,"axonogenesis (GO:0007409, p=4.55e-10); developmental growth involved in morphogenesis (GO:0060560, p=2.33e-03)"
Chn1,2,"axonogenesis (GO:0007409, p=4.55e-10); regulation of axonogenesis (GO:0050770, p=1.40e-05)"
Actg1,2,"axonogenesis (GO:0007409, p=4.55e-10); protein localization to cell junction (GO:1902414, p=2.77e-03)"
Nos1ap,2,"postsynapse organization (GO:0099173, p=2.89e-09); regulation of membrane potential (GO:0042391, p=2.81e-03)"
Tubb5,2,"regulation of synapse structure or activity (GO:0050803, p=4.65e-05); regulation of synapse organization (GO:0050807, p=2.00e-04)"
Gpr158,2,"regulation of synapse structure or activity (GO:0050803, p=4.65e-05); regulation of synapse organization (GO:0050807, p=2.00e-04)"
Sybu,2,"regulation of synapse structure or activity (GO:0050803, p=4.65e-05); cytoskeleton-dependent intracellular transport (GO:0030705, p=2.81e-03)"
Icam5,2,"regulation of synapse structure or activity (GO:0050803, p=4.65e-05); regulation of synapse organization (GO:0050807, p=2.00e-04)"
Stmn2,2,"negative regulation of cell projection organization (GO:0031345, p=8.11e-04); negative regulation of neuron projection development (GO:0010977, p=2.09e-03)"
Dpysl3,2,"negative regulation of cell projection organization (GO:0031345, p=8.11e-04); negative regulation of neuron projection development (GO:0010977, p=2.09e-03)"
Ptprg,2,"negative regulation of cell projection organization (GO:0031345, p=8.11e-04); negative regulation of neuron projection development (GO:0010977, p=2.09e-03)"
Itm2c,2,"negative regulation of cell projection organization (GO:0031345, p=8.11e-04); negative regulation of neuron projection development (GO:0010977, p=2.09e-03)"
Camk2a,2,"protein localization to synapse (GO:0035418, p=2.10e-03); protein localization to cell junction (GO:1902414, p=2.77e-03)"
Nbea,2,"protein localization to synapse (GO:0035418, p=2.10e-03); protein localization to cell junction (GO:1902414, p=2.77e-03)"
Ubb,2,"cytoskeleton-dependent intracellular transport (GO:0030705, p=2.81e-03); regulation of membrane potential (GO:0042391, p=2.81e-03)"
Tubb2b,1,"axonogenesis (GO:0007409, p=4.55e-10)"
Nfib,1,"axonogenesis (GO:0007409, p=4.55e-10)"
Ncam1,1,"axonogenesis (GO:0007409, p=4.55e-10)"
Stmn1,1,"axonogenesis (GO:0007409, p=4.55e-10)"
Tubb3,1,"axonogenesis (GO:0007409, p=4.55e-10)"
Cnksr2,1,"postsynapse organization (GO:0099173, p=2.89e-09)"
Rph3a,1,"postsynapse organization (GO:0099173, p=2.89e-09)"
Ctnnd2,1,"postsynapse organization (GO:0099173, p=2.89e-09)"
Slc1a2,1,"adult behavior (GO:0030534, p=9.11e-04)"
Fmn1,1,"developmental growth involved in morphogenesis (GO:0060560, p=2.33e-03)"
Impact,1,"developmental growth involved in morphogenesis (GO:0060560, p=2.33e-03)"
Agbl4,1,"cytoskeleton-dependent intracellular transport (GO:0030705, p=2.81e-03)"
Fnbp1l,1,"cytoskeleton-dependent intracellular transport (GO:0030705, p=2.81e-03)"
Myrip,1,"cytoskeleton-dependent intracellular transport (GO:0030705, p=2.81e-03)"
Rgs7bp,1,"regulation of membrane potential (GO:0042391, p=2.81e-03)"
Cacna1d,1,"regulation of membrane potential (GO:0042391, p=2.81e-03)"
Igsf9b,1,"regulation of membrane potential (GO:0042391, p=2.81e-03)"
Pex5l,1,"regulation of membrane potential (GO:0042391, p=2.81e-03)"
Kcnk10,1,"regulation of membrane potential (GO:0042391, p=2.81e-03)"
Celf4,1,"regulation of membrane potential (GO:0042391, p=2.81e-03)"
Kcnb1,1,"regulation of membrane potential (GO:0042391, p=2.81e-03)"
Sorl1,1,"regulation of neurogenesis (GO:0050767, p=2.81e-03)"
Brinp1,1,"regulation of neurogenesis (GO:0050767, p=2.81e-03)"
Cacna1b,1,"locomotory behavior (GO:0007626, p=4.95e-03)"
Rcan2,1,"locomotory behavior (GO:0007626, p=4.95e-03)"
