gene,frequency,go_terms
Plk2,6,"regulation of membrane potential (GO:0042391, p=1.77e-13); dendrite development (GO:0016358, p=6.27e-13); cognition (GO:0050890, p=1.38e-09); learning or memory (GO:0007611, p=1.95e-09); memory (GO:0007613, p=3.80e-09); regulation of synaptic plasticity (GO:0048167, p=7.77e-09)"
Ctnnd2,6,"dendrite development (GO:0016358, p=6.27e-13); postsynapse organization (GO:0099173, p=1.26e-09); cognition (GO:0050890, p=1.38e-09); learning or memory (GO:0007611, p=1.95e-09); cell junction assembly (GO:0034329, p=2.13e-09); regulation of synaptic plasticity (GO:0048167, p=7.77e-09)"
Tuba1a,6,"regulation of synapse structure or activity (GO:0050803, p=4.89e-11); neuron migration (GO:0001764, p=7.05e-11); regulation of synapse organization (GO:0050807, p=1.34e-10); cognition (GO:0050890, p=1.38e-09); learning or memory (GO:0007611, p=1.95e-09); memory (GO:0007613, p=3.80e-09)"
Ncam1,5,"axonogenesis (GO:0007409, p=5.69e-23); axon guidance (GO:0007411, p=7.00e-11); neuron projection guidance (GO:0097485, p=7.00e-11); cognition (GO:0050890, p=1.38e-09); learning or memory (GO:0007611, p=1.95e-09)"
Tubb2b,5,"axonogenesis (GO:0007409, p=5.69e-23); axon guidance (GO:0007411, p=7.00e-11); neuron projection guidance (GO:0097485, p=7.00e-11); neuron migration (GO:0001764, p=7.05e-11); positive regulation of cell projection organization (GO:0031346, p=1.81e-08)"
Ctnna2,5,"axonogenesis (GO:0007409, p=5.69e-23); dendrite development (GO:0016358, p=6.27e-13); regulation of synapse structure or activity (GO:0050803, p=4.89e-11); neuron migration (GO:0001764, p=7.05e-11); regulation of synapse organization (GO:0050807, p=1.34e-10)"
L1cam,5,"axonogenesis (GO:0007409, p=5.69e-23); axon guidance (GO:0007411, p=7.00e-11); neuron projection guidance (GO:0097485, p=7.00e-11); developmental growth involved in morphogenesis (GO:0060560, p=1.44e-08); positive regulation of cell projection organization (GO:0031346, p=1.81e-08)"
Dab1,5,"axonogenesis (GO:0007409, p=5.69e-23); dendrite development (GO:0016358, p=6.27e-13); neuron migration (GO:0001764, p=7.05e-11); negative regulation of cell projection organization (GO:0031345, p=8.07e-09); negative regulation of neuron projection development (GO:0010977, p=3.84e-08)"
Dpysl5,5,"axonogenesis (GO:0007409, p=5.69e-23); dendrite development (GO:0016358, p=6.27e-13); axon guidance (GO:0007411, p=7.00e-11); neuron projection guidance (GO:0097485, p=7.00e-11); negative regulation of cell projection organization (GO:0031345, p=8.07e-09)"
Map2,5,"axonogenesis (GO:0007409, p=5.69e-23); dendrite development (GO:0016358, p=6.27e-13); negative regulation of cell projection organization (GO:0031345, p=8.07e-09); developmental growth involved in morphogenesis (GO:0060560, p=1.44e-08); negative regulation of neuron projection development (GO:0010977, p=3.84e-08)"
Dcc,5,"axonogenesis (GO:0007409, p=5.69e-23); axon guidance (GO:0007411, p=7.00e-11); neuron projection guidance (GO:0097485, p=7.00e-11); neuron migration (GO:0001764, p=7.05e-11); positive regulation of cell projection organization (GO:0031346, p=1.81e-08)"
Chl1,5,"axonogenesis (GO:0007409, p=5.69e-23); axon guidance (GO:0007411, p=7.00e-11); neuron projection guidance (GO:0097485, p=7.00e-11); neuron migration (GO:0001764, p=7.05e-11); cognition (GO:0050890, p=1.38e-09)"
Ank3,5,"axonogenesis (GO:0007409, p=5.69e-23); regulation of membrane potential (GO:0042391, p=1.77e-13); axon guidance (GO:0007411, p=7.00e-11); neuron projection guidance (GO:0097485, p=7.00e-11); action potential (GO:0001508, p=7.55e-11)"
Rufy3,5,"axonogenesis (GO:0007409, p=5.69e-23); negative regulation of cell projection organization (GO:0031345, p=8.07e-09); developmental growth involved in morphogenesis (GO:0060560, p=1.44e-08); positive regulation of cell projection organization (GO:0031346, p=1.81e-08); negative regulation of neuron projection development (GO:0010977, p=3.84e-08)"
Cpeb3,5,"dendrite development (GO:0016358, p=6.27e-13); cognition (GO:0050890, p=1.38e-09); learning or memory (GO:0007611, p=1.95e-09); memory (GO:0007613, p=3.80e-09); regulation of synaptic plasticity (GO:0048167, p=7.77e-09)"
Marcks,5,"dendrite development (GO:0016358, p=6.27e-13); regulation of synapse structure or activity (GO:0050803, p=4.89e-11); regulation of synapse organization (GO:0050807, p=1.34e-10); postsynapse organization (GO:0099173, p=1.26e-09); positive regulation of cell projection organization (GO:0031346, p=1.81e-08)"
Rock2,5,"dendrite development (GO:0016358, p=6.27e-13); regulation of synapse structure or activity (GO:0050803, p=4.89e-11); regulation of synapse organization (GO:0050807, p=1.34e-10); postsynapse organization (GO:0099173, p=1.26e-09); cell junction assembly (GO:0034329, p=2.13e-09)"
Lrrtm4,5,"regulation of synapse structure or activity (GO:0050803, p=4.89e-11); regulation of synapse organization (GO:0050807, p=1.34e-10); postsynapse organization (GO:0099173, p=1.26e-09); cell junction assembly (GO:0034329, p=2.13e-09); synapse assembly (GO:0007416, p=5.19e-08)"
Il1rap,5,"regulation of synapse structure or activity (GO:0050803, p=4.89e-11); regulation of synapse organization (GO:0050807, p=1.34e-10); postsynapse organization (GO:0099173, p=1.26e-09); cell junction assembly (GO:0034329, p=2.13e-09); synapse assembly (GO:0007416, p=5.19e-08)"
Nrxn2,5,"postsynapse organization (GO:0099173, p=1.26e-09); cognition (GO:0050890, p=1.38e-09); learning or memory (GO:0007611, p=1.95e-09); cell junction assembly (GO:0034329, p=2.13e-09); synapse assembly (GO:0007416, p=5.19e-08)"
Auts2,4,"axonogenesis (GO:0007409, p=5.69e-23); neuron migration (GO:0001764, p=7.05e-11); developmental growth involved in morphogenesis (GO:0060560, p=1.44e-08); positive regulation of cell projection organization (GO:0031346, p=1.81e-08)"
Macf1,4,"axonogenesis (GO:0007409, p=5.69e-23); cell junction assembly (GO:0034329, p=2.13e-09); developmental growth involved in morphogenesis (GO:0060560, p=1.44e-08); positive regulation of cell projection organization (GO:0031346, p=1.81e-08)"
Cobl,4,"axonogenesis (GO:0007409, p=5.69e-23); dendrite development (GO:0016358, p=6.27e-13); developmental growth involved in morphogenesis (GO:0060560, p=1.44e-08); positive regulation of cell projection organization (GO:0031346, p=1.81e-08)"
Ext1,4,"axonogenesis (GO:0007409, p=5.69e-23); axon guidance (GO:0007411, p=7.00e-11); neuron projection guidance (GO:0097485, p=7.00e-11); developmental growth involved in morphogenesis (GO:0060560, p=1.44e-08)"
Cntn1,4,"axonogenesis (GO:0007409, p=5.69e-23); axon guidance (GO:0007411, p=7.00e-11); neuron projection guidance (GO:0097485, p=7.00e-11); positive regulation of cell projection organization (GO:0031346, p=1.81e-08)"
Dclk1,4,"axonogenesis (GO:0007409, p=5.69e-23); dendrite development (GO:0016358, p=6.27e-13); neuron migration (GO:0001764, p=7.05e-11); developmental growth involved in morphogenesis (GO:0060560, p=1.44e-08)"
Cyfip2,4,"axonogenesis (GO:0007409, p=5.69e-23); axon guidance (GO:0007411, p=7.00e-11); neuron projection guidance (GO:0097485, p=7.00e-11); developmental growth involved in morphogenesis (GO:0060560, p=1.44e-08)"
Slit3,4,"axonogenesis (GO:0007409, p=5.69e-23); axon guidance (GO:0007411, p=7.00e-11); neuron projection guidance (GO:0097485, p=7.00e-11); developmental growth involved in morphogenesis (GO:0060560, p=1.44e-08)"
Map1b,4,"axonogenesis (GO:0007409, p=5.69e-23); dendrite development (GO:0016358, p=6.27e-13); developmental growth involved in morphogenesis (GO:0060560, p=1.44e-08); positive regulation of cell projection organization (GO:0031346, p=1.81e-08)"
Cacna1c,4,"regulation of membrane potential (GO:0042391, p=1.77e-13); action potential (GO:0001508, p=7.55e-11); cognition (GO:0050890, p=1.38e-09); learning or memory (GO:0007611, p=1.95e-09)"
Atxn1,4,"regulation of membrane potential (GO:0042391, p=1.77e-13); cognition (GO:0050890, p=1.38e-09); learning or memory (GO:0007611, p=1.95e-09); memory (GO:0007613, p=3.80e-09)"
Asap1,4,"dendrite development (GO:0016358, p=6.27e-13); regulation of synapse structure or activity (GO:0050803, p=4.89e-11); regulation of synapse organization (GO:0050807, p=1.34e-10); postsynapse organization (GO:0099173, p=1.26e-09)"
Cadm1,4,"postsynapse organization (GO:0099173, p=1.26e-09); cell junction assembly (GO:0034329, p=2.13e-09); developmental growth involved in morphogenesis (GO:0060560, p=1.44e-08); synapse assembly (GO:0007416, p=5.19e-08)"
Slc24a2,4,"cognition (GO:0050890, p=1.38e-09); learning or memory (GO:0007611, p=1.95e-09); memory (GO:0007613, p=3.80e-09); regulation of synaptic plasticity (GO:0048167, p=7.77e-09)"
Snap25,4,"cognition (GO:0050890, p=1.38e-09); learning or memory (GO:0007611, p=1.95e-09); memory (GO:0007613, p=3.80e-09); regulation of synaptic plasticity (GO:0048167, p=7.77e-09)"
Adcy8,4,"cognition (GO:0050890, p=1.38e-09); learning or memory (GO:0007611, p=1.95e-09); memory (GO:0007613, p=3.80e-09); regulation of synaptic plasticity (GO:0048167, p=7.77e-09)"
Actb,3,"axonogenesis (GO:0007409, p=5.69e-23); postsynapse organization (GO:0099173, p=1.26e-09); cell junction assembly (GO:0034329, p=2.13e-09)"
Epha6,3,"axonogenesis (GO:0007409, p=5.69e-23); axon guidance (GO:0007411, p=7.00e-11); neuron projection guidance (GO:0097485, p=7.00e-11)"
Tubb3,3,"axonogenesis (GO:0007409, p=5.69e-23); axon guidance (GO:0007411, p=7.00e-11); neuron projection guidance (GO:0097485, p=7.00e-11)"
Prickle1,3,"axonogenesis (GO:0007409, p=5.69e-23); dendrite development (GO:0016358, p=6.27e-13); developmental growth involved in morphogenesis (GO:0060560, p=1.44e-08)"
Vcl,3,"axonogenesis (GO:0007409, p=5.69e-23); cell junction assembly (GO:0034329, p=2.13e-09); developmental growth involved in morphogenesis (GO:0060560, p=1.44e-08)"
Nfib,3,"axonogenesis (GO:0007409, p=5.69e-23); axon guidance (GO:0007411, p=7.00e-11); neuron projection guidance (GO:0097485, p=7.00e-11)"
Rims2,3,"regulation of membrane potential (GO:0042391, p=1.77e-13); regulation of synaptic plasticity (GO:0048167, p=7.77e-09); developmental growth involved in morphogenesis (GO:0060560, p=1.44e-08)"
Dlg1,3,"regulation of membrane potential (GO:0042391, p=1.77e-13); action potential (GO:0001508, p=7.55e-11); cell junction assembly (GO:0034329, p=2.13e-09)"
Grik2,3,"regulation of membrane potential (GO:0042391, p=1.77e-13); action potential (GO:0001508, p=7.55e-11); regulation of synaptic plasticity (GO:0048167, p=7.77e-09)"
Grip1,3,"dendrite development (GO:0016358, p=6.27e-13); regulation of synaptic plasticity (GO:0048167, p=7.77e-09); positive regulation of cell projection organization (GO:0031346, p=1.81e-08)"
Srgap2,3,"dendrite development (GO:0016358, p=6.27e-13); cell junction assembly (GO:0034329, p=2.13e-09); synapse assembly (GO:0007416, p=5.19e-08)"
Homer1,3,"regulation of synapse structure or activity (GO:0050803, p=4.89e-11); regulation of synapse organization (GO:0050807, p=1.34e-10); postsynapse organization (GO:0099173, p=1.26e-09)"
Gpr158,3,"regulation of synapse structure or activity (GO:0050803, p=4.89e-11); regulation of synapse organization (GO:0050807, p=1.34e-10); cognition (GO:0050890, p=1.38e-09)"
Frmpd4,3,"regulation of synapse structure or activity (GO:0050803, p=4.89e-11); regulation of synapse organization (GO:0050807, p=1.34e-10); postsynapse organization (GO:0099173, p=1.26e-09)"
Lrfn2,3,"regulation of synapse structure or activity (GO:0050803, p=4.89e-11); regulation of synapse organization (GO:0050807, p=1.34e-10); postsynapse organization (GO:0099173, p=1.26e-09)"
Kirrel3,3,"neuron migration (GO:0001764, p=7.05e-11); cell junction assembly (GO:0034329, p=2.13e-09); synapse assembly (GO:0007416, p=5.19e-08)"
Brinp1,3,"cognition (GO:0050890, p=1.38e-09); learning or memory (GO:0007611, p=1.95e-09); memory (GO:0007613, p=3.80e-09)"
Plcb1,3,"cognition (GO:0050890, p=1.38e-09); learning or memory (GO:0007611, p=1.95e-09); memory (GO:0007613, p=3.80e-09)"
Pde4d,3,"cognition (GO:0050890, p=1.38e-09); learning or memory (GO:0007611, p=1.95e-09); memory (GO:0007613, p=3.80e-09)"
Jph4,3,"cognition (GO:0050890, p=1.38e-09); learning or memory (GO:0007611, p=1.95e-09); regulation of synaptic plasticity (GO:0048167, p=7.77e-09)"
Tafa2,3,"cognition (GO:0050890, p=1.38e-09); learning or memory (GO:0007611, p=1.95e-09); memory (GO:0007613, p=3.80e-09)"
Map4k4,3,"cell junction assembly (GO:0034329, p=2.13e-09); negative regulation of cell projection organization (GO:0031345, p=8.07e-09); negative regulation of neuron projection development (GO:0010977, p=3.84e-08)"
