"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","log_p_adj","GeneRatio_numeric","BgRatio_numeric","Fold_enrichment","score","cell_type","comparison"
"GO:0099003","GO:0099003","vesicle-mediated transport in synapse","76/1610","262/17643",1.6573370698908e-20,9.08386448007148e-17,6.58176922492519e-18,"Rims2/Grip1/Snap25/Prkcg/Rimbp2/Unc13b/Nrxn1/Kcnh1/Cacna1a/Lrrk2/Cacna1b/Unc13c/Numb/Mapk10/Dnm2/Rala/Magi2/Trim9/Atp6v0a1/Stxbp5l/Dvl1/Syn3/Fmr1/Stx2/Stxbp1/Syn1/Atp6v1a/Ap3d1/Clstn1/Bsn/Rab3a/Rock1/Syt1/Pcdh17/Btbd9/Nrg1/Unc13a/Grik5/Vamp4/Pacsin1/Sptbn2/Synj2/Prkca/Prepl/Vamp2/Fbxl20/Snap91/Sh3gl2/Sh3gl1/Dnajc5/Ap2m1/Syt5/Itsn1/Fgf14/Aak1/Eps15/Cltc/Pten/Cacnb4/Bin1/Ppp3r1/Ap3s1/Dennd1a/Atp6ap2/Erc1/Efnb2/Itsn2/Dnm1/Hip1/Snca/Picalm/Stx1a/Atp6v1d/Camk2a/Pfn2/Dtnbp1",76,16.041729353536,0.0472049689440994,0.0148500821855693,3.17876819496468,50.9929390612515,"L23ExcitatoryNeurons","24hrvs1hr_PTZ"
"GO:0060560","GO:0060560","developmental growth involved in morphogenesis","77/1610","273/17643",5.8991467772173e-20,3.2333223485928e-16,2.14749641451331e-17,"Rims2/Efna5/Rasal1/Bcl11a/Rufy3/Auts2/Trim46/L1cam/Fmn1/Ptprs/Fgf13/Slit1/Cobl/Dclk1/Sema6a/Lhx2/Tmem108/Nfix/Lrp1/Ulk2/Dnm2/Robo1/Nrn1/Sema6d/Cpne6/Mapt/Clasp2/Cttn/Dvl1/Cfl1/Macf1/Arhgap32/Fgfr2/Slit2/Cyfip2/Tnr/Map1b/Ext1/Epha7/Fn1/Ryk/Syt1/Dbn1/Slit3/Fstl4/Hsp90aa1/Unc13a/Cpne5/Dscam/Sema4d/Olfm1/D130043K22Rik/Vcl/Gsk3b/Bmpr2/Sh3gl2/Abl1/Shtn1/Raph1/Kdm1a/Nrp2/Cdh4/Smurf1/Trpc5/Plxna1/Map3k13/Zfyve27/Pten/Sh3glb1/Prickle1/App/Ndel1/Itsn2/Gdi1/Iqgap1/Picalm/Nrp1",77,15.490350995903,0.0478260869565217,0.0154735589185513,3.09082656473961,47.8779883552776,"L23ExcitatoryNeurons","24hrvs1hr_PTZ"
"GO:0050770","GO:0050770","regulation of axonogenesis","59/1610","181/17643",6.9020682080308e-19,3.78302358482168e-15,2.31931846666622e-16,"Efna5/Bcl11a/Rufy3/Trim46/L1cam/Ntrk2/Mark2/Dab1/Ptprs/Fgf13/Slit1/Sema6a/Lrrc4c/Cacna1a/Lrp1/Ulk2/Robo1/Ephb2/Sema6d/Mapt/Syngap1/Macf1/Arhgap32/Slit2/Tnr/Map1b/Epha7/Fn1/Ryk/Dbn1/Fstl4/Tiam2/Dscam/Sema4d/D130043K22Rik/Skil/Gsk3b/Bmpr2/Plxna2/Ptk2/Snap91/Plxnc1/Chn1/Brsk2/Shtn1/Dixdc1/Cdh4/Smurf1/Trpc5/Plxna1/Map3k13/Zfyve27/Pten/Thy1/Map6/Ndel1/Gdi1/Picalm/Nrp1",59,14.4221609511402,0.0366459627329193,0.0102590262427025,3.57207027898837,51.5169724923547,"L23ExcitatoryNeurons","24hrvs1hr_PTZ"
"GO:0099504","GO:0099504","synaptic vesicle cycle","66/1610","222/17643",1.36714392070298e-18,7.49331582937302e-15,4.26590020369726e-16,"Rims2/Snap25/Prkcg/Rimbp2/Unc13b/Nrxn1/Kcnh1/Cacna1a/Lrrk2/Cacna1b/Unc13c/Dnm2/Magi2/Trim9/Atp6v0a1/Stxbp5l/Dvl1/Syn3/Fmr1/Stx2/Stxbp1/Syn1/Atp6v1a/Ap3d1/Bsn/Rab3a/Rock1/Syt1/Pcdh17/Btbd9/Unc13a/Grik5/Vamp4/Pacsin1/Sptbn2/Synj2/Prkca/Prepl/Vamp2/Fbxl20/Snap91/Sh3gl2/Sh3gl1/Dnajc5/Ap2m1/Syt5/Itsn1/Fgf14/Cltc/Pten/Cacnb4/Bin1/Ppp3r1/Ap3s1/Dennd1a/Atp6ap2/Erc1/Itsn2/Dnm1/Snca/Picalm/Stx1a/Atp6v1d/Camk2a/Pfn2/Dtnbp1",66,14.1253259623087,0.0409937888198758,0.0125828940656351,3.25789827094175,46.0188750290941,"L23ExcitatoryNeurons","24hrvs1hr_PTZ"
"GO:0048813","GO:0048813","dendrite morphogenesis","59/1610","187/17643",4.03731157501681e-18,2.21285047426672e-14,1.17577845868911e-15,"Grip1/Dpysl5/Dclk1/Ctnna2/Met/Hecw2/Cacna1a/Lrrk2/Numb/Atp7a/Robo1/Ephb2/Lrp8/Dvl1/Cfl1/Ube3a/Ptprz1/Kalrn/Cntnap2/Parp6/Dbn1/Rock2/Shank1/Bhlhb9/Dlg4/Abi2/Dscam/Stau2/Nsmf/Rapgef2/Sema4d/Ywhah/Kndc1/Itpka/Camk2b/Kidins220/Gsk3b/Il1rapl1/Abl2/Cux2/Ngef/Rere/Cit/Arhgap44/Trpc5/Marcks/Pten/Sh3glb1/Map6/Ephb1/Vldlr/Picalm/Farp1/Camk2a/Pias2/Caprin1/Elavl4/Dtnbp1/Nrp1",59,13.655047931032,0.0366459627329193,0.0105991044606926,3.45745839837911,47.2117601494159,"L23ExcitatoryNeurons","24hrvs1hr_PTZ"
"GO:1901888","GO:1901888","regulation of cell junction assembly","65/1610","229/17643",3.37802132586042e-17,1.8514934887041e-13,9.22288717257945e-15,"Asic2/Efna5/Epha3/Ntrk2/Fmn1/Nrxn1/Ptk2b/Ptprs/Ntng2/Numb/Lrp1/Robo1/Ephb2/Map4k4/Clasp2/Smad3/Lrrtm4/Cfl1/Rapgef1/Macf1/Il1rapl2/Cntnap2/Slit2/Epha7/Clstn1/Mdga1/Gpm6b/Nectin1/Rock1/Rock2/Nrg1/Bhlhb9/Dlg4/Stau2/Prkca/Rapgef2/Sema4d/Negr1/Nrg2/Ptpra/Vcl/Gsk3b/Peak1/Chd4/Ptpn11/Ptk2/Abl1/Il1rapl1/Cux2/Adgrl2/Adgrb1/Clstn2/Agrn/Pten/Dlg5/App/Thy1/Ephb1/Slitrk4/Iqgap1/Ube2v2/Snca/Farp1/Elavl2/Nrp1",65,12.7324778109301,0.0403726708074534,0.0129796519866236,3.11045865089913,39.6038457543889,"L23ExcitatoryNeurons","24hrvs1hr_PTZ"
"GO:0042391","GO:0042391","regulation of membrane potential","100/1610","455/17643",4.51959986568956e-17,2.47719268638445e-13,1.10213788692771e-14,"Asic2/Rims2/Cck/Dlg1/Dpp6/Fhl1/Ntrk2/Dmd/Rimbp2/Atp1b1/Unc13b/Nrxn1/Ptk2b/Fgf13/Met/Kcnh1/Cacna1a/Tmem108/Lrrk2/Neto1/Kcnh5/Foxp1/Ank2/Cx3cl1/Kcnma1/Sez6/Calm1/Atxn1/Slc24a4/Mapt/Trpc4/Grin2b/Dvl1/Cacna1d/Nr3c2/Cacna2d1/Camk2d/Slc4a4/Cacnb2/Cnih3/Cntnap2/Gabra2/Gnaq/Fmr1/Scn3a/Begain/Gria1/Flna/Gabrb3/Ubb/Dbn1/Ryr2/Shank1/Nrcam/Rgs7bp/Grin2d/Pid1/Grik5/Dlg4/Atp1a1/Gabra4/Kcnk10/Rgs7/Ank3/Ywhah/Gsk3b/Kcna4/Atp1b3/Calm3/Usp53/Kcnh7/Sh3gl1/Cux2/Shtn1/Cacng2/Grik2/Plk2/Trpc5/Fgf14/Hcn1/Agrn/Pten/Cacnb4/Bin1/Scn1a/Ndufs1/Dynll1/App/Ctnna3/Kcnj9/Kcnd3/Kcnk9/Scn1b/Slc25a36/Gabra3/Snca/Stx1a/Gabra1/Akap9/Hnrnpa1",100,12.6060402108632,0.062111801242236,0.0257892648642521,2.40843628421268,30.3608446440869,"L23ExcitatoryNeurons","24hrvs1hr_PTZ"
"GO:0048167","GO:0048167","regulation of synaptic plasticity","68/1610","248/17643",4.54133924493105e-17,2.48910804014671e-13,1.10213788692771e-14,"Jph4/Rims2/Grip1/Snap25/Slc4a10/Prrt1/Prkcg/Ntrk2/Unc13b/Ptk2b/Neto1/Unc13c/Ephb2/Cpeb3/Shank2/Mapt/Chrd/Grin2b/Sorcs2/Cfl1/Mir124a-1hg/Syngap1/Ube3a/Sorcs3/Cpeb1/Crhr1/Prnp/Tnr/Fmr1/Stxbp1/Syn1/Rab3a/Gnal/Gria1/Rasgrf1/Dbn1/Grin2d/Unc13a/Dlg4/Stau2/Zdhhc2/Nsmf/Vamp2/Rapgef2/Kmt2a/Jph3/Itpka/Camk2b/Gsk3b/Adcy1/Nptn/Shisa9/Abl1/Rasgrf2/Shisa6/Adgrb1/Grik2/Plk2/Dag1/Fgf14/Pten/App/Creb1/Erc1/Tshz3/Snca/Zzef1/Camk2a",68,12.6039562523584,0.0422360248447205,0.0140565663435924,3.00471849328792,37.8713404400531,"L23ExcitatoryNeurons","24hrvs1hr_PTZ"
"GO:0051962","GO:0051962","positive regulation of nervous system development","86/1610","365/17643",9.36041483515975e-17,5.13044337115106e-13,2.15211753827773e-14,"Asic2/Efna5/Bcl11a/Grip1/Rufy3/L1cam/Ntrk2/Nrxn1/Met/Numb/Lrp1/Robo1/Ephb2/Cx3cl1/Lrp8/Ntf3/Atxn1/Mapt/Lrrtm4/Ptprz1/Macf1/Kalrn/Arhgap32/Slit2/Parp6/Fmr1/Map1b/Etv5/Clstn1/Fn1/Dbn1/Nrg1/Bhlhb9/Dlg4/Tiam2/Dscam/Stau2/Xrcc6/Prkca/Sema4d/Ptpra/Skil/Itpka/Camk2b/Gsk3b/Bmpr2/Plxna2/Ptk2/Snap91/Sox11/Nptn/Plxnc1/Nap1l1/Il1rapl1/Cux2/Shtn1/Adgrl2/Adgrb1/Dixdc1/Kdm1a/Foxg1/Cdh4/Smurf1/Dag1/Trpc5/Marcks/Plxna1/Clstn2/Xrcc4/Smarcd3/Agrn/Map3k13/Zfyve27/Bin1/Sh3glb1/Dlg5/Map6/Ephb1/Ndel1/Gdi1/Slitrk4/Ube2v2/Picalm/Pias2/Caprin1/Nrp1",86,12.2898451016866,0.053416149068323,0.0206880915944,2.58197566578746,31.7320809888521,"L23ExcitatoryNeurons","24hrvs1hr_PTZ"
"GO:0007611","GO:0007611","learning or memory","77/1610","308/17643",1.17524659687964e-16,6.44152659749732e-13,2.56698598792133e-14,"Jph4/Plcb1/Cck/Snap25/Prrt1/Brinp1/Ntrk2/Prkar2b/Nrxn1/Taco1/Fgf13/Neto1/Nfix/Ephb2/Cpeb3/Ncam1/Pde4d/Pja2/Ntf3/Atxn1/Shank2/Mapt/Chrd/Grin2b/Specc1/Cyp7b1/Ccnd2/Syngap1/Ube3a/Ptprz1/Kalrn/Sorcs3/Cntnap2/Crhr1/Prnp/Camk2n1/Tnr/Pde8b/Nrxn2/Nrxn3/Gria1/Gabrb3/Btbd9/Aff2/Shank1/Nrg1/Bhlhb9/Abi2/Ndrg4/Tafa2/Prkca/Pgrmc1/Kmt2a/Itga8/Grm7/Jph3/Lamb1/Tuba1a/Adcy1/Thra/Nptn/Abl1/Meis2/Slc12a5/Abl2/Cux2/Plk2/Clstn2/Nr4a2/Pten/App/Creb1/Atp8a1/Zzef1/Picalm/Comt/Elavl4",77,12.191011195637,0.0478260869565217,0.0174573485234937,2.73959627329193,33.3984488392272,"L23ExcitatoryNeurons","24hrvs1hr_PTZ"
"GO:0050767","GO:0050767","regulation of neurogenesis","99/1610","455/17643",1.32627916740477e-16,7.26933611654556e-13,2.758926588837e-14,"Efna5/Bcl11a/Grip1/Rufy3/Dpysl5/Brinp1/Trim46/L1cam/Ntrk2/Dab1/Ptprs/Fgf13/Slit1/Met/Sema6a/Lhx2/Numb/Lrp1/Ulk2/Robo1/Ephb2/Cx3cl1/Lrp8/Sema6d/Ntf3/Atxn1/Mapt/Syngap1/Ptprz1/Macf1/Kalrn/Arhgap32/Slit2/Parp6/Arhgef2/Tnr/Fmr1/Map1b/Epha7/Lingo1/Etv5/Sorl1/Fn1/Ryk/Dbn1/Nrg1/Fstl4/Bhlhb9/Dlg4/Tiam2/Dscam/Stau2/Xrcc6/Rapgef2/Sema4d/D130043K22Rik/Ptpra/Skil/Ywhah/Itpka/Camk2b/Gsk3b/Bmpr2/Plxna2/Ptk2/Snap91/Sox11/Nptn/Plxnc1/Nap1l1/Il1rapl1/Cux2/Shtn1/Cit/Dixdc1/Ezh2/Kdm1a/Foxg1/Cdh4/Smurf1/Dag1/Trpc5/Marcks/Plxna1/Xrcc4/Smarcd3/Map3k13/Zfyve27/Pten/Bin1/Sh3glb1/Thy1/Map6/Ndel1/Gdi1/Picalm/Pias2/Caprin1/Nrp1",99,12.1385052499506,0.0614906832298137,0.0257892648642521,2.38435192137056,28.9424683152863,"L23ExcitatoryNeurons","24hrvs1hr_PTZ"
