"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","cell_type","comparison","Regulation"
"Tex10",9.394213365257e-08,1.14178532718428,0.502,0.335,0.00235296862159592,"Tex10","MGE","24hrvs1hr_PTZ","Up"
"Ahi1",9.7215145265364e-08,0.401886045574066,0.964,0.937,0.00243494774346157,"Ahi1","MGE","24hrvs1hr_PTZ","Up"
"Ttc28",9.7926547313108e-08,0.693095070420948,0.7,0.56,0.00245276623055142,"Ttc28","MGE","24hrvs1hr_PTZ","Up"
"Syt4",9.875078048711e-08,-1.30199691488796,0.188,0.383,0.00247341079886064,"Syt4","MGE","24hrvs1hr_PTZ","Down"
"Ywhah",1.09761035341234e-07,-1.49607296589201,0.143,0.325,0.0027491846521919,"Ywhah","MGE","24hrvs1hr_PTZ","Down"
"Mdh1",1.61077816704288e-07,-0.807104338609702,0.341,0.542,0.00403451607499231,"Mdh1","MGE","24hrvs1hr_PTZ","Down"
"Mapt",2.1763682939602e-07,0.399328675659175,0.879,0.79,0.00545114966588212,"Mapt","MGE","24hrvs1hr_PTZ","Up"
"Aff4",2.20608458421802e-07,-0.594406232736304,0.543,0.727,0.00552558005809088,"Aff4","MGE","24hrvs1hr_PTZ","Down"
"Noc2l",2.28797314194942e-07,0.976371239070611,0.498,0.335,0.00573068632864072,"Noc2l","MGE","24hrvs1hr_PTZ","Up"
"2900097C17Rik",2.61425222177985e-07,-1.18737175681905,0.157,0.345,0.00654791753989198,"2900097C17Rik","MGE","24hrvs1hr_PTZ","Down"
"Hspa8",2.8965311359518e-07,-0.576065419423898,0.511,0.715,0.00725494153621848,"Hspa8","MGE","24hrvs1hr_PTZ","Down"
"Lncpint",3.83394646574307e-07,-1.2114121703129,0.516,0.622,0.00960288571274667,"Lncpint","MGE","24hrvs1hr_PTZ","Down"
"Dync1i2",4.02326978814044e-07,0.505387109415183,0.816,0.723,0.0100770838383554,"Dync1i2","MGE","24hrvs1hr_PTZ","Up"
"Gapdh",4.15739027976852e-07,-0.888547982127293,0.332,0.528,0.0104130154337362,"Gapdh","MGE","24hrvs1hr_PTZ","Down"
"Ddx24",4.83779041451924e-07,-0.883917500253421,0.265,0.458,0.0121172136512463,"Ddx24","MGE","24hrvs1hr_PTZ","Down"
"Eif4a2",5.51848244287128e-07,-0.709107518702315,0.359,0.568,0.0138221429746597,"Eif4a2","MGE","24hrvs1hr_PTZ","Down"
"Atp11b",5.72224266872627e-07,0.508321141828046,0.892,0.852,0.0143325012123587,"Atp11b","MGE","24hrvs1hr_PTZ","Up"
"A830082K12Rik",7.63001190786387e-07,0.953662720371945,0.516,0.36,0.0191108908256266,"A830082K12Rik","MGE","24hrvs1hr_PTZ","Up"
"Cpeb4",7.94118969493784e-07,-0.7071789751044,0.538,0.687,0.0198902978289108,"Cpeb4","MGE","24hrvs1hr_PTZ","Down"
"Zfp57",8.31499604806979e-07,0.972545952908015,0.426,0.263,0.0208265706016004,"Zfp57","MGE","24hrvs1hr_PTZ","Up"
"Dnaja1",9.58219717519503e-07,-0.654686035894518,0.224,0.407,0.024000529264711,"Dnaja1","MGE","24hrvs1hr_PTZ","Down"
"H3f3b",9.8321744096516e-07,-1.06543471384004,0.202,0.383,0.0246266472438544,"H3f3b","MGE","24hrvs1hr_PTZ","Down"
"Tuba1b",1.09517519468554e-06,-0.76581540277749,0.229,0.417,0.0274308531012886,"Tuba1b","MGE","24hrvs1hr_PTZ","Down"
"Hsp90b1",1.10118091374092e-06,-0.72882359043023,0.256,0.437,0.0275812783464689,"Hsp90b1","MGE","24hrvs1hr_PTZ","Down"
"Calm1",1.20481423731927e-06,-0.602043961264404,0.399,0.593,0.0301769822021357,"Calm1","MGE","24hrvs1hr_PTZ","Down"
"Cltc",1.29742554235579e-06,-0.565052979488156,0.605,0.753,0.0324966175593854,"Cltc","MGE","24hrvs1hr_PTZ","Down"
"C1qtnf4",1.3569011719494e-06,-0.550513225268668,0.363,0.568,0.0339863036538165,"C1qtnf4","MGE","24hrvs1hr_PTZ","Down"
"Rplp1",1.38249709595513e-06,-0.552711381532877,0.26,0.457,0.0346274047623881,"Rplp1","MGE","24hrvs1hr_PTZ","Down"
"Ubr3",1.40871541075284e-06,-0.397717011698913,0.821,0.903,0.0352840948931264,"Ubr3","MGE","24hrvs1hr_PTZ","Down"
"Ubc",1.78449842639256e-06,-0.862988281454477,0.157,0.338,0.0446963320858545,"Ubc","MGE","24hrvs1hr_PTZ","Down"
"Chgb",1.86714784230261e-06,-0.92080854336677,0.094,0.252,0.0467664520061534,"Chgb","MGE","24hrvs1hr_PTZ","Down"
"Slc4a10",1.89983320989311e-06,-0.409122333976334,0.83,0.898,0.0475851224081928,"Slc4a10","MGE","24hrvs1hr_PTZ","Down"
"Ywhab",1.98336818312454e-06,-0.900147530284099,0.247,0.43,0.0496774228827203,"Ywhab","MGE","24hrvs1hr_PTZ","Down"
