"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","cell_type","comparison","Regulation"
"Nr3c1",7.86630380304372e-21,0.522809724345473,0.587,0.294,1.97027311354836e-16,"Nr3c1","ExcitatoryNeuronsCA1","24hrvs1hr_SAL","Up"
"Hcrtr2",9.62014433020412e-21,0.635111751467762,0.397,0.166,2.40955755038623e-16,"Hcrtr2","ExcitatoryNeuronsCA1","24hrvs1hr_SAL","Up"
"Gm48512",1.13180862410611e-20,0.696924802663781,0.309,0.109,2.83484106079857e-16,"Gm48512","ExcitatoryNeuronsCA1","24hrvs1hr_SAL","Up"
"Specc1l",1.13358502600817e-20,0.513885163971647,0.49,0.222,2.83929041464267e-16,"Specc1l","ExcitatoryNeuronsCA1","24hrvs1hr_SAL","Up"
"Kcnk2",1.14228016287627e-20,0.63160243382207,0.435,0.19,2.86106912395618e-16,"Kcnk2","ExcitatoryNeuronsCA1","24hrvs1hr_SAL","Up"
"Xkr6",1.34789393349529e-20,0.455499217850234,0.727,0.411,3.37606993522564e-16,"Xkr6","ExcitatoryNeuronsCA1","24hrvs1hr_SAL","Up"
"Gm37459",1.88344789503703e-20,0.593440421236639,0.413,0.176,4.71747194269924e-16,"Gm37459","ExcitatoryNeuronsCA1","24hrvs1hr_SAL","Up"
"Ank2",1.92664160899481e-20,0.230042197424587,0.999,0.986,4.82565923804929e-16,"Ank2","ExcitatoryNeuronsCA1","24hrvs1hr_SAL","Up"
"Tbck",2.01920866417387e-20,0.482001780690836,0.57,0.283,5.0575119411563e-16,"Tbck","ExcitatoryNeuronsCA1","24hrvs1hr_SAL","Up"
"Gm49797",3.34155906114635e-20,0.497772291150666,0.488,0.225,8.36960298045326e-16,"Gm49797","ExcitatoryNeuronsCA1","24hrvs1hr_SAL","Up"
"Mapk4",3.3514376267497e-20,0.446419157663573,0.509,0.236,8.39434582371997e-16,"Mapk4","ExcitatoryNeuronsCA1","24hrvs1hr_SAL","Up"
"Fam124a",3.39287632313176e-20,0.72447921095256,0.288,0.098,8.49813732654813e-16,"Fam124a","ExcitatoryNeuronsCA1","24hrvs1hr_SAL","Up"
"Ccdc30",4.46191115750901e-20,0.649537101778801,0.391,0.162,1.11757488762128e-15,"Ccdc30","ExcitatoryNeuronsCA1","24hrvs1hr_SAL","Up"
"Acyp2",4.75861217996286e-20,0.551009291643643,0.388,0.159,1.1918895927153e-15,"Acyp2","ExcitatoryNeuronsCA1","24hrvs1hr_SAL","Up"
"Bend6",5.82597191440197e-20,0.463665527455985,0.5,0.231,1.45923118540026e-15,"Bend6","ExcitatoryNeuronsCA1","24hrvs1hr_SAL","Up"
"Jakmip1",6.06988350119246e-20,0.527715992342353,0.396,0.164,1.52032372054368e-15,"Jakmip1","ExcitatoryNeuronsCA1","24hrvs1hr_SAL","Up"
"Slc9a9",7.1497096607758e-20,0.473355124894884,0.787,0.495,1.79078777873451e-15,"Slc9a9","ExcitatoryNeuronsCA1","24hrvs1hr_SAL","Up"
"Gm15738",7.97513214132013e-20,0.624627775298534,0.361,0.145,1.99753134743645e-15,"Gm15738","ExcitatoryNeuronsCA1","24hrvs1hr_SAL","Up"
"Cdon",9.85387817668861e-20,0.509129450370246,0.475,0.217,2.4681008669152e-15,"Cdon","ExcitatoryNeuronsCA1","24hrvs1hr_SAL","Up"
"Rnf150",9.94421246358e-20,0.503893146406854,0.773,0.48,2.49072689575288e-15,"Rnf150","ExcitatoryNeuronsCA1","24hrvs1hr_SAL","Up"
"Gpr137c",1.02214540004474e-19,0.585119455757262,0.59,0.322,2.56016758349206e-15,"Gpr137c","ExcitatoryNeuronsCA1","24hrvs1hr_SAL","Up"
"Fhod3",1.09513244575048e-19,0.721836768259822,0.421,0.19,2.74297823687122e-15,"Fhod3","ExcitatoryNeuronsCA1","24hrvs1hr_SAL","Up"
"Gm19410",1.19822790171918e-19,0.905749490101425,0.257,0.083,3.00120142543604e-15,"Gm19410","ExcitatoryNeuronsCA1","24hrvs1hr_SAL","Up"
"A330102I10Rik",1.23671999677335e-19,0.387798255590885,0.599,0.301,3.09761257591822e-15,"A330102I10Rik","ExcitatoryNeuronsCA1","24hrvs1hr_SAL","Up"
"Rapgef4",1.23950092137765e-19,0.421133007670391,0.861,0.575,3.1045779577746e-15,"Rapgef4","ExcitatoryNeuronsCA1","24hrvs1hr_SAL","Up"
"Far2",1.46407705871481e-19,0.567083589492059,0.523,0.258,3.66707380896298e-15,"Far2","ExcitatoryNeuronsCA1","24hrvs1hr_SAL","Up"
"Rmdn1",1.79160294093033e-19,0.463203230585488,0.63,0.32,4.48742788614819e-15,"Rmdn1","ExcitatoryNeuronsCA1","24hrvs1hr_SAL","Up"
"Cd46",2.01087191901014e-19,0.446958978575399,0.548,0.271,5.03663089554469e-15,"Cd46","ExcitatoryNeuronsCA1","24hrvs1hr_SAL","Up"
"Tle1",2.42148020255072e-19,0.448697858985191,0.621,0.326,6.0650814633288e-15,"Tle1","ExcitatoryNeuronsCA1","24hrvs1hr_SAL","Up"
"Glcci1",2.73983017162296e-19,0.547682933318505,0.438,0.196,6.86245263086403e-15,"Glcci1","ExcitatoryNeuronsCA1","24hrvs1hr_SAL","Up"
"Dclk2",2.79961819983618e-19,0.41745579422794,0.707,0.394,7.01220370512967e-15,"Dclk2","ExcitatoryNeuronsCA1","24hrvs1hr_SAL","Up"
"Rimbp2",2.82619184773321e-19,0.434273797555587,0.8,0.481,7.07876272101736e-15,"Rimbp2","ExcitatoryNeuronsCA1","24hrvs1hr_SAL","Up"
"3110082I17Rik",3.49872258457501e-19,0.790440892048117,0.289,0.103,8.76325045758503e-15,"3110082I17Rik","ExcitatoryNeuronsCA1","24hrvs1hr_SAL","Up"
"Mcph1",3.57855828394885e-19,0.49517834857652,0.45,0.203,8.96321493380669e-15,"Mcph1","ExcitatoryNeuronsCA1","24hrvs1hr_SAL","Up"
"Raver2",3.6041703987464e-19,0.432587613447331,0.713,0.414,9.02736559774011e-15,"Raver2","ExcitatoryNeuronsCA1","24hrvs1hr_SAL","Up"
"Gm43713",3.6439718676143e-19,0.868581960998397,0.252,0.081,9.12705633681355e-15,"Gm43713","ExcitatoryNeuronsCA1","24hrvs1hr_SAL","Up"
"Mfhas1",3.7134479512979e-19,0.594588200777803,0.396,0.171,9.30107308361584e-15,"Mfhas1","ExcitatoryNeuronsCA1","24hrvs1hr_SAL","Up"
"Kcnq1ot1",3.74575587797782e-19,0.485890347329976,0.722,0.419,9.38199474757104e-15,"Kcnq1ot1","ExcitatoryNeuronsCA1","24hrvs1hr_SAL","Up"
"Lrch3",4.78317728037742e-19,0.468085484528073,0.563,0.276,1.19804241341613e-14,"Lrch3","ExcitatoryNeuronsCA1","24hrvs1hr_SAL","Up"
"4930547E14Rik",5.03883011802888e-19,0.716541175371942,0.39,0.171,1.26207577966269e-14,"4930547E14Rik","ExcitatoryNeuronsCA1","24hrvs1hr_SAL","Up"
"Snhg11",6.41440363372611e-19,-0.319761536883195,0.998,0.986,1.60661567813938e-14,"Snhg11","ExcitatoryNeuronsCA1","24hrvs1hr_SAL","Down"
"Nrg2",6.98003095698357e-19,0.51311018216949,0.364,0.15,1.74828835379567e-14,"Nrg2","ExcitatoryNeuronsCA1","24hrvs1hr_SAL","Up"
"Ubash3b",7.1834587454037e-19,0.468895266269699,0.384,0.16,1.79924091196127e-14,"Ubash3b","ExcitatoryNeuronsCA1","24hrvs1hr_SAL","Up"
"Sfswap",7.88408546687461e-19,0.374762279987511,0.665,0.35,1.97472688688808e-14,"Sfswap","ExcitatoryNeuronsCA1","24hrvs1hr_SAL","Up"
"Mtus2",9.05132519817282e-19,0.449608508058685,0.773,0.465,2.26708542238635e-14,"Mtus2","ExcitatoryNeuronsCA1","24hrvs1hr_SAL","Up"
"Klf8",9.17623285678073e-19,0.443429317532643,0.724,0.414,2.29837104363787e-14,"Klf8","ExcitatoryNeuronsCA1","24hrvs1hr_SAL","Up"
"Atxn7l1",9.26445294651459e-19,0.487861506893033,0.606,0.314,2.32046752951351e-14,"Atxn7l1","ExcitatoryNeuronsCA1","24hrvs1hr_SAL","Up"
"Qser1",9.57113682147369e-19,0.804738268322416,0.325,0.127,2.39728263967451e-14,"Qser1","ExcitatoryNeuronsCA1","24hrvs1hr_SAL","Up"
"Slco3a1",1.25943612386059e-18,0.413635631300269,0.701,0.393,3.15450965943361e-14,"Slco3a1","ExcitatoryNeuronsCA1","24hrvs1hr_SAL","Up"
"Snx10",1.31498808681379e-18,0.368831833324338,0.568,0.282,3.29365066104251e-14,"Snx10","ExcitatoryNeuronsCA1","24hrvs1hr_SAL","Up"
"Gm28750",1.80166915988605e-18,0.557839208804594,0.386,0.166,4.51264074476659e-14,"Gm28750","ExcitatoryNeuronsCA1","24hrvs1hr_SAL","Up"
"Syn3",1.81451241658127e-18,0.468796528956884,0.574,0.307,4.54480924981111e-14,"Syn3","ExcitatoryNeuronsCA1","24hrvs1hr_SAL","Up"
"Clvs2",1.81813278970925e-18,0.470754030260498,0.541,0.275,4.55387719838477e-14,"Clvs2","ExcitatoryNeuronsCA1","24hrvs1hr_SAL","Up"
"Gm12296",1.93324317456377e-18,0.488188552722305,0.593,0.308,4.84219417932989e-14,"Gm12296","ExcitatoryNeuronsCA1","24hrvs1hr_SAL","Up"
"Ptpro",1.94700405890083e-18,0.521159145867754,0.587,0.317,4.87666106632892e-14,"Ptpro","ExcitatoryNeuronsCA1","24hrvs1hr_SAL","Up"
"Rapgef1",1.97394970040677e-18,0.529617720627127,0.444,0.204,4.94415181460883e-14,"Rapgef1","ExcitatoryNeuronsCA1","24hrvs1hr_SAL","Up"
"Nckap5",2.03273523699546e-18,0.346971416479289,0.929,0.701,5.09139194810254e-14,"Nckap5","ExcitatoryNeuronsCA1","24hrvs1hr_SAL","Up"
"Add3",2.4613774716079e-18,0.410323361983364,0.641,0.335,6.16501215313631e-14,"Add3","ExcitatoryNeuronsCA1","24hrvs1hr_SAL","Up"
"Gda",2.57002590825924e-18,0.437122856219855,0.641,0.349,6.43714389241693e-14,"Gda","ExcitatoryNeuronsCA1","24hrvs1hr_SAL","Up"
"Bbip1",2.83629630377808e-18,0.489104886108842,0.454,0.206,7.10407135207296e-14,"Bbip1","ExcitatoryNeuronsCA1","24hrvs1hr_SAL","Up"
"Txndc16",3.15270562705701e-18,0.481778558306238,0.493,0.239,7.89658178408969e-14,"Txndc16","ExcitatoryNeuronsCA1","24hrvs1hr_SAL","Up"
"Ccni",3.46753047435252e-18,0.519535504947419,0.327,0.127,8.68512357911077e-14,"Ccni","ExcitatoryNeuronsCA1","24hrvs1hr_SAL","Up"
"Ell2",3.77222895631137e-18,0.592465085434927,0.275,0.097,9.44830186687309e-14,"Ell2","ExcitatoryNeuronsCA1","24hrvs1hr_SAL","Up"
"Kcnb2",3.79410093657101e-18,0.346215892898842,0.974,0.861,9.50308461582941e-14,"Kcnb2","ExcitatoryNeuronsCA1","24hrvs1hr_SAL","Up"
