"motif","observed","background","percent.observed","percent.background","fold.enrichment","pvalue","motif.name","p.adjust","direction"
"MA0146.2",2,68,15.3846153846154,13.6,1.13122171945701,0.547262030253951,"Zfx",1,"down"
"MA0087.1",2,70,15.3846153846154,14,1.0989010989011,0.56421758731929,"Sox5",1,"down"
"MA0874.1",1,32,7.69230769230769,6.4,1.20192307692308,0.581329720291294,"Arx",1,"down"
"MA1606.1",2,73,15.3846153846154,14.6,1.05374077976818,0.588923978292402,"Foxf1",1,"down"
"MA0152.1",3,116,23.0769230769231,23.2,0.994694960212201,0.61313010115332,"NFATC2",1,"down"
"MA0709.1",1,35,7.69230769230769,7,1.0989010989011,0.615329454118352,"Msx3",1,"down"
"MA0720.1",1,37,7.69230769230769,7.4,1.03950103950104,0.636559788102217,"Shox2",1,"down"
"MA0602.1",1,38,7.69230769230769,7.6,1.01214574898785,0.646764372885524,"Arid5a",1,"down"
"MA0142.1",2,82,15.3846153846154,16.4,0.938086303939962,0.65760740723022,"Pou5f1::Sox2",1,"down"
"MA0006.1",2,83,15.3846153846154,16.6,0.92678405931418,0.664725747097066,"Ahr::Arnt",1,"down"
"MA1627.1",4,165,30.7692307692308,33,0.932400932400932,0.671049625409654,"Wt1",1,"down"
"MA0122.3",1,42,7.69230769230769,8.4,0.915750915750916,0.684994730791535,"Nkx3-2",1,"down"
"MA0078.1",1,43,7.69230769230769,8.6,0.894454382826476,0.693935928389155,"Sox17",1,"down"
"MA0607.1",1,45,7.69230769230769,9,0.854700854700855,0.711119647715457,"Bhlha15",1,"down"
"MA0512.2",1,46,7.69230769230769,9.2,0.836120401337793,0.719373372066444,"Rxra",1,"down"
"MA0728.1",1,49,7.69230769230769,9.8,0.784929356357928,0.742846657173303,"Nr2f6(var.2)",1,"down"
"MA0643.1",1,50,7.69230769230769,10,0.769230769230769,0.750259059516423,"Esrrg",1,"down"
"MA1618.1",2,97,15.3846153846154,19.4,0.793021411578113,0.753639702234224,"Ptf1a",1,"down"
"MA0029.1",1,51,7.69230769230769,10.2,0.754147812971342,0.757473797797059,"Mecom",1,"down"
"MA0494.1",1,54,7.69230769230769,10.8,0.712250712250712,0.777979915471477,"Nr1h3::Rxra",1,"down"
"MA0514.1",3,146,23.0769230769231,29.2,0.790305584826133,0.783062226403937,"Sox3",1,"down"
"MA0065.2",2,103,15.3846153846154,20.6,0.746825989544436,0.785796053050342,"Pparg::Rxra",1,"down"
"MA0591.1",1,58,7.69230769230769,11.6,0.663129973474801,0.802835797457013,"Bach1::Mafk",1,"down"
"MA0677.1",1,59,7.69230769230769,11.8,0.651890482398957,0.80863474459063,"Nr2f6",1,"down"
"MA0092.1",1,61,7.69230769230769,12.2,0.630517023959647,0.819763200280381,"Hand1::Tcf3",1,"down"
"MA1629.1",2,128,15.3846153846154,25.6,0.600961538461538,0.886085585928643,"Zic2",1,"down"
"MA1622.1",1,79,7.69230769230769,15.8,0.486854917234664,0.896221500380771,"Smad2::Smad3",1,"down"
"MA1615.1",1,83,7.69230769230769,16.6,0.46339202965709,0.908499951195628,"Plagl1",1,"down"
"MA1616.1",1,90,7.69230769230769,18,0.427350427350427,0.926814135246832,"Prdm15",1,"down"
"MA1625.1",1,93,7.69230769230769,18.6,0.413564929693962,0.93357330129794,"Stat5b",1,"down"
"MA0816.1",1,94,7.69230769230769,18.8,0.409165302782324,0.93569503860292,"Ascl2",1,"down"
"MA1630.1",1,96,7.69230769230769,19.2,0.400641025641026,0.939752082144447,"Znf281",1,"down"
"MA0493.1",1,108,7.69230769230769,21.6,0.356125356125356,0.95953483552395,"Klf1",1,"down"
"MA1628.1",1,130,7.69230769230769,26,0.29585798816568,0.981131764029526,"Zic1::Zic2",1,"down"
"MA0004.1",0,71,0,14.2,0,1,"Arnt",1,"down"
"MA0067.1",0,11,0,2.2,0,1,"Pax2",1,"down"
"MA0111.1",0,55,0,11,0,1,"Spz1",1,"down"
"MA0125.1",0,30,0,6,0,1,"Nobox",1,"down"
"MA0135.1",0,38,0,7.6,0,1,"Lhx3",1,"down"
"MA0002.2",0,105,0,21,0,1,"RUNX1",1,"down"
"MA0164.1",0,55,0,11,0,1,"Nr2e3",1,"down"
"MA0467.1",0,44,0,8.8,0,1,"Crx",1,"down"
"MA0503.1",0,62,0,12.4,0,1,"Nkx2-5(var.2)",1,"down"
"MA0515.1",0,89,0,17.8,0,1,"Sox6",1,"down"
"MA0518.1",0,90,0,18,0,1,"Stat4",1,"down"
"MA0519.1",0,89,0,17.8,0,1,"Stat5a::Stat5b",1,"down"
"MA0520.1",0,97,0,19.4,0,1,"Stat6",1,"down"
"MA0521.1",0,123,0,24.6,0,1,"Tcf12",1,"down"
"MA0150.2",0,45,0,9,0,1,"Nfe2l2",1,"down"
"MA0601.1",0,46,0,9.2,0,1,"Arid3b",1,"down"
"MA0603.1",0,18,0,3.6,0,1,"Arntl",1,"down"
"MA0604.1",0,6,0,1.2,0,1,"Atf1",1,"down"
"MA0608.1",0,26,0,5.2,0,1,"Creb3l2",1,"down"
"MA0615.1",0,3,0,0.6,0,1,"Gmeb1",1,"down"
"MA0622.1",0,23,0,4.6,0,1,"Mlxip",1,"down"
"MA0626.1",0,35,0,7,0,1,"Npas2",1,"down"
"MA0629.1",0,30,0,6,0,1,"Rhox11",1,"down"
"MA0631.1",0,30,0,6,0,1,"Six3",1,"down"
"MA0633.1",0,48,0,9.6,0,1,"Twist2",1,"down"
"MA0007.3",0,33,0,6.6,0,1,"Ar",1,"down"
"MA0676.1",0,54,0,10.8,0,1,"Nr2e1",1,"down"
"MA0124.2",0,36,0,7.2,0,1,"Nkx3-1",1,"down"
"MA0461.2",0,34,0,6.8,0,1,"Atoh1",1,"down"
"MA0832.1",0,57,0,11.4,0,1,"Tcf21",1,"down"
"MA0840.1",0,21,0,4.2,0,1,"Creb5",1,"down"
"MA0117.2",0,43,0,8.6,0,1,"Mafb",1,"down"
"MA0853.1",0,30,0,6,0,1,"Alx4",1,"down"
"MA0854.1",0,33,0,6.6,0,1,"Alx1",1,"down"
"MA0857.1",0,50,0,10,0,1,"Rarb",1,"down"
"MA0858.1",0,53,0,10.6,0,1,"Rarb(var.2)",1,"down"
"MA0859.1",0,37,0,7.4,0,1,"Rarg",1,"down"
"MA0860.1",0,56,0,11.2,0,1,"Rarg(var.2)",1,"down"
"MA0870.1",0,35,0,7,0,1,"Sox1",1,"down"
"MA0880.1",0,26,0,5.2,0,1,"Dlx3",1,"down"
"MA0881.1",0,14,0,2.8,0,1,"Dlx4",1,"down"
"MA0883.1",0,28,0,5.6,0,1,"Dmbx1",1,"down"
"MA0885.1",0,25,0,5,0,1,"Dlx2",1,"down"
"MA0896.1",0,44,0,8.8,0,1,"Hmx1",1,"down"
"MA0898.1",0,56,0,11.2,0,1,"Hmx3",1,"down"
"MA0911.1",0,21,0,4.2,0,1,"Hoxa11",1,"down"
"MA1153.1",0,43,0,8.6,0,1,"Smad4",1,"down"
"MA1603.1",0,52,0,10.4,0,1,"Dmrt1",1,"down"
"MA1604.1",0,78,0,15.6,0,1,"Ebf2",1,"down"
"MA1608.1",0,31,0,6.2,0,1,"Isl1",1,"down"
"MA1619.1",0,71,0,14.2,0,1,"Ptf1a(var.2)",1,"down"
"MA1620.1",0,66,0,13.2,0,1,"Ptf1a(var.3)",1,"down"
"MA1621.1",0,63,0,12.6,0,1,"Rbpjl",1,"down"
"MA1624.1",0,91,0,18.2,0,1,"Stat5a",1,"down"
