"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","ranges","cell_type","comparison","closestgene","distance","Regulation"
0.000110306328109696,-1.42364663071497,0.05,0.123,1,"chr2-118813732-118814640","Astrocytes","PTZvsSAL_24hr","Knstrn",0,"Down"
0.000115639741503691,0.794597982901969,0.313,0.182,1,"chr17-39842868-39843778","Astrocytes","PTZvsSAL_24hr","Gm26917",0,"Up"
0.000118823180843358,-0.859950972580165,0.152,0.252,1,"chr11-72606780-72607676","Astrocytes","PTZvsSAL_24hr","Ube2g1",0,"Down"
0.000135991935987377,1.80822432037372,0.08,0.022,1,"chr12-79498741-79499619","Astrocytes","PTZvsSAL_24hr","Rad51b",0,"Up"
0.000144110059725205,1.88160606891051,0.069,0.022,1,"chr17-26620908-26621926","Astrocytes","PTZvsSAL_24hr","Gm17218",0,"Up"
0.000145176936669219,-1.46167377593197,0.042,0.112,1,"chr6-137437627-137438505","Astrocytes","PTZvsSAL_24hr","Ptpro",0,"Down"
0.000179508170874662,2.70012921126444,0.05,0.008,1,"chr17-28909187-28910123","Astrocytes","PTZvsSAL_24hr","4930539E08Rik",0,"Up"
0.000182855977790561,0.712670334807138,0.302,0.192,1,"chr12-104751636-104752517","Astrocytes","PTZvsSAL_24hr","Dicer1",0,"Up"
0.000229518634827436,-0.51867566747811,0.338,0.431,1,"chr10-4386523-4387419","Astrocytes","PTZvsSAL_24hr","Zbtb2",0,"Down"
0.000263374371560171,-0.706718049181759,0.194,0.292,1,"chr10-108161635-108162537","Astrocytes","PTZvsSAL_24hr","Ppp1r12a",0,"Down"
0.000266303691240537,-1.89470495165914,0.019,0.078,1,"chr15-75679117-75679665","Astrocytes","PTZvsSAL_24hr","Top1mt",316,"Down"
0.000272624799180172,1.34682788064637,0.102,0.041,1,"chr10-81600593-81601512","Astrocytes","PTZvsSAL_24hr","Tle6",0,"Up"
0.000276808005120744,2.42187657338655,0.053,0.01,1,"chr8-90496407-90497259","Astrocytes","PTZvsSAL_24hr","Tox3",148063,"Up"
0.000285269667160376,-0.720436296688547,0.186,0.299,1,"chr11-90248949-90249842","Astrocytes","PTZvsSAL_24hr","Mmd",0,"Down"
0.000302190364254692,-0.615649195108568,0.227,0.331,1,"chr2-174329486-174330372","Astrocytes","PTZvsSAL_24hr","Gm20721",0,"Down"
0.000302547351504886,-0.831158020633716,0.139,0.225,1,"chr3-94786108-94787039","Astrocytes","PTZvsSAL_24hr","Cgn",0,"Down"
0.000304064277767973,-1.20851389611034,0.064,0.135,1,"chr2-112209912-112210834","Astrocytes","PTZvsSAL_24hr","Lpcat4",28633,"Down"
0.000304759370875522,2.3747430626764,0.053,0.01,1,"chr15-98616895-98617798","Astrocytes","PTZvsSAL_24hr","Adcy6",6818,"Up"
0.000319367571898262,-1.21176699671985,0.064,0.133,1,"chr10-95032918-95033905","Astrocytes","PTZvsSAL_24hr","Gm48867",33475,"Down"
0.000327427980340298,-0.856866787362913,0.13,0.219,1,"chr6-86584744-86585671","Astrocytes","PTZvsSAL_24hr","1600020E01Rik",2277,"Down"
0.000333138261590931,-0.868479016246419,0.133,0.217,1,"chr2-77897231-77898068","Astrocytes","PTZvsSAL_24hr","Cwc22",0,"Down"
0.000334901404804661,1.30877280653359,0.097,0.039,1,"chr17-25828537-25829478","Astrocytes","PTZvsSAL_24hr","Jmjd8",0,"Up"
0.000352370214706164,-1.33165922135962,0.044,0.108,1,"chr2-180600308-180601152","Astrocytes","PTZvsSAL_24hr","Col9a3",0,"Down"
0.0003526305992176,-0.649129985554666,0.23,0.321,1,"chr4-48042853-48043715","Astrocytes","PTZvsSAL_24hr","Nr4a3",1437,"Down"
0.0003961998530695,-0.70901775914455,0.183,0.284,1,"chr16-58727576-58728456","Astrocytes","PTZvsSAL_24hr","Cldnd1",0,"Down"
0.000408369928163934,-0.792474433069315,0.166,0.266,1,"chr14-37134859-37135765","Astrocytes","PTZvsSAL_24hr","Ghitm",0,"Down"
0.00041051248375724,2.13960132628813,0.055,0.012,1,"chr4-86957685-86958623","Astrocytes","PTZvsSAL_24hr","Acer2",22862,"Up"
0.00041422658768205,-0.802850195765563,0.15,0.231,1,"chr9-7763628-7764536","Astrocytes","PTZvsSAL_24hr","Tmem123",0,"Down"
0.000416869415935031,0.896165828185142,0.208,0.112,1,"chr13-9011377-9012251","Astrocytes","PTZvsSAL_24hr","Gm36264",0,"Up"
0.000421594687756965,1.82356102776944,0.064,0.018,1,"chrX-133687141-133687965","Astrocytes","PTZvsSAL_24hr","Pcdh19",0,"Up"
0.00043565355718495,1.59751107320696,0.08,0.027,1,"chr18-75607437-75608380","Astrocytes","PTZvsSAL_24hr","Ctif",0,"Up"
0.000437478848828647,1.14487804301384,0.139,0.065,1,"chr7-79391855-79392743","Astrocytes","PTZvsSAL_24hr","Fanci",0,"Up"
0.000444098727103728,2.01031368529008,0.066,0.014,1,"chr2-130411489-130412373","Astrocytes","PTZvsSAL_24hr","Tmem239",3586,"Up"
0.000454108591031376,-2.18396627814333,0.014,0.055,1,"chr1-183447382-183448411","Astrocytes","PTZvsSAL_24hr","Hhipl2",10573,"Down"
0.00049068964103232,-1.55214339293357,0.03,0.09,1,"chr6-55272719-55273629","Astrocytes","PTZvsSAL_24hr","Mindy4",0,"Down"
0.000492426368595359,-1.37015215091058,0.044,0.106,1,"chr8-70769091-70770012","Astrocytes","PTZvsSAL_24hr","Pik3r2",0,"Down"
0.000501020585331035,-0.9649611343095,0.105,0.18,1,"chr8-69395096-69396028","Astrocytes","PTZvsSAL_24hr","Gm45848",23468,"Down"
0.000511804636198308,-1.44222018937725,0.044,0.104,1,"chr6-92849942-92850884","Astrocytes","PTZvsSAL_24hr","Adamts9",0,"Down"
0.00051522464640852,-1.60800896546691,0.033,0.09,1,"chr1-184002166-184003146","Astrocytes","PTZvsSAL_24hr","Dusp10",10155,"Down"
0.000516437617698618,-0.624363636900507,0.227,0.303,1,"chr17-78736197-78737093","Astrocytes","PTZvsSAL_24hr","Strn",0,"Down"
0.000527724491985396,-1.4318816003389,0.036,0.094,1,"chr10-66357460-66358379","Astrocytes","PTZvsSAL_24hr","1700023F02Rik",103236,"Down"
0.000543907613221341,-1.71362749939483,0.022,0.076,1,"chr16-10374342-10375284","Astrocytes","PTZvsSAL_24hr","Tekt5",0,"Down"
0.000544058426648119,1.80353044016132,0.069,0.02,1,"chr10-81413583-81414495","Astrocytes","PTZvsSAL_24hr","Nfic",0,"Up"
0.000589462134082098,2.12840045899342,0.05,0.012,1,"chr11-84797648-84798649","Astrocytes","PTZvsSAL_24hr","Mrm1",14411,"Up"
0.000605439373819766,-2.15703886456707,0.011,0.053,1,"chr17-64480490-64481338","Astrocytes","PTZvsSAL_24hr","AU016765",32742,"Down"
0.00061768692554168,1.98301275375699,0.061,0.016,1,"chr12-86699667-86700597","Astrocytes","PTZvsSAL_24hr","Angel1",0,"Up"
0.000636155473039911,1.44641294665495,0.086,0.035,1,"chr11-100428296-100429275","Astrocytes","PTZvsSAL_24hr","Nt5c3b",0,"Up"
0.000640914246855933,-1.50473713297195,0.03,0.084,1,"chr17-90624610-90625534","Astrocytes","PTZvsSAL_24hr","Nrxn1",0,"Down"
0.000655190066533029,1.63051309520201,0.069,0.022,1,"chr11-116221862-116223444","Astrocytes","PTZvsSAL_24hr","Evpl",0,"Up"
0.000656432932564774,-0.759105609755726,0.158,0.235,1,"chr6-94283404-94284345","Astrocytes","PTZvsSAL_24hr","Magi1",0,"Down"
0.000663856825653151,-1.03835290448802,0.075,0.143,1,"chr2-77917741-77918635","Astrocytes","PTZvsSAL_24hr","Cwc22",0,"Down"
0.000667249261739125,-1.241937325617,0.053,0.117,1,"chr2-170318889-170319812","Astrocytes","PTZvsSAL_24hr","Bcas1",27178,"Down"
0.000670328982346691,0.709625835283765,0.291,0.184,1,"chr17-39848011-39848946","Astrocytes","PTZvsSAL_24hr","AY036118",0,"Up"
0.000683662292364632,-1.10427097291093,0.061,0.123,1,"chr11-43147305-43148246","Astrocytes","PTZvsSAL_24hr","Atp10b",1630,"Down"
0.000709180282108552,1.95261836536515,0.055,0.016,1,"chr17-56021232-56022136","Astrocytes","PTZvsSAL_24hr","Sh3gl1",0,"Up"
0.000731357944331984,-1.29627120920394,0.05,0.121,1,"chr10-84852296-84853228","Astrocytes","PTZvsSAL_24hr","Rfx4",0,"Down"
0.000744298744642159,1.34595092880364,0.089,0.039,1,"chr19-7164641-7165486","Astrocytes","PTZvsSAL_24hr","Macrod1",0,"Up"
0.000761684850456589,-0.603016836316558,0.233,0.329,1,"chr2-73892324-73893231","Astrocytes","PTZvsSAL_24hr","Atf2",0,"Down"
0.000785448153783573,1.9925597934773,0.058,0.014,1,"chr1-58216019-58216964","Astrocytes","PTZvsSAL_24hr","Aox4",0,"Up"
0.000791012517174809,-1.30966680006699,0.047,0.112,1,"chr10-96720055-96720941","Astrocytes","PTZvsSAL_24hr","Gm48521",80097,"Down"
0.000793990967819567,-1.73212375086283,0.022,0.072,1,"chr2-122064875-122065800","Astrocytes","PTZvsSAL_24hr","Spg11",0,"Down"
0.000801954512374519,-0.916754755808589,0.116,0.182,1,"chr15-97963757-97964652","Astrocytes","PTZvsSAL_24hr","Tmem106c",0,"Down"
0.000854308536392858,1.94193815635565,0.055,0.012,1,"chr19-7178069-7179518","Astrocytes","PTZvsSAL_24hr","Macrod1",0,"Up"
0.000869800291200192,0.96703038690999,0.161,0.078,1,"chr19-42518312-42519231","Astrocytes","PTZvsSAL_24hr","R3hcc1l",0,"Up"
0.000876125243307519,1.64581765990366,0.069,0.025,1,"chr4-152107698-152108648","Astrocytes","PTZvsSAL_24hr","Plekhg5",0,"Up"
0.000881795662991176,1.95419417436959,0.058,0.016,1,"chr3-88643651-88644630","Astrocytes","PTZvsSAL_24hr","Arhgef2",0,"Up"
0.000901410779262355,-0.708244551416902,0.188,0.268,1,"chr13-119487905-119488913","Astrocytes","PTZvsSAL_24hr","Tmem267",0,"Down"
0.000917589685220857,1.03588359238741,0.127,0.065,1,"chr15-86086034-86086911","Astrocytes","PTZvsSAL_24hr","Gramd4",0,"Up"
0.000918108254519346,-0.657265355789315,0.191,0.27,1,"chr18-56707296-56708172","Astrocytes","PTZvsSAL_24hr","Lmnb1",0,"Down"
0.000928211698033203,1.03247626703929,0.161,0.084,1,"chr11-109011397-109012320","Astrocytes","PTZvsSAL_24hr","Axin2",60613,"Up"
0.000938395815167888,-0.58292250205365,0.258,0.317,1,"chr11-20741157-20742010","Astrocytes","PTZvsSAL_24hr","Aftph",0,"Down"
0.000938442357247269,-1.71731589059005,0.025,0.061,1,"chr3-97338486-97339413","Astrocytes","PTZvsSAL_24hr","Bcl9",40568,"Down"
0.000949163434159098,1.70240610086168,0.055,0.016,1,"chr6-54530777-54531701","Astrocytes","PTZvsSAL_24hr","Scrn1",0,"Up"
0.000958664811429307,-1.13248993218482,0.061,0.119,1,"chr6-92705759-92706656","Astrocytes","PTZvsSAL_24hr","Prickle2",0,"Down"
0.000977908741589097,-1.29698332415659,0.05,0.096,1,"chr2-157943440-157944399","Astrocytes","PTZvsSAL_24hr","Vstm2l",0,"Down"
0.00102108474560592,-0.652711438061937,0.197,0.266,1,"chr18-7868504-7869435","Astrocytes","PTZvsSAL_24hr","Wac",0,"Down"
0.00107208872400605,1.08046106803421,0.116,0.057,1,"chr18-36669762-36670667","Astrocytes","PTZvsSAL_24hr","Sra1",0,"Up"
0.00110493344235681,-0.841080743026242,0.122,0.178,1,"chr5-65335205-65336135","Astrocytes","PTZvsSAL_24hr","Rfc1",0,"Down"
0.00112583799438049,-0.8060334565543,0.133,0.207,1,"chr16-56075109-56075966","Astrocytes","PTZvsSAL_24hr","Senp7",0,"Down"
0.00114087607400065,1.67112548600783,0.064,0.022,1,"chr18-38095927-38096865","Astrocytes","PTZvsSAL_24hr","Gm30093",34630,"Up"
0.00115545237575328,-1.72648248418541,0.022,0.07,1,"chr9-30139871-30140804","Astrocytes","PTZvsSAL_24hr","Gm47677",26770,"Down"
0.00116277469395176,-1.63358221211522,0.025,0.067,1,"chr2-106454220-106455129","Astrocytes","PTZvsSAL_24hr","Gm14015",8693,"Down"
0.0011763295481298,-0.849419799782737,0.105,0.178,1,"chr8-121273200-121274127","Astrocytes","PTZvsSAL_24hr","Gm26815",0,"Down"
0.00119528495568241,0.837360161652337,0.175,0.1,1,"chr14-76110431-76111374","Astrocytes","PTZvsSAL_24hr","Nufip1",0,"Up"
0.00122995745733476,-0.898180722132437,0.097,0.153,1,"chr8-4492880-4493818","Astrocytes","PTZvsSAL_24hr","Cers4",0,"Down"
0.00123144014175674,0.727370244637179,0.222,0.131,1,"chr15-81871786-81872727","Astrocytes","PTZvsSAL_24hr","Aco2",0,"Up"
0.00125074266500992,-1.21599618039817,0.047,0.106,1,"chr15-9060881-9061838","Astrocytes","PTZvsSAL_24hr","Ranbp3l",0,"Down"
0.00125598752730598,-0.760774401812487,0.13,0.211,1,"chr11-117968991-117969805","Astrocytes","PTZvsSAL_24hr","Socs3",0,"Down"
0.00133521619006927,0.926887955963519,0.166,0.082,1,"chr2-167492497-167493434","Astrocytes","PTZvsSAL_24hr","Rnf114",0,"Up"
0.00134561181303256,-0.761028877581264,0.122,0.211,1,"chr9-35402310-35403247","Astrocytes","PTZvsSAL_24hr","Cdon",17880,"Down"
0.00136612970086686,1.79291140894503,0.061,0.018,1,"chrY-90804600-90805534","Astrocytes","PTZvsSAL_24hr","Gm47283",0,"Up"
0.00139086036050027,-0.783378914002284,0.119,0.2,1,"chr17-43557275-43558222","Astrocytes","PTZvsSAL_24hr","Pla2g7",9875,"Down"
0.00141989438189196,-0.615169298168457,0.202,0.297,1,"chr13-5860861-5861791","Astrocytes","PTZvsSAL_24hr","Klf6",0,"Down"
0.00142818503225577,-1.71584636760942,0.019,0.057,1,"chr13-47869939-47870835","Astrocytes","PTZvsSAL_24hr","G630093K05Rik",39599,"Down"
0.00144186194843696,-1.04910511606314,0.066,0.131,1,"chr1-33214483-33215446","Astrocytes","PTZvsSAL_24hr","Gm37591",0,"Down"
0.00145570427368695,1.85890143542883,0.055,0.014,1,"chr2-48423666-48424600","Astrocytes","PTZvsSAL_24hr","Gm13481",0,"Up"
0.00146851721880204,-1.38961083373657,0.039,0.084,1,"chr12-76506111-76507148","Astrocytes","PTZvsSAL_24hr","Plekhg3",23742,"Down"
0.00147068145366479,-0.597459936898057,0.208,0.307,1,"chr16-21204195-21205078","Astrocytes","PTZvsSAL_24hr","Ephb3",0,"Down"
0.00147373633238676,-1.04040423356668,0.072,0.135,1,"chr7-4478057-4478964","Astrocytes","PTZvsSAL_24hr","Eps8l1",0,"Down"
0.00149601576632428,-1.86663174189899,0.017,0.051,1,"chr1-57868140-57869034","Astrocytes","PTZvsSAL_24hr","Spats2l",0,"Down"
0.00150756660681405,-1.04737739656642,0.066,0.129,1,"chr10-99107973-99108815","Astrocytes","PTZvsSAL_24hr","Galnt4",0,"Down"
0.00151283261570963,-1.64173921895587,0.022,0.063,1,"chr11-19204061-19205007","Astrocytes","PTZvsSAL_24hr","4933406G16Rik",128320,"Down"
0.00154129782415978,-0.582424062494968,0.222,0.303,1,"chr8-81014561-81015493","Astrocytes","PTZvsSAL_24hr","Gm9725",0,"Down"
0.00156744812976818,1.93728199493337,0.055,0.014,1,"chr11-88728169-88729024","Astrocytes","PTZvsSAL_24hr","C030037D09Rik",0,"Up"
0.00157441223941795,0.545250618585508,0.291,0.211,1,"chr11-60537128-60538140","Astrocytes","PTZvsSAL_24hr","Alkbh5",0,"Up"
0.00157729468522521,0.851777291549451,0.177,0.108,1,"chr11-52231505-52232400","Astrocytes","PTZvsSAL_24hr","Skp1a",0,"Up"
0.00158674338395149,-1.05057503099388,0.069,0.129,1,"chr12-100281989-100282927","Astrocytes","PTZvsSAL_24hr","Gm10432",0,"Down"
0.0015915063096491,0.939706050047189,0.119,0.061,1,"chr11-115778858-115779702","Astrocytes","PTZvsSAL_24hr","Tmem94",0,"Up"
0.00162758759152353,0.973610366232124,0.141,0.076,1,"chr11-120581139-120582087","Astrocytes","PTZvsSAL_24hr","Arhgdia",0,"Up"
0.00166344826012446,-0.925898124712663,0.086,0.145,1,"chr4-140624464-140625382","Astrocytes","PTZvsSAL_24hr","Arhgef10l",0,"Down"
0.0016640092186278,1.11808466901533,0.097,0.049,1,"chr11-96034434-96035360","Astrocytes","PTZvsSAL_24hr","Snf8",0,"Up"
0.0016683380103217,-1.13630487434006,0.05,0.123,1,"chr5-120568060-120568921","Astrocytes","PTZvsSAL_24hr","Tpcn1",0,"Down"
0.00167631894085526,-1.30177771637782,0.039,0.088,1,"chr17-81132910-81133887","Astrocytes","PTZvsSAL_24hr","Thumpd2",67827,"Down"
0.00168560666897834,0.983399126139753,0.147,0.08,1,"chr13-23620756-23621818","Astrocytes","PTZvsSAL_24hr","Hist1h1e",0,"Up"
0.001695235278476,0.665507113868612,0.252,0.168,1,"chr17-24469882-24470777","Astrocytes","PTZvsSAL_24hr","Pgp",0,"Up"
0.00172138390816539,-1.47671549586906,0.033,0.082,1,"chr2-101796193-101797147","Astrocytes","PTZvsSAL_24hr","Prr5l",0,"Down"
0.00173474929483829,1.31391839024734,0.086,0.035,1,"chr7-19054080-19054996","Astrocytes","PTZvsSAL_24hr","Rsph6a",0,"Up"
0.0017371453176524,-0.99127458110443,0.069,0.135,1,"chr12-69227659-69228594","Astrocytes","PTZvsSAL_24hr","Gm47545",0,"Down"
0.001741326945989,-0.529266697321964,0.249,0.313,1,"chr9-80164453-80165378","Astrocytes","PTZvsSAL_24hr","Myo6",0,"Down"
0.00174544795585912,1.58441298254478,0.069,0.022,1,"chr2-165857695-165858540","Astrocytes","PTZvsSAL_24hr","BC046401",0,"Up"
0.00174811438407171,-1.43357744442368,0.03,0.08,1,"chr2-127854241-127855269","Astrocytes","PTZvsSAL_24hr","Acoxl",0,"Down"
0.00176424019536787,-1.86238021198681,0.017,0.057,1,"chr11-116628408-116629438","Astrocytes","PTZvsSAL_24hr","Rhbdf2",1388,"Down"
0.00176483210779642,-1.57381962401162,0.025,0.074,1,"chr16-77851609-77852549","Astrocytes","PTZvsSAL_24hr","Gm17333",0,"Down"
0.00177024826714287,-0.582192418273909,0.216,0.303,1,"chr10-117792338-117793239","Astrocytes","PTZvsSAL_24hr","Nup107",0,"Down"
0.00178284615182794,1.73198307969885,0.05,0.016,1,"chr11-117177007-117177955","Astrocytes","PTZvsSAL_24hr","Sec14l1",17738,"Up"
0.00180631667704154,-1.71591076065494,0.019,0.061,1,"chr16-6961821-6962829","Astrocytes","PTZvsSAL_24hr","Rbfox1",0,"Down"
0.00183161129770242,1.01735189577053,0.125,0.063,1,"chr17-25785070-25785966","Astrocytes","PTZvsSAL_24hr","Haghl",0,"Up"
0.00183177667893401,-0.675951469160956,0.177,0.264,1,"chr14-61172444-61173338","Astrocytes","PTZvsSAL_24hr","Sacs",0,"Down"
0.00185426394392799,-0.816904315782095,0.114,0.172,1,"chr2-10048156-10049000","Astrocytes","PTZvsSAL_24hr","Taf3",0,"Down"
0.00185510168982929,1.80677077838424,0.053,0.014,1,"chr11-70755373-70756272","Astrocytes","PTZvsSAL_24hr","Gm12320",221,"Up"
0.00185699231088157,-0.599009726617984,0.208,0.28,1,"chr8-22397986-22398945","Astrocytes","PTZvsSAL_24hr","1810012K16Rik",0,"Down"
0.00185967378461011,-0.888158215219579,0.091,0.166,1,"chr10-45577582-45578461","Astrocytes","PTZvsSAL_24hr","Hace1",0,"Down"
0.0018738912667084,-0.623153659902753,0.194,0.276,1,"chr11-75461047-75461965","Astrocytes","PTZvsSAL_24hr","Tlcd2",0,"Down"
0.00188282246547909,0.659992743994126,0.238,0.155,1,"chr3-95928755-95929652","Astrocytes","PTZvsSAL_24hr","Anp32e",0,"Up"
0.00188550728009362,-1.13882469025551,0.047,0.102,1,"chr10-29897539-29898445","Astrocytes","PTZvsSAL_24hr","Gm48215",85732,"Down"
0.00193210753800077,-1.60486450163185,0.022,0.065,1,"chr6-99439702-99440547","Astrocytes","PTZvsSAL_24hr","Foxp1",0,"Down"
0.00195182903691071,-0.693229461293874,0.158,0.237,1,"chr4-126468261-126469141","Astrocytes","PTZvsSAL_24hr","Ago1",0,"Down"
0.00197236726443675,-0.443315450534062,0.341,0.423,1,"chr9-21546055-21547074","Astrocytes","PTZvsSAL_24hr","Carm1",0,"Down"
0.0019764130847046,-1.69093346751577,0.022,0.067,1,"chr12-86836287-86837204","Astrocytes","PTZvsSAL_24hr","Irf2bpl",43496,"Down"
0.00198163052999529,-0.655282820689179,0.158,0.223,1,"chr19-16780535-16781410","Astrocytes","PTZvsSAL_24hr","Vps13a",0,"Down"
0.00202642745472984,1.21754277922826,0.097,0.039,1,"chr2-127182485-127183416","Astrocytes","PTZvsSAL_24hr","1810024B03Rik",2938,"Up"
0.00204128855048969,-1.01532334804599,0.075,0.137,1,"chrX-94212445-94213414","Astrocytes","PTZvsSAL_24hr","Eif2s3x",0,"Down"
0.00204817143002193,-0.876881654948532,0.102,0.178,1,"chr10-67979132-67980060","Astrocytes","PTZvsSAL_24hr","Rtkn2",0,"Down"
0.00205067300051927,0.883239006467044,0.158,0.086,1,"chr2-165287287-165288181","Astrocytes","PTZvsSAL_24hr","Elmo2",0,"Up"
0.0020586558762178,-1.67080233594112,0.019,0.057,1,"chr1-164770330-164771246","Astrocytes","PTZvsSAL_24hr","Dpt",25397,"Down"
0.00209652933630943,-1.18804708153334,0.044,0.102,1,"chr1-53823488-53824449","Astrocytes","PTZvsSAL_24hr","Hecw2",0,"Down"
0.00212183152839472,-1.2105811109897,0.053,0.115,1,"chr7-96574963-96575890","Astrocytes","PTZvsSAL_24hr","Tenm4",0,"Down"
0.00220764082192187,1.67234304476839,0.05,0.016,1,"chr19-5695680-5696578","Astrocytes","PTZvsSAL_24hr","Map3k11",0,"Up"
0.0022120572323904,-1.07798768069947,0.061,0.127,1,"chr11-4802703-4803567","Astrocytes","PTZvsSAL_24hr","Nf2",0,"Down"
0.0022318203683557,-1.28698547539874,0.039,0.084,1,"chr8-80057648-80058590","Astrocytes","PTZvsSAL_24hr","Hhip",0,"Down"
0.00224222649957053,-0.655155161952112,0.161,0.243,1,"chr5-76139984-76140934","Astrocytes","PTZvsSAL_24hr","Srd5a3",0,"Down"
0.00225712178203379,1.62400676729788,0.058,0.02,1,"chr4-134998656-134999571","Astrocytes","PTZvsSAL_24hr","Syf2",61107,"Up"
0.00225813210527883,-1.54031779570062,0.022,0.063,1,"chr8-111353293-111354220","Astrocytes","PTZvsSAL_24hr","Fa2h",0,"Down"
0.0022606113792187,-1.13426200627631,0.053,0.112,1,"chr11-89932146-89933111","Astrocytes","PTZvsSAL_24hr","Pctp",49553,"Down"
0.0022725188481809,1.39954110744841,0.083,0.031,1,"chr5-143293071-143294008","Astrocytes","PTZvsSAL_24hr","Zfp853",0,"Up"
0.00229241781127195,-0.822499061830314,0.1,0.172,1,"chr5-108697108-108697963","Astrocytes","PTZvsSAL_24hr","Fgfrl1",0,"Down"
0.00234178712682934,-0.806923840809772,0.116,0.176,1,"chr15-101223858-101224686","Astrocytes","PTZvsSAL_24hr","Grasp",0,"Down"
0.00234753915516298,-0.841579497141016,0.102,0.166,1,"chr4-105170764-105171851","Astrocytes","PTZvsSAL_24hr","Plpp3",0,"Down"
0.00234958321688731,-0.437580788726402,0.33,0.389,1,"chr2-3283572-3284516","Astrocytes","PTZvsSAL_24hr","Nmt2",0,"Down"
0.00236986895055908,-0.686094485095853,0.15,0.231,1,"chr1-69687011-69687950","Astrocytes","PTZvsSAL_24hr","Ikzf2",0,"Down"
0.0023811900550009,0.797958125849908,0.166,0.1,1,"chr18-35702637-35703525","Astrocytes","PTZvsSAL_24hr","1700066B19Rik",0,"Up"
0.00241822326619427,-1.31685996582523,0.036,0.082,1,"chr19-3681027-3681935","Astrocytes","PTZvsSAL_24hr","Lrp5",0,"Down"
0.00242467441479407,1.25914863990613,0.08,0.035,1,"chr9-35111574-35112597","Astrocytes","PTZvsSAL_24hr","St3gal4",0,"Up"
0.00244054590120897,0.478796914594556,0.346,0.264,1,"chr11-120572665-120573615","Astrocytes","PTZvsSAL_24hr","P4hb",0,"Up"
0.00245134993676299,-0.641944141353216,0.163,0.247,1,"chr17-45733424-45734279","Astrocytes","PTZvsSAL_24hr","1600014C23Rik",0,"Down"
0.00245918123619154,0.538935910457712,0.294,0.202,1,"chr4-132211748-132212625","Astrocytes","PTZvsSAL_24hr","Ythdf2",0,"Up"
0.00247796839041364,1.7056605334695,0.05,0.018,1,"chr16-77128387-77129315","Astrocytes","PTZvsSAL_24hr","Usp25",11606,"Up"
0.00250810776335017,-0.563023531260892,0.197,0.258,1,"chr2-130273925-130274947","Astrocytes","PTZvsSAL_24hr","Nop56",0,"Down"
0.00254708329309434,-0.890410782783913,0.086,0.151,1,"chr8-46686564-46687501","Astrocytes","PTZvsSAL_24hr","Gm16675",0,"Down"
0.00257534218375318,-0.733859506287957,0.139,0.209,1,"chr8-117157529-117158382","Astrocytes","PTZvsSAL_24hr","Gan",0,"Down"
0.00257943848135446,-1.24466568472318,0.044,0.1,1,"chr6-97505900-97506879","Astrocytes","PTZvsSAL_24hr","Frmd4b",0,"Down"
0.00261736961446231,-0.957018308990077,0.075,0.127,1,"chr5-88583031-88583902","Astrocytes","PTZvsSAL_24hr","Rufy3",0,"Down"
0.00266964520427246,-1.55399707152359,0.022,0.061,1,"chr12-98059447-98060241","Astrocytes","PTZvsSAL_24hr","Gm47415",16113,"Down"
