"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","ranges","cell_type","comparison","closestgene","distance","Regulation"
5.99502768757721e-05,-1.3744444707156,0.033,0.096,1,"chr2-29059851-29060760","ExcitatoryNeuronsImmatureDG","PTZvsSAL_24hr","Ttf1",0,"Down"
6.2061433243806e-05,-1.43519170644529,0.031,0.083,1,"chr1-76654584-76655539","ExcitatoryNeuronsImmatureDG","PTZvsSAL_24hr","Gm29069",126161,"Down"
7.21812774239776e-05,-2.02985156234418,0.013,0.053,1,"chr9-61791171-61792095","ExcitatoryNeuronsImmatureDG","PTZvsSAL_24hr","Rplp1",121188,"Down"
7.40038560850479e-05,-1.03153489183473,0.059,0.132,1,"chr16-98081801-98082764","ExcitatoryNeuronsImmatureDG","PTZvsSAL_24hr","A630089N07Rik",0,"Down"
7.90292998117091e-05,-1.13846235995423,0.052,0.116,1,"chr10-121504939-121505828","ExcitatoryNeuronsImmatureDG","PTZvsSAL_24hr","Gm46204",0,"Down"
8.07958107598456e-05,-0.65388325079373,0.155,0.245,1,"chr19-57610391-57611347","ExcitatoryNeuronsImmatureDG","PTZvsSAL_24hr","Atrnl1",0,"Down"
8.60207063528635e-05,-2.08050282016218,0.011,0.051,1,"chr2-12292124-12293013","ExcitatoryNeuronsImmatureDG","PTZvsSAL_24hr","Itga8",0,"Down"
8.68233324241502e-05,-1.30410624153708,0.037,0.093,1,"chr2-125731575-125732434","ExcitatoryNeuronsImmatureDG","PTZvsSAL_24hr","Secisbp2l",4551,"Down"
9.24320364867045e-05,-0.56757278038644,0.186,0.277,1,"chr2-173737077-173737988","ExcitatoryNeuronsImmatureDG","PTZvsSAL_24hr","Vapb",0,"Down"
9.35451801381191e-05,1.8402781138474,0.054,0.016,1,"chr2-38356271-38357062","ExcitatoryNeuronsImmatureDG","PTZvsSAL_24hr","Lhx2",0,"Up"
9.35663339729467e-05,-0.59515357227997,0.181,0.288,1,"chr18-73815075-73816014","ExcitatoryNeuronsImmatureDG","PTZvsSAL_24hr","Me2",0,"Down"
9.76192278676211e-05,-0.617593874755791,0.177,0.277,1,"chr4-32614916-32615823","ExcitatoryNeuronsImmatureDG","PTZvsSAL_24hr","Casp8ap2",0,"Down"
0.00010407285594956,-1.65236745590848,0.02,0.068,1,"chr2-77994723-77995696","ExcitatoryNeuronsImmatureDG","PTZvsSAL_24hr","Cwc22",48347,"Down"
0.000106863644332638,-0.818863921000975,0.1,0.178,1,"chr4-81442214-81443129","ExcitatoryNeuronsImmatureDG","PTZvsSAL_24hr","Mpdz",0,"Down"
0.000113477155408133,-0.920950358007401,0.072,0.142,1,"chr3-87987499-87988218","ExcitatoryNeuronsImmatureDG","PTZvsSAL_24hr","Bcan",0,"Down"
0.000116902170226318,-0.94340776018002,0.065,0.128,1,"chr2-143862360-143863280","ExcitatoryNeuronsImmatureDG","PTZvsSAL_24hr","Bfsp1",0,"Down"
0.000117399505301425,-0.518276217332387,0.229,0.35,1,"chr14-62837055-62837958","ExcitatoryNeuronsImmatureDG","PTZvsSAL_24hr","Wdfy2",0,"Down"
0.000128990634156854,-0.640137001716603,0.157,0.242,1,"chr15-51991337-51992197","ExcitatoryNeuronsImmatureDG","PTZvsSAL_24hr","Rad21",0,"Down"
0.000136216555015733,-0.600226669803851,0.183,0.292,1,"chr9-113930540-113931410","ExcitatoryNeuronsImmatureDG","PTZvsSAL_24hr","Ubp1",0,"Down"
0.000138402585106041,-0.584536528110698,0.186,0.288,1,"chr19-6276280-6277201","ExcitatoryNeuronsImmatureDG","PTZvsSAL_24hr","Ehd1",0,"Down"
0.000146507697188357,-0.538996306557174,0.208,0.314,1,"chr13-13589920-13590785","ExcitatoryNeuronsImmatureDG","PTZvsSAL_24hr","Lyst",0,"Down"
0.00014690357931487,-0.713861095377873,0.12,0.195,1,"chr6-86732897-86733768","ExcitatoryNeuronsImmatureDG","PTZvsSAL_24hr","Gm44036",0,"Down"
0.000150200471690824,-0.830704028701128,0.085,0.155,1,"chr3-129535923-129536841","ExcitatoryNeuronsImmatureDG","PTZvsSAL_24hr","Elovl6",0,"Down"
0.000150883714684552,-0.977345902686701,0.063,0.132,1,"chr15-31989330-31990347","ExcitatoryNeuronsImmatureDG","PTZvsSAL_24hr","Tas2r119",186941,"Down"
0.000155631478708311,-0.690874533637179,0.131,0.215,1,"chr19-16780535-16781410","ExcitatoryNeuronsImmatureDG","PTZvsSAL_24hr","Vps13a",0,"Down"
0.000159426181289522,-1.0823506930095,0.05,0.108,1,"chr9-78527315-78528184","ExcitatoryNeuronsImmatureDG","PTZvsSAL_24hr","Gm47430",5157,"Down"
0.000162925117672413,-1.36407452185797,0.031,0.078,1,"chr15-72359665-72361159","ExcitatoryNeuronsImmatureDG","PTZvsSAL_24hr","Gm49457",72350,"Down"
0.000169945730677743,-0.55424092639314,0.197,0.298,1,"chr10-85102186-85103109","ExcitatoryNeuronsImmatureDG","PTZvsSAL_24hr","Tmem263",0,"Down"
0.000173593678851602,-0.85179232867708,0.092,0.169,1,"chr2-132781204-132782129","ExcitatoryNeuronsImmatureDG","PTZvsSAL_24hr","Chgb",0,"Down"
0.000183109647174979,-0.723671686058698,0.114,0.198,1,"chr17-47687653-47688532","ExcitatoryNeuronsImmatureDG","PTZvsSAL_24hr","Prickle4",0,"Down"
0.000183669057909531,-1.48588524080074,0.024,0.067,1,"chr13-59728148-59729087","ExcitatoryNeuronsImmatureDG","PTZvsSAL_24hr","Gm46419",0,"Down"
0.000187886120237633,-0.812247030834697,0.092,0.163,1,"chr8-82863091-82864168","ExcitatoryNeuronsImmatureDG","PTZvsSAL_24hr","Rnf150",0,"Down"
0.000188037386817308,-0.505488655728062,0.223,0.323,1,"chr12-65073522-65074386","ExcitatoryNeuronsImmatureDG","PTZvsSAL_24hr","Fkbp3",0,"Down"
0.000207562037748361,-0.911246504407034,0.068,0.138,1,"chr2-163657986-163658884","ExcitatoryNeuronsImmatureDG","PTZvsSAL_24hr","Pkig",0,"Down"
0.000209325771395632,-0.997900337217443,0.065,0.132,1,"chr4-103118976-103119868","ExcitatoryNeuronsImmatureDG","PTZvsSAL_24hr","Mier1",0,"Down"
0.000209412639085009,-1.78016806074603,0.017,0.052,1,"chr11-105352917-105353933","ExcitatoryNeuronsImmatureDG","PTZvsSAL_24hr","Mrc2",1777,"Down"
0.000218728092183848,-1.31017715995526,0.031,0.078,1,"chr10-70532006-70532819","ExcitatoryNeuronsImmatureDG","PTZvsSAL_24hr","Fam13c",0,"Down"
0.000232680366634668,-0.568423693864439,0.172,0.263,1,"chr13-100650759-100651677","ExcitatoryNeuronsImmatureDG","PTZvsSAL_24hr","Taf9",0,"Down"
0.000242737035163256,-1.86570947747908,0.013,0.05,1,"chr9-32731004-32731965","ExcitatoryNeuronsImmatureDG","PTZvsSAL_24hr","Ets1",0,"Down"
0.000243796940163683,-0.659452591175378,0.142,0.23,1,"chr8-70792158-70793042","ExcitatoryNeuronsImmatureDG","PTZvsSAL_24hr","Mast3",0,"Down"
0.000249834965192133,-0.441690567996991,0.26,0.364,1,"chr18-5334148-5335098","ExcitatoryNeuronsImmatureDG","PTZvsSAL_24hr","Zfp438",0,"Down"
0.000249865657503978,-1.13624598282235,0.039,0.097,1,"chr2-77885405-77886229","ExcitatoryNeuronsImmatureDG","PTZvsSAL_24hr","Cwc22",0,"Down"
0.000255907276887134,-0.395533425019949,0.336,0.451,1,"chr17-48409395-48410326","ExcitatoryNeuronsImmatureDG","PTZvsSAL_24hr","Oard1",0,"Down"
0.000258241762056164,-1.66396883067881,0.018,0.058,1,"chr2-66172862-66173792","ExcitatoryNeuronsImmatureDG","PTZvsSAL_24hr","Gm28638",0,"Down"
0.000261797189287398,-1.23996084426581,0.033,0.08,1,"chr5-27074755-27075714","ExcitatoryNeuronsImmatureDG","PTZvsSAL_24hr","Dpp6",0,"Down"
0.000270590339325735,-0.743692586370398,0.098,0.176,1,"chr18-61176585-61177489","ExcitatoryNeuronsImmatureDG","PTZvsSAL_24hr","Hmgxb3",0,"Down"
0.000270978785636697,-0.796250517741278,0.105,0.181,1,"chrX-101222088-101223001","ExcitatoryNeuronsImmatureDG","PTZvsSAL_24hr","Snx12",0,"Down"
0.000276230032220618,-0.545757198530358,0.181,0.276,1,"chr7-24399265-24400165","ExcitatoryNeuronsImmatureDG","PTZvsSAL_24hr","Smg9",0,"Down"
0.000278948392456432,-0.848516992603929,0.079,0.152,1,"chr3-106131414-106132324","ExcitatoryNeuronsImmatureDG","PTZvsSAL_24hr","Chia1",0,"Down"
0.000291630848781023,-0.630907971229822,0.133,0.21,1,"chr9-87255015-87255959","ExcitatoryNeuronsImmatureDG","PTZvsSAL_24hr","Cep162",0,"Down"
0.000297896416254404,-0.611569140599642,0.148,0.239,1,"chr8-46163179-46164111","ExcitatoryNeuronsImmatureDG","PTZvsSAL_24hr","Cfap97",0,"Down"
0.000302437911144047,-0.921988383808178,0.065,0.124,1,"chr14-55745258-55746192","ExcitatoryNeuronsImmatureDG","PTZvsSAL_24hr","Nop9",0,"Down"
0.000303626362243137,-0.769494673633053,0.089,0.166,1,"chr9-27029953-27030357","ExcitatoryNeuronsImmatureDG","PTZvsSAL_24hr","Ncapd3",0,"Down"
0.000311057014781198,-0.747661497630938,0.111,0.188,1,"chr9-108807923-108808829","ExcitatoryNeuronsImmatureDG","PTZvsSAL_24hr","Nckipsd",0,"Down"
0.000337998757357498,-0.516445946559431,0.221,0.318,1,"chr5-146794507-146795387","ExcitatoryNeuronsImmatureDG","PTZvsSAL_24hr","Usp12",0,"Down"
0.000340761552123355,-1.11413743616909,0.041,0.089,1,"chr6-80622443-80623400","ExcitatoryNeuronsImmatureDG","PTZvsSAL_24hr","Lrrtm4",0,"Down"
0.000341108599271229,-1.53726237432075,0.022,0.063,1,"chr8-114591044-114591936","ExcitatoryNeuronsImmatureDG","PTZvsSAL_24hr","Gm16116",0,"Down"
0.000345054747478522,-0.4618113304507,0.244,0.342,1,"chr7-90129696-90130622","ExcitatoryNeuronsImmatureDG","PTZvsSAL_24hr","Picalm",0,"Down"
0.000355567380250324,-0.480020379628084,0.242,0.345,1,"chr5-72913854-72914757","ExcitatoryNeuronsImmatureDG","PTZvsSAL_24hr","Slain2",0,"Down"
0.000366139234750233,-1.04051451299023,0.048,0.102,1,"chr8-63349527-63350486","ExcitatoryNeuronsImmatureDG","PTZvsSAL_24hr","Spock3",0,"Down"
0.000374996137963864,-0.413369620818008,0.275,0.393,1,"chr7-66689327-66690365","ExcitatoryNeuronsImmatureDG","PTZvsSAL_24hr","Lins1",0,"Down"
0.00037505357273366,-1.41710954204284,0.024,0.067,1,"chr5-36738500-36739469","ExcitatoryNeuronsImmatureDG","PTZvsSAL_24hr","Bloc1s4",7908,"Down"
0.000378159744564547,-0.785331620227164,0.096,0.168,1,"chr5-144545440-144546309","ExcitatoryNeuronsImmatureDG","PTZvsSAL_24hr","Nptx2",0,"Down"
0.000378598530582909,-0.507181161489611,0.212,0.309,1,"chr10-121625979-121626880","ExcitatoryNeuronsImmatureDG","PTZvsSAL_24hr","Xpot",0,"Down"
0.00038862232028306,-1.10217121375527,0.044,0.097,1,"chr6-126362058-126362918","ExcitatoryNeuronsImmatureDG","PTZvsSAL_24hr","Gm29009",27469,"Down"
0.000392878727677998,1.2898169431802,0.066,0.031,1,"chr9-20971994-20972918","ExcitatoryNeuronsImmatureDG","PTZvsSAL_24hr","S1pr2",0,"Up"
0.000396457007225123,-1.40506466359848,0.024,0.063,1,"chr7-64727820-64728738","ExcitatoryNeuronsImmatureDG","PTZvsSAL_24hr","Apba2",0,"Down"
0.000396961255829115,-0.63908411232106,0.14,0.23,1,"chr4-56946907-56947737","ExcitatoryNeuronsImmatureDG","PTZvsSAL_24hr","Tmem245",0,"Down"
0.000405457997905215,-1.03653694879177,0.05,0.111,1,"chr2-77889368-77890235","ExcitatoryNeuronsImmatureDG","PTZvsSAL_24hr","Cwc22",0,"Down"
0.000414491748181208,-0.465249250522956,0.245,0.338,1,"chr13-13954039-13954975","ExcitatoryNeuronsImmatureDG","PTZvsSAL_24hr","B3galnt2",0,"Down"
0.000415924048188239,-1.09164098533104,0.044,0.091,1,"chr1-135147372-135148155","ExcitatoryNeuronsImmatureDG","PTZvsSAL_24hr","Arl8a",0,"Down"
0.000422347862589975,-0.521034138825698,0.197,0.296,1,"chr3-105958932-105959838","ExcitatoryNeuronsImmatureDG","PTZvsSAL_24hr","Wdr77",0,"Down"
0.000423277325691277,-0.498063052462373,0.208,0.311,1,"chr12-59066422-59067335","ExcitatoryNeuronsImmatureDG","PTZvsSAL_24hr","Pnn",0,"Down"
0.000434674028655668,-0.569251611333051,0.161,0.247,1,"chr7-89980416-89981192","ExcitatoryNeuronsImmatureDG","PTZvsSAL_24hr","E230029C05Rik",0,"Down"
0.000436445081533439,-0.802916918954871,0.087,0.152,1,"chr9-21002429-21003314","ExcitatoryNeuronsImmatureDG","PTZvsSAL_24hr","Mrpl4",0,"Down"
0.000443871344378598,-0.542644795970317,0.186,0.296,1,"chr14-121878114-121879039","ExcitatoryNeuronsImmatureDG","PTZvsSAL_24hr","Ubac2",0,"Down"
0.000447251778650651,1.28553946950771,0.065,0.03,1,"chr12-82467366-82468271","ExcitatoryNeuronsImmatureDG","PTZvsSAL_24hr","Sipa1l1",15579,"Up"
0.000449902101675985,-0.874512921832171,0.07,0.129,1,"chr12-17347986-17348913","ExcitatoryNeuronsImmatureDG","PTZvsSAL_24hr","Nol10",0,"Down"
0.000456370573213646,-0.429978328843009,0.277,0.391,1,"chr1-7088413-7089359","ExcitatoryNeuronsImmatureDG","PTZvsSAL_24hr","Pcmtd1",0,"Down"
0.000456628250335814,-1.68847770658084,0.017,0.055,1,"chr10-120635791-120636777","ExcitatoryNeuronsImmatureDG","PTZvsSAL_24hr","4930471E19Rik",0,"Down"
0.000456660286340976,-0.631873944911631,0.125,0.205,1,"chr10-9900685-9901480","ExcitatoryNeuronsImmatureDG","PTZvsSAL_24hr","Gm46210",0,"Down"
0.000461348171281782,-0.696987709548902,0.111,0.176,1,"chr7-135716099-135716994","ExcitatoryNeuronsImmatureDG","PTZvsSAL_24hr","Mki67",0,"Down"
0.000463074244806077,-0.98567750759387,0.061,0.117,1,"chr3-63898459-63899294","ExcitatoryNeuronsImmatureDG","PTZvsSAL_24hr","Plch1",0,"Down"
0.000472242005350051,-1.57628850615756,0.018,0.055,1,"chr3-59058909-59059803","ExcitatoryNeuronsImmatureDG","PTZvsSAL_24hr","Med12l",0,"Down"
0.000480807684848215,-0.805722263792729,0.076,0.145,1,"chr4-150086973-150087848","ExcitatoryNeuronsImmatureDG","PTZvsSAL_24hr","Gpr157",0,"Down"
0.000484736457257976,-0.836517035908555,0.076,0.14,1,"chr3-96629468-96630366","ExcitatoryNeuronsImmatureDG","PTZvsSAL_24hr","Rbm8a",0,"Down"
0.000485319920431122,-1.69144326698836,0.015,0.055,1,"chr13-57602875-57603778","ExcitatoryNeuronsImmatureDG","PTZvsSAL_24hr","Spock1",0,"Down"
0.000486524172423185,-0.827740471269703,0.07,0.135,1,"chr13-33085322-33086204","ExcitatoryNeuronsImmatureDG","PTZvsSAL_24hr","Serpinb1b",0,"Down"
0.000492057836390364,-0.968008225290447,0.057,0.122,1,"chr11-5740671-5741556","ExcitatoryNeuronsImmatureDG","PTZvsSAL_24hr","Urgcp",0,"Down"
0.000505287742258418,-1.27155764247166,0.03,0.071,1,"chr8-15011843-15012227","ExcitatoryNeuronsImmatureDG","PTZvsSAL_24hr","Kbtbd11",0,"Down"
0.000512707202184873,-0.542535155349134,0.183,0.27,1,"chr15-34082286-34083205","ExcitatoryNeuronsImmatureDG","PTZvsSAL_24hr","Mtdh",0,"Down"
0.000523998910481988,-0.657865655111051,0.122,0.198,1,"chr10-128891298-128892215","ExcitatoryNeuronsImmatureDG","PTZvsSAL_24hr","Gdf11",0,"Down"
0.000524212321639487,-1.22584750920297,0.03,0.07,1,"chr8-110726622-110727523","ExcitatoryNeuronsImmatureDG","PTZvsSAL_24hr","Mtss2",0,"Down"
0.000527225518739951,-0.621692597484434,0.148,0.231,1,"chr10-76344880-76345763","ExcitatoryNeuronsImmatureDG","PTZvsSAL_24hr","Dip2a",0,"Down"
0.000527311398593866,-1.23270183167229,0.03,0.071,1,"chr18-64466317-64467219","ExcitatoryNeuronsImmatureDG","PTZvsSAL_24hr","Fech",0,"Down"
0.0005290867653086,-0.629114517414785,0.142,0.221,1,"chr1-84839213-84840130","ExcitatoryNeuronsImmatureDG","PTZvsSAL_24hr","Fbxo36",0,"Down"
0.00053817715203808,-1.31671880812992,0.026,0.065,1,"chr6-145387109-145388019","ExcitatoryNeuronsImmatureDG","PTZvsSAL_24hr","Lmntd1",0,"Down"
0.000539809792358072,-0.663070067223767,0.122,0.196,1,"chr5-5514174-5515136","ExcitatoryNeuronsImmatureDG","PTZvsSAL_24hr","Cldn12",0,"Down"
0.000542643990919498,-1.00137683359587,0.052,0.109,1,"chr16-85171855-85172794","ExcitatoryNeuronsImmatureDG","PTZvsSAL_24hr","App",0,"Down"
0.000544667064407704,-1.27075668222705,0.031,0.078,1,"chr16-96468516-96469358","ExcitatoryNeuronsImmatureDG","PTZvsSAL_24hr","Pcp4",0,"Down"
0.000549394195751626,-0.675845993583757,0.1,0.174,1,"chr7-126428620-126429565","ExcitatoryNeuronsImmatureDG","PTZvsSAL_24hr","Rabep2",0,"Down"
0.00055818850720069,-1.29354598628438,0.028,0.075,1,"chr18-32968081-32969032","ExcitatoryNeuronsImmatureDG","PTZvsSAL_24hr","Camk4",0,"Down"
0.0005617034674522,-1.33925014845168,0.026,0.065,1,"chr1-79439660-79440568","ExcitatoryNeuronsImmatureDG","PTZvsSAL_24hr","Scg2",0,"Down"
0.000588137562731673,-1.56495593492814,0.017,0.052,1,"chr17-6489661-6490600","ExcitatoryNeuronsImmatureDG","PTZvsSAL_24hr","Dynlt1b",53364,"Down"
0.000592863960092346,-1.10487765142022,0.041,0.086,1,"chr2-77917741-77918635","ExcitatoryNeuronsImmatureDG","PTZvsSAL_24hr","Cwc22",0,"Down"
0.000594483184062708,-0.490361689997829,0.205,0.296,1,"chr7-109518678-109519579","ExcitatoryNeuronsImmatureDG","PTZvsSAL_24hr","Rpl27a",0,"Down"
0.000599657566774981,-0.503028365051847,0.192,0.278,1,"chr9-98985918-98986811","ExcitatoryNeuronsImmatureDG","PTZvsSAL_24hr","Faim",0,"Down"
0.000602001042877989,-0.490825700464239,0.175,0.262,1,"chr5-110809679-110810568","ExcitatoryNeuronsImmatureDG","PTZvsSAL_24hr","Ulk1",0,"Down"
0.000602963737790273,-0.536908899025276,0.199,0.292,1,"chr14-118136628-118137528","ExcitatoryNeuronsImmatureDG","PTZvsSAL_24hr","Gpr180",0,"Down"
0.000614638723602749,-0.41778683901491,0.262,0.359,1,"chr14-120910588-120911494","ExcitatoryNeuronsImmatureDG","PTZvsSAL_24hr","Ipo5",0,"Down"
0.000618331047394089,-0.607054034791813,0.133,0.214,1,"chr7-144553318-144554240","ExcitatoryNeuronsImmatureDG","PTZvsSAL_24hr","Ppfia1",0,"Down"
0.000619226626901427,-0.455047120659837,0.245,0.344,1,"chr9-14275813-14276686","ExcitatoryNeuronsImmatureDG","PTZvsSAL_24hr","Sesn3",0,"Down"
0.000622455355301175,-1.44587214182146,0.02,0.055,1,"chr1-6510192-6511054","ExcitatoryNeuronsImmatureDG","PTZvsSAL_24hr","St18",0,"Down"
0.00062581376408467,-1.13909250910643,0.035,0.077,1,"chr12-9584505-9585446","ExcitatoryNeuronsImmatureDG","PTZvsSAL_24hr","Osr1",3004,"Down"
0.000633046522139451,-0.866238742596696,0.066,0.127,1,"chr4-82584246-82585165","ExcitatoryNeuronsImmatureDG","PTZvsSAL_24hr","Gm11267",0,"Down"
0.00064198070727791,-0.363562329050308,0.334,0.446,1,"chr3-75556666-75557685","ExcitatoryNeuronsImmatureDG","PTZvsSAL_24hr","Serpini1",0,"Down"
0.000659230165708367,-0.766926384078604,0.089,0.155,1,"chr11-6199789-6200724","ExcitatoryNeuronsImmatureDG","PTZvsSAL_24hr","A730071L15Rik",0,"Down"
0.000660414919102176,-1.18238637824224,0.035,0.083,1,"chr10-74922567-74923471","ExcitatoryNeuronsImmatureDG","PTZvsSAL_24hr","Rsph14",34005,"Down"
0.000670392191478006,-0.644070084025033,0.137,0.206,1,"chr5-25529347-25530220","ExcitatoryNeuronsImmatureDG","PTZvsSAL_24hr","1700096K18Rik",0,"Down"
0.000672221367349395,-0.890990608503558,0.063,0.123,1,"chr16-91896130-91897078","ExcitatoryNeuronsImmatureDG","PTZvsSAL_24hr","Itsn1",0,"Down"
0.000676496850120018,-0.61810446476103,0.131,0.216,1,"chr17-80727654-80728506","ExcitatoryNeuronsImmatureDG","PTZvsSAL_24hr","Map4k3",0,"Down"
0.000677790178546176,-1.44048922120687,0.02,0.06,1,"chr8-104435748-104436676","ExcitatoryNeuronsImmatureDG","PTZvsSAL_24hr","Dync1li2",0,"Down"
0.000680103687153479,-0.561131910957192,0.162,0.251,1,"chr1-52844513-52845411","ExcitatoryNeuronsImmatureDG","PTZvsSAL_24hr","Hibch",0,"Down"
0.00068088542237332,-0.608182707099012,0.133,0.21,1,"chr13-100730496-100731394","ExcitatoryNeuronsImmatureDG","PTZvsSAL_24hr","Cdk7",0,"Down"
0.000682746887646675,-1.05458241577908,0.042,0.094,1,"chr2-152097689-152098588","ExcitatoryNeuronsImmatureDG","PTZvsSAL_24hr","Scrt2",1886,"Down"
0.000686686191709971,1.18044713594976,0.074,0.039,1,"chr1-154726331-154727267","ExcitatoryNeuronsImmatureDG","PTZvsSAL_24hr","Cacna1e",0,"Up"
0.000689444791267431,-0.861027947003123,0.074,0.142,1,"chr2-181364884-181365816","ExcitatoryNeuronsImmatureDG","PTZvsSAL_24hr","Zgpat",0,"Down"
0.000693800486738403,-0.992546839251452,0.054,0.108,1,"chr17-35235558-35236138","ExcitatoryNeuronsImmatureDG","PTZvsSAL_24hr","Atp6v1g2",0,"Down"
0.000693848842460374,-0.466209521140047,0.231,0.325,1,"chr7-92669624-92670553","ExcitatoryNeuronsImmatureDG","PTZvsSAL_24hr","Pcf11",0,"Down"
0.000694650660854571,-0.521036054084447,0.201,0.294,1,"chr5-52833550-52834456","ExcitatoryNeuronsImmatureDG","PTZvsSAL_24hr","Anapc4",0,"Down"
