"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","ranges","cell_type","comparison","closestgene","distance","Regulation"
8.42071567425784e-05,-1.82275122431277,0.016,0.057,1,"chr6-99601920-99602843","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Eif4e3",22291,"Down"
8.55064567511015e-05,-1.30817951357688,0.036,0.099,1,"chr5-49639427-49640330","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Kcnip4",114519,"Down"
8.84628039094783e-05,1.83359763935602,0.068,0.021,1,"chr12-32952029-32952878","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","4933406C10Rik",0,"Up"
8.89632972968475e-05,-1.34021110878686,0.038,0.096,1,"chr2-174295051-174295954","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Gnas",0,"Down"
9.05214290322645e-05,-2.02458983761911,0.012,0.052,1,"chr9-15795868-15796865","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Mtnr1b",27662,"Down"
9.19582225826118e-05,-1.49159388630091,0.028,0.078,1,"chrX-136270697-136271522","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Bex3",0,"Down"
9.25278540543106e-05,-1.26332193135098,0.041,0.107,1,"chr6-136548105-136549106","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Atf7ip",0,"Down"
9.54072081052869e-05,1.30606466241011,0.109,0.049,1,"chr1-180427512-180428168","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Itpkb",2709,"Up"
0.000101684555135817,-1.79891953824156,0.016,0.057,1,"chr8-43879733-43880694","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Gm45659",27961,"Down"
0.000103995646293314,-1.62448534787881,0.023,0.076,1,"chrY-90803226-90804043","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Gm47283",0,"Down"
0.000104408099638611,-1.37453415288497,0.037,0.091,1,"chr12-111900813-111901710","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Ppp1r13b",0,"Down"
0.000109376753732692,-1.78971174947024,0.017,0.06,1,"chr3-109430950-109431872","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Vav3",0,"Down"
0.000109603782624736,-1.81875272941257,0.016,0.06,1,"chr5-122811374-122812248","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Anapc5",0,"Down"
0.000110142411936518,-1.14334090752128,0.055,0.122,1,"chr16-73881646-73882555","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Robo2",9283,"Down"
0.000112148543118865,-1.00536171097993,0.072,0.151,1,"chr5-69341150-69342017","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Kctd8",0,"Down"
0.000112942935511811,1.86260149577901,0.065,0.018,1,"chr12-19288062-19288980","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Gm49957",3832,"Up"
0.000113380720402318,-1.65891793754495,0.021,0.07,1,"chr7-16491517-16492433","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Arhgap35",1285,"Down"
0.00011423144265627,-1.2311142953619,0.043,0.109,1,"chr11-106066502-106067086","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Taco1",0,"Down"
0.000114302415822938,-1.74962436111424,0.017,0.065,1,"chr16-77986566-77987509","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Gm17333",133481,"Down"
0.000115485008533809,-1.22958979876883,0.043,0.102,1,"chr6-89238811-89239612","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Gm44204",18207,"Down"
0.000122793891803,-1.97524587287458,0.014,0.055,1,"chr6-73430262-73431203","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","1700065L07Rik",5782,"Down"
0.000124640002540128,-1.37155765617592,0.036,0.089,1,"chr2-118659727-118660563","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Pak6",2739,"Down"
0.000127858089674923,-1.50920894061516,0.026,0.078,1,"chr1-51114490-51115357","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Tmeff2",0,"Down"
0.000130167117353639,-1.94016341617478,0.014,0.052,1,"chr17-12595793-12596728","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Slc22a2",0,"Down"
0.000130243315273161,-1.43901875202897,0.029,0.081,1,"chr8-36970794-36971773","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","G630064G18Rik",13799,"Down"
0.000131422706347106,-1.90047901396374,0.014,0.052,1,"chr6-139983534-139984523","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Plcz1",5149,"Down"
0.000134224883395385,-1.31595898523602,0.037,0.094,1,"chr5-125492391-125493241","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Aacs",0,"Down"
0.000139891393767369,1.35958973214982,0.097,0.042,1,"chr8-69177568-69178515","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Lzts1",0,"Up"
0.000152764291858704,-1.75401701691111,0.018,0.062,1,"chr2-74188177-74189174","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Gm13667",37342,"Down"
0.000156693364957417,-1.24669424597549,0.042,0.102,1,"chr6-113889680-113890451","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Atp2b2",0,"Down"
0.000157722032088692,-1.91940649278776,0.014,0.052,1,"chr10-50135860-50136784","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Gm48275",288259,"Down"
0.000163913002643739,-1.39528404536969,0.032,0.081,1,"chr2-44068578-44069485","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Arhgap15",0,"Down"
0.000168581517548031,1.98931982318478,0.058,0.016,1,"chr4-62398780-62399730","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Cdc26",0,"Up"
0.000172516186077019,-1.52681953682393,0.023,0.068,1,"chr12-90623225-90624122","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Dio2",100429,"Down"
0.000175765320288784,-1.06539269331392,0.052,0.115,1,"chr6-55676539-55677404","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Neurod6",417,"Down"
0.000178557034958971,-1.61545894254925,0.022,0.068,1,"chr2-36208993-36209845","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Gm13429",0,"Down"
0.00018731330944127,-1.52930281907358,0.027,0.078,1,"chr9-30613359-30614314","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Gm47716",11493,"Down"
0.000188241603380363,-1.83274509007702,0.015,0.057,1,"chr16-79177010-79177893","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Tmprss15",85912,"Down"
0.000189491007820899,-1.04264634887274,0.06,0.125,1,"chr3-116968300-116969233","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","4930455H04Rik",0,"Down"
0.000193272335085751,-1.54846020636505,0.023,0.068,1,"chr5-97184029-97185004","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Gm2861",10581,"Down"
0.000200041482860847,-0.47524306003142,0.284,0.417,1,"chr2-77933432-77934324","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Cwc22",0,"Down"
0.00020158464847442,-1.7463572237501,0.016,0.057,1,"chr13-99590727-99591602","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Gm26559",68966,"Down"
0.000203763913980836,-1.71438893687772,0.018,0.055,1,"chr10-43580653-43581506","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Cd24a",0,"Down"
0.000204121493160758,-0.837010414392836,0.101,0.18,1,"chr18-89769025-89769969","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Dok6",0,"Down"
0.000206648925557907,-1.55815847543314,0.023,0.068,1,"chr14-21686368-21687204","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Dupd1",0,"Down"
0.000214842750436762,1.18934651792324,0.118,0.057,1,"chr17-47510856-47511751","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Ccnd3",0,"Up"
0.000218693112426267,-1.38937226796283,0.029,0.076,1,"chr18-61536069-61536982","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Arhgef37",0,"Down"
0.000219580981568549,2.06556747104762,0.051,0.013,1,"chr10-86730659-86731583","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Ttc41",0,"Up"
0.000221863534360573,0.520516213488582,0.36,0.281,1,"chr18-31634563-31635288","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Sap130",0,"Up"
0.000221989642847336,-0.466532166681126,0.304,0.411,1,"chr2-98662325-98663121","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Gm10801",0,"Down"
0.000222611820868802,-1.7969423150054,0.016,0.055,1,"chr9-90076616-90077513","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Ctsh",526,"Down"
0.000232468787703156,-1.07241305320379,0.06,0.122,1,"chr10-26375640-26376473","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","L3mbtl3",0,"Down"
0.000234000632684291,1.42231512341941,0.081,0.034,1,"chr9-106080027-106080996","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Col6a4",0,"Up"
0.000236170280538487,-1.82039071915228,0.015,0.055,1,"chr3-96960210-96961170","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Gja5",0,"Down"
0.000237027956930767,-0.724943759830402,0.134,0.229,1,"chr6-4600748-4601701","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Casd1",0,"Down"
0.000238632494556094,-1.30441678047443,0.035,0.083,1,"chr16-88289895-88290647","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Grik1",0,"Down"
0.000238920870214821,2.04159515080464,0.053,0.013,1,"chr18-75666036-75666857","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Ctif",0,"Up"
0.000240796586210791,-1.25957974428037,0.038,0.096,1,"chr10-39421507-39422283","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Fyn",0,"Down"
0.000242052386964808,-1.22756784527282,0.039,0.094,1,"chr2-138085128-138086049","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Btbd3",170515,"Down"
0.000242733970874621,-1.07240797952963,0.056,0.115,1,"chr3-41123385-41124210","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Gm40038",38837,"Down"
0.000246273418506169,-1.37523600700453,0.031,0.078,1,"chr1-23445528-23446434","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Ogfrl1",47755,"Down"
0.000246685213470991,-1.74407827862833,0.017,0.055,1,"chr9-29074252-29075188","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Ntm",0,"Down"
0.000259941908854838,-1.72369929729471,0.018,0.057,1,"chr16-91880729-91881711","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Itsn1",0,"Down"
0.000261421927603666,-1.4609716724951,0.024,0.068,1,"chr1-135460849-135461694","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Nav1",0,"Down"
0.000263867793644232,-1.22574181595831,0.04,0.096,1,"chr1-82010647-82011662","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Irs1",221438,"Down"
0.000272800024773749,-1.30492308634017,0.033,0.086,1,"chr2-147177584-147178392","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Nkx2-2",0,"Down"
0.000277513902876972,-1.33401452210239,0.031,0.081,1,"chr10-43574677-43575699","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Cd24a",2584,"Down"
0.000278906946967615,-1.22766078804575,0.04,0.102,1,"chr2-114013125-114013926","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","A530058N18Rik",0,"Down"
0.000280009864652814,-1.75423447918001,0.017,0.052,1,"chr15-25440740-25441618","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Gm48957",0,"Down"
0.000292570646871762,-1.7131199083368,0.017,0.057,1,"chr2-156439871-156440819","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Epb41l1",0,"Down"
0.000294029212365111,1.3442127841634,0.086,0.036,1,"chr3-85553439-85554389","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Gm37240",0,"Up"
0.00029645938661712,-1.41964656390957,0.026,0.076,1,"chr3-97585185-97586068","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Chd1l",0,"Down"
0.000297825225472347,-1.5899325393233,0.021,0.06,1,"chr7-98359769-98360647","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Tsku",0,"Down"
0.000299437163808908,-1.66654682437262,0.018,0.057,1,"chr15-28607751-28608712","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Dnah5",135698,"Down"
0.000299891447092048,0.623564723013436,0.263,0.193,1,"chr5-92137425-92138301","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Uso1",0,"Up"
0.000306237024435511,-1.55002701372006,0.021,0.065,1,"chr2-142544697-142545713","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Kif16b",71760,"Down"
0.000311884770332059,0.449951874508019,0.409,0.333,1,"chr7-38200572-38201429","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","1600014C10Rik",3003,"Up"
0.000344307707205167,-1.66246644643167,0.02,0.06,1,"chr6-29022945-29023772","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Gm3294",0,"Down"
0.000362391884227892,0.853752989858146,0.166,0.096,1,"chr11-72566563-72567489","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Spns3",16056,"Up"
0.000362928384496327,0.974397184651192,0.136,0.081,1,"chr11-71750509-71751417","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Wscd1",0,"Up"
0.00036575657657006,-1.18154856956121,0.038,0.096,1,"chr6-47646548-47647521","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Ezh2",51206,"Down"
0.000369220959687456,-1.06421416232214,0.052,0.12,1,"chr8-110726622-110727523","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Mtss2",0,"Down"
0.00037025271570298,-1.7626794799605,0.016,0.052,1,"chr18-57703939-57704890","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Gm19519",0,"Down"
0.000376742865201385,1.9017433241483,0.055,0.016,1,"chr11-119316611-119317577","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Card14",0,"Up"
0.00037679075084147,-0.735884863009052,0.114,0.201,1,"chr7-48788603-48789495","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Zdhhc13",0,"Down"
0.000376967040603988,-1.59189146557,0.02,0.065,1,"chr19-5725829-5726743","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Ehbp1l1",0,"Down"
0.000378328586834863,-0.928934447109868,0.073,0.146,1,"chrY-90804600-90805534","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Gm47283",0,"Down"
0.000380197274723167,-1.12000910591798,0.046,0.102,1,"chr13-63301666-63302605","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Fancc",0,"Down"
0.000382760394558194,-1.63623167969607,0.018,0.06,1,"chr7-50372221-50373152","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Nell1",0,"Down"
0.000391718720260649,-1.06724850394019,0.052,0.112,1,"chr4-148239530-148240213","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Disp3",50,"Down"
0.000400565860593758,-1.15029212598031,0.042,0.094,1,"chr1-52257452-52258948","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Gls",24219,"Down"
0.000404223344944374,-1.42877810367579,0.025,0.068,1,"chr18-7578933-7579903","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Mpp7",0,"Down"
0.000410385642995611,-1.58804337898758,0.019,0.06,1,"chr2-40456089-40457034","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Lrp1b",138211,"Down"
0.000414964769007574,1.45403235206048,0.08,0.031,1,"chr1-181893448-181894384","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Enah",1999,"Up"
0.000415608489919937,-0.961775407540644,0.071,0.138,1,"chrX-19237497-19238377","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Gm26652",0,"Down"
0.000423415136519051,-1.04078316277055,0.053,0.109,1,"chr4-57416036-57416947","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Pakap",17299,"Down"
0.000427759275360337,-1.27457822407031,0.033,0.083,1,"chr15-30059518-30060461","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Ctnnd2",112131,"Down"
0.000431828076261085,-1.61763479660992,0.018,0.057,1,"chr17-88858319-88859278","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Lhcgr",66328,"Down"
0.000432105374518952,1.4020333954835,0.075,0.031,1,"chr5-20006359-20007214","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Magi2",0,"Up"
0.000433645445662735,-1.19280056812656,0.04,0.094,1,"chr13-25932644-25933484","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Gm11351",0,"Down"
0.000440027929426985,-1.39220513076487,0.027,0.073,1,"chr11-7289277-7290264","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Gm11986",0,"Down"
0.000440192623894124,-1.57394236055331,0.019,0.06,1,"chr18-81159519-81160410","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Gm50423",61434,"Down"
0.000442819006766522,-1.43608937766962,0.024,0.062,1,"chr6-125211993-125212952","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Vamp1",2598,"Down"
0.000444522490857408,-1.45584636664882,0.023,0.068,1,"chr7-34764427-34765393","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Chst8",0,"Down"
0.000444659965111864,-1.57748985297253,0.018,0.055,1,"chr12-79879428-79880368","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","9430078K24Rik",36650,"Down"
0.000446290226293296,-1.29500588663373,0.033,0.083,1,"chr14-118922449-118923265","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Dzip1",0,"Down"
0.000448734199613142,1.46973281414601,0.076,0.029,1,"chr11-79171755-79172676","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Ksr1",25347,"Up"
0.00045187283604661,1.3559804131235,0.082,0.034,1,"chr15-59621894-59622864","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Gm36677",2838,"Up"
0.000451933873428789,-1.29123480983063,0.032,0.081,1,"chr1-86669244-86670008","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Nppc",0,"Down"
0.000457778929622671,-1.40648725054897,0.027,0.076,1,"chr7-92264308-92264767","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Dlg2",0,"Down"
0.000458501988547019,-1.51125343794939,0.02,0.062,1,"chr2-18208205-18209097","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Dnajc1",0,"Down"
0.000469526608747368,-1.29999140876748,0.031,0.083,1,"chr19-6855070-6856057","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Ccdc88b",0,"Down"
0.000472699860774922,-1.68508867028309,0.018,0.055,1,"chr14-123385292-123386101","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Nalcn",0,"Down"
0.000478845182223719,-1.21102009580147,0.035,0.083,1,"chr14-7971693-7972600","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Dnase1l3",0,"Down"
0.000480346223402119,-1.72008187389769,0.016,0.057,1,"chr3-103715840-103716783","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Olfml3",5438,"Down"
0.000480598520981823,1.24863406640779,0.085,0.039,1,"chr2-76511118-76512090","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Osbpl6",0,"Up"
0.000480713129082219,-1.35903870006424,0.028,0.073,1,"chr13-71963071-71964008","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Irx1",0,"Down"
0.000483665459722831,-0.946434812368878,0.065,0.13,1,"chr17-57274979-57275886","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Vav1",3213,"Down"
0.00050115513899372,-1.47312984592314,0.022,0.065,1,"chr5-64043537-64044514","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","5830416I19Rik",463,"Down"
0.000503551661328065,-1.75030015151553,0.014,0.052,1,"chr13-64443046-64443996","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Cdk20",1272,"Down"
0.000511745019361431,-1.1907704656398,0.037,0.089,1,"chr5-105399952-105400887","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Gm26519",357,"Down"
0.00052501791555125,-0.752667911468274,0.106,0.188,1,"chr5-98167103-98168023","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Prdm8",0,"Down"
0.000527058070644994,1.09907834031645,0.108,0.055,1,"chr4-41029114-41030066","ExcitatoryNeuronsMatureDG","PTZvsSAL_1hr","Aqp7",3007,"Up"
