"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","ranges","cell_type","comparison","closestgene","distance","Regulation"
3.18475527025715e-05,-3.39574096599375,0.006,0.062,1,"chr10-95898304-95899159","Astrocytes","24hrvs1hr_SAL","Gm47725",1046,"Down"
3.20499197460817e-05,-4.54607775091997,0.002,0.051,1,"chr2-153382693-153383592","Astrocytes","24hrvs1hr_SAL","Asxl1",0,"Down"
4.06651324269004e-05,3.81559218962422,0.076,0.006,1,"chr10-92837401-92838340","Astrocytes","24hrvs1hr_SAL","Cfap54",0,"Up"
4.26873808046295e-05,-1.53347212232741,0.065,0.175,1,"chrY-90739630-90740700","Astrocytes","24hrvs1hr_SAL","Gm21860",11726,"Down"
4.39128270515471e-05,-4.347306294584,0.002,0.051,1,"chr7-36866345-36867342","Astrocytes","24hrvs1hr_SAL","Tshz3",92791,"Down"
4.51196157494215e-05,-2.2684976623558,0.022,0.096,1,"chr11-121053368-121054235","Astrocytes","24hrvs1hr_SAL","Sectm1b",0,"Down"
4.85918274786002e-05,-3.44113827476996,0.006,0.062,1,"chr5-34989080-34990008","Astrocytes","24hrvs1hr_SAL","Rgs12",0,"Down"
5.5456252194037e-05,-3.54310825761193,0.006,0.056,1,"chr12-17227620-17228530","Astrocytes","24hrvs1hr_SAL","Pdia6",38014,"Down"
6.25683170731788e-05,-2.09452920099031,0.025,0.102,1,"chr14-31233769-31234678","Astrocytes","24hrvs1hr_SAL","Phf7",3010,"Down"
6.35943991243413e-05,-3.23028621197411,0.006,0.068,1,"chr9-57541144-57542081","Astrocytes","24hrvs1hr_SAL","Fam219b",0,"Down"
6.3695279784703e-05,-1.89890156597094,0.031,0.102,1,"chr11-115202034-115202968","Astrocytes","24hrvs1hr_SAL","Tmem104",0,"Down"
6.42775574834659e-05,-3.76879477003905,0.004,0.051,1,"chr5-117443541-117444527","Astrocytes","24hrvs1hr_SAL","Ksr2",0,"Down"
6.49767460403054e-05,-3.85030109248929,0.004,0.051,1,"chr12-111745785-111746637","Astrocytes","24hrvs1hr_SAL","Apopt1",0,"Down"
7.31134720560689e-05,-1.51935568519477,0.057,0.158,1,"chr11-19523676-19524655","Astrocytes","24hrvs1hr_SAL","Gm12027",102105,"Down"
7.43150763870501e-05,-3.88023164439526,0.004,0.051,1,"chr14-99743547-99744393","Astrocytes","24hrvs1hr_SAL","Gm49225",123530,"Down"
7.89326754995997e-05,-3.63293454311255,0.006,0.051,1,"chr1-64337970-64338908","Astrocytes","24hrvs1hr_SAL","Gm28981",34926,"Down"
8.1654638463542e-05,-3.16407346087245,0.006,0.062,1,"chr15-92596744-92597679","Astrocytes","24hrvs1hr_SAL","Pdzrn4",0,"Down"
8.41882452354602e-05,-1.22821272491199,0.09,0.226,1,"chr15-76714988-76715875","Astrocytes","24hrvs1hr_SAL","Lrrc24",0,"Down"
8.95319193704799e-05,-4.08382585281453,0.002,0.051,1,"chr2-102821784-102822735","Astrocytes","24hrvs1hr_SAL","Cd44",0,"Down"
9.08907543363504e-05,-1.92506095973506,0.031,0.119,1,"chr12-8344626-8345574","Astrocytes","24hrvs1hr_SAL","Hs1bp3",801,"Down"
9.35208968906982e-05,-3.01854732695539,0.008,0.062,1,"chrY-90761264-90762156","Astrocytes","24hrvs1hr_SAL","Gm21860",5796,"Down"
9.57856994977156e-05,-3.67458632579589,0.004,0.051,1,"chr9-48214403-48215382","Astrocytes","24hrvs1hr_SAL","Nxpe4",0,"Down"
0.000100135000285657,-1.77787079033725,0.037,0.113,1,"chr16-30661069-30662040","Astrocytes","24hrvs1hr_SAL","Fam43a",58271,"Down"
0.000100293375570033,-2.6716562362017,0.012,0.073,1,"chr1-157047553-157048140","Astrocytes","24hrvs1hr_SAL","Gm28694",0,"Down"
0.000103255443538957,-2.36551753685328,0.018,0.085,1,"chrY-90804600-90805534","Astrocytes","24hrvs1hr_SAL","Gm47283",0,"Down"
0.000106494393836637,-3.74035075044916,0.004,0.051,1,"chr4-120353586-120354445","Astrocytes","24hrvs1hr_SAL","Foxo6os",49693,"Down"
0.000106743085050564,-2.34637068599421,0.016,0.085,1,"chr11-51817562-51818553","Astrocytes","24hrvs1hr_SAL","Jade2",0,"Down"
0.000110313203769201,-2.68441115580928,0.012,0.068,1,"chr2-151609797-151610534","Astrocytes","24hrvs1hr_SAL","Snph",0,"Down"
0.000117654748455309,-2.38386121608599,0.016,0.079,1,"chr7-80655038-80655968","Astrocytes","24hrvs1hr_SAL","Crtc3",0,"Down"
0.000119211997028883,-2.13405180410412,0.02,0.096,1,"chr3-52511260-52512189","Astrocytes","24hrvs1hr_SAL","Gm30173",4774,"Down"
0.000120542890020825,-3.43592724227185,0.006,0.051,1,"chr11-72118283-72119237","Astrocytes","24hrvs1hr_SAL","Pitpnm3",0,"Down"
0.000120914974560102,0.855005675488418,0.346,0.22,1,"chr14-62837055-62837958","Astrocytes","24hrvs1hr_SAL","Wdfy2",0,"Up"
0.000126618140686086,-2.62656710310386,0.014,0.068,1,"chr4-43425193-43425932","Astrocytes","24hrvs1hr_SAL","Rusc2",0,"Down"
0.000128139028082955,-1.50535568779037,0.057,0.164,1,"chr9-108597108-108597972","Astrocytes","24hrvs1hr_SAL","P4htm",0,"Down"
0.000138113872470253,-2.68164779799166,0.012,0.068,1,"chr18-65697455-65698189","Astrocytes","24hrvs1hr_SAL","Oacyl",78,"Down"
0.00013989958343479,-2.65981456117077,0.012,0.068,1,"chr18-64332008-64333637","Astrocytes","24hrvs1hr_SAL","St8sia3os",0,"Down"
0.000140840882593363,-3.64526769686671,0.004,0.051,1,"chr10-30089101-30089997","Astrocytes","24hrvs1hr_SAL","Gm48215",84722,"Down"
0.00014263163927155,-3.44680259254103,0.004,0.051,1,"chr5-37784784-37785581","Astrocytes","24hrvs1hr_SAL","Gm43763",21724,"Down"
0.000143756294144793,1.07040435696632,0.264,0.141,1,"chr13-84347745-84348663","Astrocytes","24hrvs1hr_SAL","Tmem161b",51603,"Up"
0.00014778007291114,0.812213686582123,0.364,0.237,1,"chr7-139388454-139389379","Astrocytes","24hrvs1hr_SAL","Inpp5a",0,"Up"
0.000150461101965161,-1.3332300302834,0.08,0.164,1,"chr4-134102159-134103071","Astrocytes","24hrvs1hr_SAL","Ubxn11",0,"Down"
0.000153832443964221,-1.4834298994632,0.053,0.153,1,"chr9-68679656-68680620","Astrocytes","24hrvs1hr_SAL","Rora",0,"Down"
0.000159352083157264,-2.41386561576593,0.016,0.079,1,"chr4-154825492-154826445","Astrocytes","24hrvs1hr_SAL","Ttc34",11013,"Down"
0.000160338219557671,-2.93340251344457,0.008,0.062,1,"chr10-69654637-69655568","Astrocytes","24hrvs1hr_SAL","Ank3",0,"Down"
0.000161729238383146,-2.04812950686386,0.025,0.09,1,"chr5-21866069-21866974","Astrocytes","24hrvs1hr_SAL","Slc26a5",464,"Down"
0.000162352082386303,-2.05943169027129,0.027,0.096,1,"chr4-133670862-133671597","Astrocytes","24hrvs1hr_SAL","Pigv",0,"Down"
0.000164635776020983,-2.79646046960936,0.01,0.062,1,"chr3-86831903-86832960","Astrocytes","24hrvs1hr_SAL","Dclk2",0,"Down"
0.000166173560341815,-3.21135117024444,0.006,0.056,1,"chr17-23705920-23706843","Astrocytes","24hrvs1hr_SAL","1520401A03Rik",0,"Down"
0.000176485249351288,-2.75450969985972,0.01,0.056,1,"chr3-152760937-152761863","Astrocytes","24hrvs1hr_SAL","Pigk",0,"Down"
0.000177655041635805,-2.55541466710724,0.012,0.073,1,"chr10-119803416-119804254","Astrocytes","24hrvs1hr_SAL","Grip1",0,"Down"
0.000181909516992613,-3.41304443192193,0.006,0.051,1,"chr5-66315502-66316492","Astrocytes","24hrvs1hr_SAL","Apbb2",0,"Down"
0.000182661068589799,-2.67653139451029,0.01,0.068,1,"chr16-59683252-59684143","Astrocytes","24hrvs1hr_SAL","Epha6",0,"Down"
0.000192317128367849,2.552112712058,0.088,0.017,1,"chr17-87200606-87201550","Astrocytes","24hrvs1hr_SAL","C330024C12Rik",5663,"Up"
0.000193267755351976,-3.2517471615893,0.006,0.056,1,"chr9-60997887-60998695","Astrocytes","24hrvs1hr_SAL","Gm5122",14785,"Down"
0.000195696727419748,-2.27867276779129,0.018,0.085,1,"chr17-47521377-47522282","Astrocytes","24hrvs1hr_SAL","Ccnd3",0,"Down"
0.00020764536848041,-2.83845995307938,0.008,0.056,1,"chr5-124341845-124342551","Astrocytes","24hrvs1hr_SAL","2810006K23Rik",0,"Down"
0.000223130451975476,-3.60101180237355,0.004,0.051,1,"chr10-62850831-62851686","Astrocytes","24hrvs1hr_SAL","Tet1",0,"Down"
0.000227627840125673,-1.38189832259012,0.059,0.158,1,"chr15-88850047-88850986","Astrocytes","24hrvs1hr_SAL","Pim3",11199,"Down"
0.000231382726496403,-2.72449115206537,0.01,0.062,1,"chr11-62127472-62128376","Astrocytes","24hrvs1hr_SAL","Specc1",0,"Down"
0.000232115861067152,-2.7538162621706,0.008,0.068,1,"chr12-20920695-20921571","Astrocytes","24hrvs1hr_SAL","Asap2",68887,"Down"
0.000232221102094468,-2.7374234831075,0.01,0.062,1,"chr9-36890345-36891222","Astrocytes","24hrvs1hr_SAL","Pknox2",0,"Down"
0.000237721426840816,-1.42576942563046,0.053,0.136,1,"chr11-77507884-77508777","Astrocytes","24hrvs1hr_SAL","Trp53i13",0,"Down"
0.000239699086307083,-1.7073724880801,0.039,0.124,1,"chrY-90807159-90808002","Astrocytes","24hrvs1hr_SAL","Gm47283",0,"Down"
0.000240345149616424,-2.77444869210606,0.01,0.062,1,"chr18-37171964-37172908","Astrocytes","24hrvs1hr_SAL","Gm38097",0,"Down"
0.000240823301773908,-1.59952899364726,0.043,0.119,1,"chr2-28038308-28039307","Astrocytes","24hrvs1hr_SAL","Col5a1",0,"Down"
0.000243028653222371,-3.00705435213134,0.008,0.056,1,"chr14-63368133-63369057","Astrocytes","24hrvs1hr_SAL","Blk",3778,"Down"
0.000243807942522358,-1.6988195582494,0.037,0.119,1,"chr18-24577841-24578777","Astrocytes","24hrvs1hr_SAL","Slc39a6",1103,"Down"
0.000247752781676501,-3.06966175847806,0.006,0.051,1,"chr10-58358795-58359676","Astrocytes","24hrvs1hr_SAL","Lims1",0,"Down"
0.000253774314332414,-2.31005046541754,0.016,0.079,1,"chr11-5990839-5991662","Astrocytes","24hrvs1hr_SAL","Camk2b",0,"Down"
0.000259587446281529,-2.38762561748277,0.016,0.073,1,"chr2-27769884-27770823","Astrocytes","24hrvs1hr_SAL","Rxra",6926,"Down"
0.000263356493199048,-3.1983154313109,0.006,0.051,1,"chr4-140256214-140257159","Astrocytes","24hrvs1hr_SAL","Igsf21",9429,"Down"
0.000271938018837425,-1.97004236394113,0.027,0.09,1,"chr7-79123182-79124101","Astrocytes","24hrvs1hr_SAL","Hapln3",0,"Down"
0.000272286850828558,-1.53231934138955,0.047,0.13,1,"chr11-101657620-101658220","Astrocytes","24hrvs1hr_SAL","Arl4d",7320,"Down"
0.000273986594635279,-2.51382688007139,0.014,0.062,1,"chr19-47820828-47821669","Astrocytes","24hrvs1hr_SAL","Cfap43",0,"Down"
0.000279208834143253,-1.83127685482608,0.029,0.102,1,"chr8-120287972-120288902","Astrocytes","24hrvs1hr_SAL","Gse1",0,"Down"
0.000281028450705352,-3.4681176280852,0.004,0.051,1,"chr1-127989924-127990825","Astrocytes","24hrvs1hr_SAL","Zranb3",0,"Down"
0.000289171785951771,-1.45590604021492,0.051,0.153,1,"chr8-84799898-84800736","Astrocytes","24hrvs1hr_SAL","Nfix",0,"Down"
0.000291478962806319,1.55700231991387,0.143,0.051,1,"chr16-23963741-23964598","Astrocytes","24hrvs1hr_SAL","Bcl6",453,"Up"
0.000296556749515461,-2.75856457797507,0.01,0.056,1,"chr6-114344979-114345792","Astrocytes","24hrvs1hr_SAL","Slc6a1",27446,"Down"
0.000297142454392637,-2.86577197500495,0.008,0.062,1,"chr15-99248699-99249634","Astrocytes","24hrvs1hr_SAL","1700120C14Rik",0,"Down"
0.000297289087114852,-1.76888459798269,0.035,0.113,1,"chr9-48737197-48738128","Astrocytes","24hrvs1hr_SAL","Zbtb16",0,"Down"
0.000299668153896687,-3.23130826182696,0.004,0.056,1,"chr5-66340280-66341165","Astrocytes","24hrvs1hr_SAL","Apbb2",0,"Down"
0.000299739225786916,1.38546207250815,0.176,0.073,1,"chr15-101223858-101224686","Astrocytes","24hrvs1hr_SAL","Grasp",0,"Up"
0.000301747877575288,-1.91084265061003,0.025,0.096,1,"chr9-34907671-34908569","Astrocytes","24hrvs1hr_SAL","Kirrel3",0,"Down"
0.000302601401797917,2.90183289912851,0.074,0.011,1,"chr10-92438510-92439429","Astrocytes","24hrvs1hr_SAL","4930401A07Rik",21014,"Up"
0.000305911835558245,-2.87694964581087,0.008,0.056,1,"chr12-80707690-80708576","Astrocytes","24hrvs1hr_SAL","Plekhd1",0,"Down"
0.000320900026874898,-1.93477512471482,0.022,0.102,1,"chr12-79498741-79499619","Astrocytes","24hrvs1hr_SAL","Rad51b",0,"Down"
0.000321013598635879,-2.1551691067171,0.02,0.085,1,"chr11-97627913-97628776","Astrocytes","24hrvs1hr_SAL","Epop",0,"Down"
0.000335727280703419,3.76735778990533,0.057,0.006,1,"chr2-30870682-30871634","Astrocytes","24hrvs1hr_SAL","Prrx2",0,"Up"
0.000336973516751743,-1.75162692858236,0.033,0.107,1,"chr5-140619420-140620108","Astrocytes","24hrvs1hr_SAL","Ttyh3",469,"Down"
0.000346824960009053,-2.54885861281121,0.012,0.062,1,"chr16-22545041-22545924","Astrocytes","24hrvs1hr_SAL","Dgkg",0,"Down"
0.000351495299775331,-3.13705574725231,0.006,0.051,1,"chr18-82718529-82719290","Astrocytes","24hrvs1hr_SAL","Gm50351",0,"Down"
0.000352035364915703,-1.93916028988225,0.025,0.085,1,"chr15-58537807-58538703","Astrocytes","24hrvs1hr_SAL","Fer1l6",0,"Down"
0.000353979480016454,-1.12907197608177,0.098,0.209,1,"chr10-37138502-37139434","Astrocytes","24hrvs1hr_SAL","5930403N24Rik",0,"Down"
0.000358541582120214,-1.13513033102504,0.098,0.22,1,"chrY-90744086-90745075","Astrocytes","24hrvs1hr_SAL","Gm21860",7351,"Down"
0.000365865273947712,-2.61306412143297,0.01,0.062,1,"chr4-70451594-70452488","Astrocytes","24hrvs1hr_SAL","Megf9",0,"Down"
0.000378933954138459,1.52675406991213,0.153,0.062,1,"chr1-44147470-44148411","Astrocytes","24hrvs1hr_SAL","Ercc5",0,"Up"
0.000394926921706959,-2.81164833341471,0.008,0.056,1,"chr11-74610418-74611361","Astrocytes","24hrvs1hr_SAL","Rap1gap2",0,"Down"
0.000403238047163369,-3.08650127847775,0.006,0.051,1,"chr15-27647565-27648503","Astrocytes","24hrvs1hr_SAL","Otulinl",6565,"Down"
0.000406502305798305,-1.74872528272925,0.037,0.113,1,"chr7-6343373-6344284","Astrocytes","24hrvs1hr_SAL","Gm3854",0,"Down"
0.000422584747070408,-2.93711525530379,0.008,0.056,1,"chr17-28909187-28910123","Astrocytes","24hrvs1hr_SAL","4930539E08Rik",0,"Down"
0.000429925138030659,-0.913494095353284,0.182,0.328,1,"chr17-39842868-39843778","Astrocytes","24hrvs1hr_SAL","Gm26917",0,"Down"
0.000438758617631726,-2.26329289875547,0.016,0.073,1,"chr11-109326608-109328334","Astrocytes","24hrvs1hr_SAL","1700096J18Rik",18504,"Down"
0.000439330201607464,-1.1196918470727,0.112,0.226,1,"chr13-9011377-9012251","Astrocytes","24hrvs1hr_SAL","Gm36264",0,"Down"
0.000439647969757257,-2.55617332957103,0.01,0.062,1,"chr13-43525416-43526236","Astrocytes","24hrvs1hr_SAL","Gm32939",3983,"Down"
0.000446205966888751,0.948049989506722,0.278,0.175,1,"chr12-64965248-64966142","Astrocytes","24hrvs1hr_SAL","Togaram1",0,"Up"
0.000449775653067969,0.844489404703284,0.317,0.209,1,"chr12-118301152-118301768","Astrocytes","24hrvs1hr_SAL","Sp4",0,"Up"
0.000456319842462313,-1.20516923861682,0.09,0.192,1,"chr2-98662325-98663121","Astrocytes","24hrvs1hr_SAL","Gm10801",0,"Down"
0.000458160538229278,-2.97177026619077,0.008,0.056,1,"chr15-74330111-74330893","Astrocytes","24hrvs1hr_SAL","Adgrb1",185301,"Down"
0.000469309630116431,-2.1075714389202,0.02,0.079,1,"chr18-14202030-14202660","Astrocytes","24hrvs1hr_SAL","8430422H06Rik",29648,"Down"
0.000471337962710863,-2.23986587242753,0.016,0.073,1,"chr12-54545963-54546852","Astrocytes","24hrvs1hr_SAL","Gm10465",28883,"Down"
0.000473612346555917,-1.33457586367658,0.061,0.153,1,"chr9-49485512-49486350","Astrocytes","24hrvs1hr_SAL","Ttc12",0,"Down"
0.00047950552478267,0.963770667408589,0.27,0.153,1,"chr10-85916606-85917490","Astrocytes","24hrvs1hr_SAL","Prdm4",0,"Up"
0.000502297281742537,-2.8792593236645,0.006,0.056,1,"chr9-67105674-67106602","Astrocytes","24hrvs1hr_SAL","Gm10646",0,"Down"
0.000504787922334169,-3.09428074232799,0.006,0.051,1,"chr1-20477528-20478503","Astrocytes","24hrvs1hr_SAL","Pkhd1",0,"Down"
0.000512229870706157,-1.39607800446423,0.055,0.153,1,"chr19-47178638-47179552","Astrocytes","24hrvs1hr_SAL","Neurl1a",0,"Down"
0.000516550617648732,-1.03625945207863,0.104,0.22,1,"chr4-133212110-133213026","Astrocytes","24hrvs1hr_SAL","Cd164l2",0,"Down"
0.000523604688001965,-2.97930628995174,0.008,0.051,1,"chr9-98842093-98843039","Astrocytes","24hrvs1hr_SAL","Prr23a1",0,"Down"
0.000529797998126231,-3.03109334490697,0.006,0.051,1,"chr8-110755285-110755921","Astrocytes","24hrvs1hr_SAL","Gm15894",0,"Down"
0.000537327946192173,-2.08714979053719,0.018,0.079,1,"chr4-55013286-55014188","Astrocytes","24hrvs1hr_SAL","Zfp462",0,"Down"
0.000543805426239359,-1.88479175829687,0.027,0.09,1,"chr12-24696853-24697781","Astrocytes","24hrvs1hr_SAL","Rrm2",10459,"Down"
0.000549578026664716,-2.53675379923543,0.012,0.062,1,"chr1-135248164-135249088","Astrocytes","24hrvs1hr_SAL","Gm26642",0,"Down"
0.000552965458842667,-1.14358548506563,0.086,0.181,1,"chr7-73196615-73197555","Astrocytes","24hrvs1hr_SAL","Gm30075",5219,"Down"
0.000564238975457253,-3.08466863561259,0.006,0.051,1,"chr2-71371523-71372456","Astrocytes","24hrvs1hr_SAL","Slc25a12",3773,"Down"
0.000569158047185821,-2.3043276099688,0.016,0.068,1,"chr7-24964891-24965840","Astrocytes","24hrvs1hr_SAL","Rabac1",3911,"Down"
0.00057040531426964,0.854088717147048,0.315,0.198,1,"chr1-170174524-170175412","Astrocytes","24hrvs1hr_SAL","Gm37502",0,"Up"
0.000575915277917768,-1.06580644066289,0.1,0.203,1,"chr13-46669136-46669966","Astrocytes","24hrvs1hr_SAL","Fam8a1",0,"Down"
0.000579106425966444,-0.843308900462582,0.174,0.277,1,"chr6-86732897-86733768","Astrocytes","24hrvs1hr_SAL","Gm44036",0,"Down"
0.000590931446390658,-2.35699670222899,0.014,0.068,1,"chr11-72484853-72485793","Astrocytes","24hrvs1hr_SAL","Spns2",0,"Down"
0.00059610490698804,-1.22542936344029,0.074,0.164,1,"chr4-126046617-126047498","Astrocytes","24hrvs1hr_SAL","Mrps15",0,"Down"
0.000599162786295814,-1.48094268357528,0.051,0.13,1,"chr14-52003770-52004724","Astrocytes","24hrvs1hr_SAL","Arhgef40",0,"Down"
0.000604910178415254,-2.78752412593314,0.01,0.051,1,"chr4-41556573-41557484","Astrocytes","24hrvs1hr_SAL","Fam219a",0,"Down"
0.000606547882329026,-1.62253908724622,0.039,0.107,1,"chr8-84871829-84872719","Astrocytes","24hrvs1hr_SAL","Syce2",0,"Down"
0.000611669596306017,-3.03855478575803,0.006,0.051,1,"chr18-38938023-38939015","Astrocytes","24hrvs1hr_SAL","Gm5820",0,"Down"
0.000611874857697048,-2.38176666579293,0.014,0.062,1,"chr1-193751596-193752513","Astrocytes","24hrvs1hr_SAL","Mir205hg",241421,"Down"
0.000617448842523512,-1.82430522332537,0.035,0.09,1,"chr16-57391112-57392022","Astrocytes","24hrvs1hr_SAL","Filip1l",0,"Down"
0.000622971083004966,3.89543838671951,0.053,0.006,1,"chr4-99272553-99273492","Astrocytes","24hrvs1hr_SAL","Atg4c",12765,"Up"
0.000623231072466867,-2.6197852774017,0.01,0.056,1,"chr2-70150119-70151074","Astrocytes","24hrvs1hr_SAL","Myo3b",0,"Down"
0.000624609096751912,-2.26631459563239,0.014,0.068,1,"chr13-55569297-55570157","Astrocytes","24hrvs1hr_SAL","Fam193b",0,"Down"
0.000625476501099542,1.84461639067786,0.106,0.034,1,"chr16-8523458-8524388","Astrocytes","24hrvs1hr_SAL","Abat",0,"Up"
0.000625588783256091,-1.91874032411561,0.022,0.085,1,"chr2-105126469-105127394","Astrocytes","24hrvs1hr_SAL","Wt1",0,"Down"
0.000632781142683091,1.8013693891002,0.11,0.034,1,"chr12-44378464-44379371","Astrocytes","24hrvs1hr_SAL","Nrcam",0,"Up"
0.000634200441482482,-2.29893868265451,0.016,0.068,1,"chr17-70629672-70630639","Astrocytes","24hrvs1hr_SAL","Dlgap1",0,"Down"
0.000641424312692817,1.74579458594924,0.117,0.04,1,"chr11-30243225-30244184","Astrocytes","24hrvs1hr_SAL","Sptbn1",0,"Up"
0.00065051472226477,-2.64010757155751,0.01,0.056,1,"chr3-130282932-130284115","Astrocytes","24hrvs1hr_SAL","Col25a1",0,"Down"
0.00065892929283416,1.71545896262064,0.123,0.04,1,"chr5-91517289-91518149","Astrocytes","24hrvs1hr_SAL","Parm1",0,"Up"
0.000659336105887434,-2.90380466309625,0.006,0.051,1,"chr6-125710935-125711790","Astrocytes","24hrvs1hr_SAL","Ano2",0,"Down"
0.000664473714992812,-1.66508540632449,0.037,0.102,1,"chr11-101253353-101254383","Astrocytes","24hrvs1hr_SAL","Vps25",0,"Down"
0.000683815004530012,-2.8073221530695,0.008,0.051,1,"chrX-169986814-169987611","Astrocytes","24hrvs1hr_SAL","Gm15247",0,"Down"
0.000713331290189937,-2.96684934409971,0.006,0.051,1,"chr3-117839807-117840765","Astrocytes","24hrvs1hr_SAL","Snx7",0,"Down"
0.000722654543197217,-1.91794500029454,0.022,0.085,1,"chr14-66441555-66442509","Astrocytes","24hrvs1hr_SAL","Stmn4",79874,"Down"
0.000723658570807225,-2.95342399025374,0.006,0.051,1,"chr9-120884424-120885375","Astrocytes","24hrvs1hr_SAL","Gm39460",2451,"Down"
0.000726117478531681,-1.58332162047271,0.039,0.107,1,"chr2-10153195-10154207","Astrocytes","24hrvs1hr_SAL","Itih5",0,"Down"
0.000735632639458227,-2.32994822342486,0.014,0.068,1,"chr18-61011526-61012440","Astrocytes","24hrvs1hr_SAL","Slc6a7",0,"Down"
0.00076841745885205,-2.12960274475451,0.02,0.073,1,"chr8-124386178-124387115","Astrocytes","24hrvs1hr_SAL","Pgbd5",0,"Down"
