"","go","cluster","parent","score","size","term","parentTerm","termUniqueness","termUniquenessWithinCluster","termDispensability"
"GO:0099738","GO:0099738",9,"GO:0005938",5.82825700238782,47,"cell cortex region","cell cortex",0.903806451612903,0.397,0.854
"GO:0098685","GO:0098685",11,"GO:0098685",5.7786089724963,144,"Schaffer collateral - CA1 synapse","Schaffer collateral - CA1 synapse",0.823709677419355,1,0
"GO:0098839","GO:0098839",2,"GO:0099572",5.14113073997662,114,"postsynaptic density membrane","postsynaptic specialization",0.69408064516129,0.336,0.879
"GO:0016607","GO:0016607",12,"GO:0016607",5.08737749638545,369,"nuclear speck","nuclear speck",0.963048387096774,1,0
"GO:0044306","GO:0044306",4,"GO:0150034",4.84354129564229,224,"neuron projection terminus","distal axon",0.912887096774194,0.4474,0.613
"GO:0097470","GO:0097470",13,"GO:0097470",4.57548032411619,29,"ribbon synapse","ribbon synapse",0.836709677419355,0.517,0
"GO:0070382","GO:0070382",14,"GO:0070382",4.42019664711698,281,"exocytic vesicle","exocytic vesicle",0.8725,0.211666666666667,0
"GO:1990351","GO:1990351",15,"GO:1990351",4.05247037606355,421,"transporter complex","transporter complex",0.915677419354839,0.232666666666667,0
"GO:0099092","GO:0099092",2,"GO:0099572",4.02498136532926,44,"postsynaptic density, intracellular component","postsynaptic specialization",0.765806451612903,0.3506,0.792
"GO:0034702","GO:0034702",15,"GO:1990351",3.9801281627892,301,"monoatomic ion channel complex","transporter complex",0.872306451612903,0.220833333333333,0.965
"GO:0099634","GO:0099634",2,"GO:0099572",3.97638823955807,154,"postsynaptic specialization membrane","postsynaptic specialization",0.701758064516129,0.33,0.9
"GO:0034703","GO:0034703",15,"GO:1990351",3.95832470724051,194,"cation channel complex","transporter complex",0.87391935483871,0.2205,0.933
"GO:0030133","GO:0030133",14,"GO:0070382",3.94106128105433,366,"transport vesicle","exocytic vesicle",0.872,0.2205,0.971
"GO:0098982","GO:0098982",16,"GO:0098982",3.69077341856379,135,"GABA-ergic synapse","GABA-ergic synapse",0.825806451612903,1,0
"GO:0008021","GO:0008021",14,"GO:0070382",3.68861194888253,259,"synaptic vesicle","exocytic vesicle",0.689177419354839,0.213833333333333,0.988
"GO:0099091","GO:0099091",2,"GO:0099572",3.68072614713338,52,"postsynaptic specialization, intracellular component","postsynaptic specialization",0.775209677419355,0.348,0.804
"GO:1902495","GO:1902495",15,"GO:1990351",3.48659108359946,396,"transmembrane transporter complex","transporter complex",0.871951612903226,0.229833333333333,0.989
"GO:0043209","GO:0043209",17,"GO:0043209",3.4406834048033,208,"myelin sheath","myelin sheath",0.99791935483871,1,0
"GO:0015629","GO:0015629",18,"GO:0015629",3.34454142864048,507,"actin cytoskeleton","actin cytoskeleton",0.948403225806452,1,0
"GO:0005905","GO:0005905",19,"GO:0005905",3.04066488173769,72,"clathrin-coated pit","clathrin-coated pit",0.860209677419355,1,0
"GO:0031594","GO:0031594",20,"GO:0031594",2.89996491561073,109,"neuromuscular junction","neuromuscular junction",0.830838709677419,1,0
"GO:0043198","GO:0043198",21,"GO:0043198",2.84196437049253,71,"dendritic shaft","dendritic shaft",0.91541935483871,0.7185,0
"GO:0001726","GO:0001726",6,"GO:0031252",2.83334955307867,156,"ruffle","cell leading edge",0.900161290322581,0.36275,0.898
"GO:0043679","GO:0043679",4,"GO:0150034",2.79779973641779,202,"axon terminus","distal axon",0.706887096774194,0.385,0.935
"GO:0098791","GO:0098791",22,"GO:0098791",2.55592073170133,323,"Golgi apparatus subcompartment","Golgi apparatus subcompartment",0.913548387096774,0.516,0
"GO:0030027","GO:0030027",6,"GO:0031252",2.42787611341844,181,"lamellipodium","cell leading edge",0.898741935483871,0.35575,0.913
"GO:0005802","GO:0005802",22,"GO:0098791",2.19374234809554,254,"trans-Golgi network","Golgi apparatus subcompartment",0.915516129032258,0.516,0.968
"GO:0098831","GO:0098831",9,"GO:0005938",2.07081952800618,22,"presynaptic active zone cytoplasmic component","cell cortex",0.761532258064516,0.411333333333333,0.811
"GO:0098833","GO:0098833",8,"GO:0048786",1.90101609233734,18,"presynaptic endocytic zone","presynaptic active zone",0.829854838709677,0.709,0.582
"GO:0098684","GO:0098684",13,"GO:0097470",1.90101609233734,18,"photoreceptor ribbon synapse","ribbon synapse",0.842338709677419,0.517,0.966
"GO:0044295","GO:0044295",5,"GO:0030426",1.6981019154232,48,"axonal growth cone","growth cone",0.899274193548387,0.413666666666667,0.881
"GO:0099243","GO:0099243",3,"GO:0097060",1.63542416257511,31,"extrinsic component of synaptic membrane","synaptic membrane",0.776548387096774,0.465,0.744
"GO:0043204","GO:0043204",21,"GO:0043198",1.63059814443143,153,"perikaryon","dendritic shaft",0.979016129032258,0.7185,0.563
"GO:0030658","GO:0030658",14,"GO:0070382",1.61332186880818,190,"transport vesicle membrane","exocytic vesicle",0.835870967741935,0.2185,0.909
"GO:1903293","GO:1903293",23,"GO:1903293",1.59440825461312,53,"phosphatase complex","phosphatase complex",0.955322580645161,0.5005,0
"GO:0008287","GO:0008287",23,"GO:1903293",1.59440825461312,53,"protein serine/threonine phosphatase complex","phosphatase complex",0.955322580645161,0.5005,0.999
"GO:0099501","GO:0099501",14,"GO:0070382",1.57757274918278,147,"exocytic vesicle membrane","exocytic vesicle",0.837258064516129,0.211166666666667,0.931
"GO:0030672","GO:0030672",14,"GO:0070382",1.57757274918278,147,"synaptic vesicle membrane","exocytic vesicle",0.679483870967742,0.208666666666667,0.931
"GO:0010494","GO:0010494",10,"GO:0005874",1.54477989908558,84,"cytoplasmic stress granule","microtubule",0.942258064516129,0.684,0.632
"GO:0042383","GO:0042383",24,"GO:0042383",1.54083455077358,170,"sarcolemma","sarcolemma",0.914887096774194,1,0
"GO:0098688","GO:0098688",7,"GO:0060076",1.49976047517499,37,"parallel fiber to Purkinje cell synapse","excitatory synapse",0.835096774193548,0.536,0.928
"GO:0031256","GO:0031256",6,"GO:0031252",1.45599837765828,159,"leading edge membrane","cell leading edge",0.875629032258065,0.3615,0.901
"GO:0034705","GO:0034705",15,"GO:1990351",1.39700831165064,91,"potassium channel complex","transporter complex",0.881032258064516,0.261,0.87
"GO:0034704","GO:0034704",15,"GO:1990351",1.3232397692519,68,"calcium channel complex","transporter complex",0.883596774193548,0.276166666666667,0.847
"GO:0030136","GO:0030136",25,"GO:0030136",1.32313721956111,119,"clathrin-coated vesicle","clathrin-coated vesicle",0.924774193548387,1,0
