"","go","cluster","parent","score","size","term","parentTerm","termUniqueness","termUniquenessWithinCluster","termDispensability"
"GO:0099501","GO:0099501",10,"GO:0099501",9.46980467829856,147,"exocytic vesicle membrane","exocytic vesicle membrane",0.856291666666667,0.211166666666667,0
"GO:0030672","GO:0030672",10,"GO:0099501",9.46980467829856,147,"synaptic vesicle membrane","exocytic vesicle membrane",0.739138888888889,0.208666666666667,0.998
"GO:0008021","GO:0008021",10,"GO:0099501",9.29709740544059,259,"synaptic vesicle","exocytic vesicle membrane",0.745416666666667,0.213833333333333,0.924
"GO:0070382","GO:0070382",10,"GO:0099501",9.26370956560589,281,"exocytic vesicle","exocytic vesicle membrane",0.883527777777778,0.211666666666667,0.931
"GO:0022625","GO:0022625",5,"GO:0022626",9.07759189532512,79,"cytosolic large ribosomal subunit","cytosolic ribosome",0.803430555555556,0.239428571428571,0.932
"GO:0005840","GO:0005840",5,"GO:0022626",8.94149279599131,267,"ribosome","cytosolic ribosome",0.844,0.243571428571429,0.917
"GO:0005874","GO:0005874",11,"GO:0005874",8.82633352052859,467,"microtubule","microtubule",0.862666666666667,0.3996,0
"GO:0098685","GO:0098685",12,"GO:0098685",8.82139303277839,144,"Schaffer collateral - CA1 synapse","Schaffer collateral - CA1 synapse",0.863763888888889,1,0
"GO:0044309","GO:0044309",4,"GO:0150034",8.64776781775711,214,"neuron spine","distal axon",0.903138888888889,0.447,0.613
"GO:0043197","GO:0043197",4,"GO:0150034",8.62229438058748,208,"dendritic spine","distal axon",0.739263888888889,0.449166666666667,0.609
"GO:0048786","GO:0048786",13,"GO:0048786",7.6849616540362,121,"presynaptic active zone","presynaptic active zone",0.846611111111111,1,0
"GO:0030658","GO:0030658",10,"GO:0099501",7.53302191241139,190,"transport vesicle membrane","exocytic vesicle membrane",0.854958333333333,0.2185,0.974
"GO:0042734","GO:0042734",3,"GO:0097060",7.46642808468612,238,"presynaptic membrane","synaptic membrane",0.780416666666667,0.423666666666667,0.886
"GO:0030133","GO:0030133",10,"GO:0099501",7.0279629662719,366,"transport vesicle","exocytic vesicle membrane",0.882986111111111,0.2205,0.906
"GO:0098839","GO:0098839",2,"GO:0099572",6.84303591102195,114,"postsynaptic density membrane","postsynaptic specialization",0.742458333333333,0.336,0.879
"GO:0060076","GO:0060076",14,"GO:0060076",6.76055188912672,99,"excitatory synapse","excitatory synapse",0.870472222222222,1,0
"GO:0044391","GO:0044391",5,"GO:0022626",6.7378422144884,215,"ribosomal subunit","cytosolic ribosome",0.808680555555556,0.220142857142857,0.875
"GO:0044306","GO:0044306",4,"GO:0150034",6.62304971650236,224,"neuron projection terminus","distal axon",0.903097222222222,0.447166666666667,0.613
"GO:0022627","GO:0022627",5,"GO:0022626",6.28551481778692,45,"cytosolic small ribosomal subunit","cytosolic ribosome",0.809291666666667,0.254428571428571,0.897
"GO:0099634","GO:0099634",2,"GO:0099572",5.02000772055999,154,"postsynaptic specialization membrane","postsynaptic specialization",0.753930555555556,0.33,0.9
"GO:0042788","GO:0042788",15,"GO:0042788",4.52960803891751,37,"polysomal ribosome","polysomal ribosome",0.841694444444444,0.492,0
"GO:0099092","GO:0099092",2,"GO:0099572",4.50596769977665,44,"postsynaptic density, intracellular component","postsynaptic specialization",0.757222222222222,0.3506,0.792
"GO:0099738","GO:0099738",16,"GO:0099738",4.50596769977665,47,"cell cortex region","cell cortex region",0.869902777777778,0.3428,0
"GO:0043679","GO:0043679",4,"GO:0150034",4.31748184669948,202,"axon terminus","distal axon",0.742833333333333,0.370333333333333,0.935
"GO:0005844","GO:0005844",15,"GO:0042788",3.45098483642233,78,"polysome","polysomal ribosome",0.921444444444444,0.479333333333333,0.945
"GO:0099091","GO:0099091",2,"GO:0099572",3.22351959980152,52,"postsynaptic specialization, intracellular component","postsynaptic specialization",0.769083333333333,0.348,0.804
"GO:0098686","GO:0098686",1,"GO:0098984",3.19131153422057,61,"hippocampal mossy fiber to CA3 synapse","neuron to neuron synapse",0.849402777777778,0.3885,0.824
"GO:0031256","GO:0031256",8,"GO:0031252",2.88943822633443,159,"leading edge membrane","cell leading edge",0.895402777777778,0.3615,0.901
"GO:1990351","GO:1990351",17,"GO:1990351",2.86305548527195,421,"transporter complex","transporter complex",0.924013888888889,0.29975,0
"GO:1902495","GO:1902495",17,"GO:1990351",2.81565111929878,396,"transmembrane transporter complex","transporter complex",0.886083333333333,0.2975,0.989
"GO:0043198","GO:0043198",18,"GO:0043198",2.81344945000749,71,"dendritic shaft","dendritic shaft",0.905444444444444,0.7185,0
"GO:0043204","GO:0043204",18,"GO:0043198",2.76767295262382,153,"perikaryon","dendritic shaft",0.974222222222222,0.7185,0.563
"GO:0097470","GO:0097470",19,"GO:0097470",2.64284747227016,29,"ribbon synapse","ribbon synapse",0.881930555555556,1,0
"GO:0015934","GO:0015934",5,"GO:0022626",2.62305767698435,137,"large ribosomal subunit","cytosolic ribosome",0.815097222222222,0.235571428571429,0.837
"GO:0034704","GO:0034704",17,"GO:1990351",2.61698329900448,68,"calcium channel complex","transporter complex",0.899388888888889,0.356,0.847
"GO:0035770","GO:0035770",11,"GO:0005874",2.59937485758846,264,"ribonucleoprotein granule","microtubule",0.874902777777778,0.4312,0.71
"GO:0098982","GO:0098982",20,"GO:0098982",2.44318757596288,135,"GABA-ergic synapse","GABA-ergic synapse",0.865388888888889,1,0
"GO:0015629","GO:0015629",21,"GO:0015629",2.38989045790946,507,"actin cytoskeleton","actin cytoskeleton",0.878513888888889,0.581,0
"GO:0036464","GO:0036464",11,"GO:0005874",2.36039496878226,246,"cytoplasmic ribonucleoprotein granule","microtubule",0.862055555555556,0.4332,0.706
"GO:0016607","GO:0016607",22,"GO:0016607",2.28573838798747,369,"nuclear speck","nuclear speck",0.950708333333333,1,0
"GO:0044295","GO:0044295",6,"GO:0030426",2.07405063665266,48,"axonal growth cone","growth cone",0.891958333333333,0.413666666666667,0.881
"GO:0042383","GO:0042383",23,"GO:0042383",2.01591164708589,170,"sarcolemma","sarcolemma",0.929263888888889,1,0
"GO:0120111","GO:0120111",16,"GO:0099738",1.95302038896881,50,"neuron projection cytoplasm","cell cortex region",0.848375,0.3454,0.746
"GO:0030027","GO:0030027",8,"GO:0031252",1.8877177543932,181,"lamellipodium","cell leading edge",0.895388888888889,0.35575,0.913
"GO:0005681","GO:0005681",15,"GO:0042788",1.78509450935988,221,"spliceosomal complex","polysomal ribosome",0.874041666666667,0.601333333333333,0.579
"GO:1990752","GO:1990752",11,"GO:0005874",1.65984134929488,35,"microtubule end","microtubule",0.880666666666667,0.4128,0.805
"GO:0099243","GO:0099243",24,"GO:0099243",1.64377942420285,31,"extrinsic component of synaptic membrane","extrinsic component of synaptic membrane",0.817486111111111,0.575,0
"GO:0034702","GO:0034702",17,"GO:1990351",1.62293322526528,301,"monoatomic ion channel complex","transporter complex",0.887805555555556,0.29725,0.965
"GO:0001726","GO:0001726",8,"GO:0031252",1.5838466916924,156,"ruffle","cell leading edge",0.896888888888889,0.36275,0.898
"GO:0015935","GO:0015935",5,"GO:0022626",1.56869116165248,83,"small ribosomal subunit","cytosolic ribosome",0.820277777777778,0.249714285714286,0.806
"GO:0044304","GO:0044304",4,"GO:0150034",1.52661485828606,88,"main axon","distal axon",0.904430555555556,0.482333333333333,0.744
"GO:0099568","GO:0099568",16,"GO:0099738",1.50346398907133,271,"cytoplasmic region","cell cortex region",0.914805555555556,0.3318,0.862
"GO:0035371","GO:0035371",11,"GO:0005874",1.49406670045776,26,"microtubule plus-end","microtubule",0.883625,0.4244,0.781
"GO:0030863","GO:0030863",9,"GO:0005938",1.46154108164216,119,"cortical cytoskeleton","cell cortex",0.826430555555556,0.5465,0.907
"GO:0019898","GO:0019898",24,"GO:0099243",1.4358088932673,227,"extrinsic component of membrane","extrinsic component of synaptic membrane",0.949083333333333,0.575,0.85
"GO:0099522","GO:0099522",25,"GO:0099522",1.41398840503006,49,"cytosolic region","cytosolic region",0.947277777777778,1,0
"GO:0098831","GO:0098831",16,"GO:0099738",1.36195573605144,22,"presynaptic active zone cytoplasmic component","cell cortex region",0.76625,0.3642,0.955
"GO:0005884","GO:0005884",21,"GO:0015629",1.34745104944648,134,"actin filament","actin cytoskeleton",0.874111111111111,0.581,0.838
"GO:0032839","GO:0032839",16,"GO:0099738",1.34428470837872,33,"dendrite cytoplasm","cell cortex region",0.841541666666667,0.3602,0.723
